latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
44.65491,20.62514,332.01,0.46,0.64,2025-06-27,1028,N21,VIIRS,n,2.0NRT,290.75,3.83,D
44.60106,20.97691,340.91,0.45,0.63,2025-06-27,1028,N21,VIIRS,n,2.0NRT,291.95,6.26,D
44.50577,21.09884,339.75,0.58,0.52,2025-06-27,1208,N21,VIIRS,n,2.0NRT,296.38,10.32,D
44.50541,21.09863,340.04,0.58,0.52,2025-06-27,1208,N21,VIIRS,n,2.0NRT,296.42,6.82,D
43.90778,21.51232,301.18,0.4,0.37,2025-06-28,0024,N21,VIIRS,n,2.0NRT,288.37,0.24,N
44.01155,19.88575,299.6,0.45,0.39,2025-06-28,0024,N21,VIIRS,n,2.0NRT,287.83,0.93,N
44.08155,22.10347,305.92,0.4,0.37,2025-06-28,0024,N21,VIIRS,n,2.0NRT,291.4,1.09,N
45.37631,20.7575,345.96,0.51,0.41,2025-06-28,1147,N21,VIIRS,n,2.0NRT,297.67,9.43,D
44.4258,20.31306,302.85,0.45,0.47,2025-06-29,0003,N21,VIIRS,n,2.0NRT,287.64,1.34,N
44.86636,20.08026,337.91,0.47,0.48,2025-06-29,0003,N21,VIIRS,n,2.0NRT,286.97,6.43,N
44.61021,20.96684,305.61,0.42,0.46,2025-06-29,0003,N21,VIIRS,n,2.0NRT,290.01,1.48,N
44.5381,19.19431,313.58,0.52,0.5,2025-06-29,0003,N21,VIIRS,n,2.0NRT,288.52,2.95,N
44.07973,22.10173,300.57,0.56,0.43,2025-06-29,0003,N21,VIIRS,n,2.0NRT,290.04,1.25,N
43.90991,21.5125,299.15,0.39,0.44,2025-06-29,0003,N21,VIIRS,n,2.0NRT,287.35,0.73,N
44.0103,19.88883,296.96,0.47,0.48,2025-06-29,0003,N21,VIIRS,n,2.0NRT,285.84,0.6,N
43.20562,21.57472,320.47,0.38,0.43,2025-06-29,0005,N21,VIIRS,n,2.0NRT,288.66,1.34,N
44.59849,20.97475,318.24,0.59,0.7,2025-06-29,0143,N21,VIIRS,n,2.0NRT,286.01,4.09,N
44.60135,20.97931,315.24,0.59,0.7,2025-06-29,0143,N21,VIIRS,n,2.0NRT,285.42,1.94,N
44.59553,20.97539,296.33,0.59,0.7,2025-06-29,0143,N21,VIIRS,n,2.0NRT,285.44,1.94,N
45.75494,19.82473,299.04,0.48,0.65,2025-06-29,0143,N21,VIIRS,n,2.0NRT,286.35,0.89,N
44.53763,19.19264,300.22,0.49,0.65,2025-06-29,0145,N21,VIIRS,n,2.0NRT,286.37,1.26,N
44.66391,20.93601,335.06,0.39,0.36,2025-06-29,1130,N21,VIIRS,l,2.0NRT,309.42,3.99,D
44.22097,21.26999,335.26,0.39,0.36,2025-06-29,1130,N21,VIIRS,l,2.0NRT,307.67,3.64,D
44.64267,20.95421,331.99,0.39,0.36,2025-06-29,1130,N21,VIIRS,l,2.0NRT,306.74,1.4,D
44.49777,20.7138,332.48,0.39,0.36,2025-06-29,1130,N21,VIIRS,n,2.0NRT,303.92,2.57,D
43.75199,21.54256,336.21,0.39,0.36,2025-06-29,1130,N21,VIIRS,n,2.0NRT,307.63,2.15,D
44.5584,21.58085,333.26,0.39,0.36,2025-06-29,1130,N21,VIIRS,n,2.0NRT,303.93,2.76,D
43.30567,19.90891,296.73,0.4,0.6,2025-06-29,2346,N21,VIIRS,n,2.0NRT,283.52,0.59,N
45.23904,21.12731,304.11,0.36,0.57,2025-06-29,2346,N21,VIIRS,n,2.0NRT,290.74,0.69,N
44.71366,20.87209,312.71,0.37,0.58,2025-06-29,2346,N21,VIIRS,n,2.0NRT,289.32,1.55,N
44.60926,20.96803,306.35,0.36,0.58,2025-06-29,2346,N21,VIIRS,n,2.0NRT,290.84,1.27,N
44.54034,19.19402,300.5,0.45,0.63,2025-06-29,2346,N21,VIIRS,n,2.0NRT,289.56,1.31,N
43.90736,21.51067,298.84,0.34,0.56,2025-06-29,2346,N21,VIIRS,n,2.0NRT,288.21,0.57,N
43.79496,21.3408,303.03,0.34,0.56,2025-06-29,2346,N21,VIIRS,n,2.0NRT,289.01,0.66,N
43.30543,19.90827,297.98,0.4,0.6,2025-06-29,2346,N21,VIIRS,n,2.0NRT,283.5,0.84,N
44.07866,22.10308,302.43,0.42,0.61,2025-06-30,0126,N21,VIIRS,n,2.0NRT,289.95,1.15,N
44.60019,20.97757,343.3,0.36,0.57,2025-06-30,0126,N21,VIIRS,n,2.0NRT,290.26,5.39,N
45.24049,21.12886,305.17,0.35,0.57,2025-06-30,0126,N21,VIIRS,n,2.0NRT,289.77,0.82,N
43.90803,21.50947,299.81,0.4,0.6,2025-06-30,0126,N21,VIIRS,n,2.0NRT,288.34,0.32,N
44.72477,21.57698,347.6,0.42,0.38,2025-06-30,1110,N21,VIIRS,l,2.0NRT,320.34,37.99,D
42.99705,22.02828,336.2,0.43,0.38,2025-06-30,1110,N21,VIIRS,l,2.0NRT,308.73,8.26,D
43.43351,21.74054,332.07,0.44,0.38,2025-06-30,1110,N21,VIIRS,l,2.0NRT,304.28,20.96,D
43.90674,21.36816,340.43,0.44,0.38,2025-06-30,1110,N21,VIIRS,n,2.0NRT,307.98,12.84,D
44.71654,21.59106,367,0.42,0.38,2025-06-30,1110,N21,VIIRS,h,2.0NRT,331.3,254.53,D
44.72087,21.59504,339.69,0.42,0.38,2025-06-30,1110,N21,VIIRS,n,2.0NRT,314.01,25.23,D
44.71992,21.58982,354.87,0.42,0.38,2025-06-30,1110,N21,VIIRS,n,2.0NRT,317.06,25.23,D
44.72425,21.5938,338.17,0.42,0.38,2025-06-30,1110,N21,VIIRS,n,2.0NRT,310.51,25.23,D
44.7233,21.58861,352.66,0.42,0.38,2025-06-30,1110,N21,VIIRS,n,2.0NRT,315.47,25.23,D
44.72139,21.57823,367,0.42,0.38,2025-06-30,1110,N21,VIIRS,l,2.0NRT,325.43,219.25,D
44.72667,21.58737,367,0.42,0.38,2025-06-30,1110,N21,VIIRS,h,2.0NRT,325.24,74.06,D
44.72572,21.58219,348.78,0.42,0.38,2025-06-30,1110,N21,VIIRS,n,2.0NRT,315.14,37.99,D
44.7238,21.57175,353.58,0.43,0.38,2025-06-30,1110,N21,VIIRS,n,2.0NRT,315.83,18.66,D
44.73006,21.58615,346.81,0.42,0.38,2025-06-30,1110,N21,VIIRS,n,2.0NRT,315.25,74.06,D
44.72814,21.57572,343.62,0.42,0.38,2025-06-30,1110,N21,VIIRS,l,2.0NRT,316.26,37.99,D
44.72719,21.57052,350.78,0.43,0.38,2025-06-30,1110,N21,VIIRS,n,2.0NRT,316.44,18.66,D
44.72622,21.56529,343.63,0.43,0.38,2025-06-30,1110,N21,VIIRS,n,2.0NRT,311.56,18.66,D
44.73152,21.5745,352.51,0.42,0.38,2025-06-30,1110,N21,VIIRS,n,2.0NRT,315.91,53.47,D
44.73056,21.56929,344.67,0.43,0.38,2025-06-30,1110,N21,VIIRS,n,2.0NRT,315.8,12.33,D
44.72961,21.56407,343.84,0.43,0.38,2025-06-30,1110,N21,VIIRS,n,2.0NRT,316.98,12.33,D
45.51482,20.23343,334.06,0.45,0.39,2025-06-30,1113,N21,VIIRS,n,2.0NRT,303.51,3.6,D
45.38277,20.68764,335.56,0.44,0.38,2025-06-30,1113,N21,VIIRS,n,2.0NRT,308.12,3.95,D
44.56755,22.56252,300.9,0.53,0.67,2025-06-30,2326,N21,VIIRS,n,2.0NRT,289.61,0.66,N
44.47533,21.131,305.79,0.62,0.71,2025-06-30,2326,N21,VIIRS,n,2.0NRT,288.33,1.08,N
44.47712,21.13289,300.5,0.62,0.71,2025-06-30,2326,N21,VIIRS,n,2.0NRT,288.01,0.79,N
44.56679,22.56166,300.66,0.53,0.67,2025-06-30,2326,N21,VIIRS,n,2.0NRT,289.65,0.67,N
44.00908,19.88915,299.34,0.4,0.44,2025-07-01,0107,N21,VIIRS,n,2.0NRT,287.89,0.91,N
44.08021,22.10236,304.29,0.5,0.49,2025-07-01,0107,N21,VIIRS,n,2.0NRT,290.8,0.97,N
44.0813,22.10352,305.26,0.5,0.49,2025-07-01,0107,N21,VIIRS,n,2.0NRT,290.87,1.67,N
44.11418,20.03973,312.73,0.4,0.44,2025-07-01,0107,N21,VIIRS,n,2.0NRT,289.48,2.22,N
44.11146,20.03278,299.39,0.4,0.44,2025-07-01,0107,N21,VIIRS,n,2.0NRT,288.71,1.15,N
44.42347,20.31541,333.74,0.49,0.49,2025-07-01,1051,N21,VIIRS,n,2.0NRT,303.67,2.81,D
44.91382,20.67136,339.25,0.46,0.47,2025-07-01,1051,N21,VIIRS,n,2.0NRT,298.8,4.16,D
44.22683,21.10537,337.5,0.46,0.47,2025-07-01,1051,N21,VIIRS,n,2.0NRT,301.79,4.43,D
45.4914,20.03649,339.62,0.48,0.48,2025-07-01,1051,N21,VIIRS,n,2.0NRT,307.28,17.76,D
45.49172,20.03353,341.32,0.48,0.48,2025-07-01,1051,N21,VIIRS,n,2.0NRT,309.54,20.08,D
45.01284,21.13438,310.85,0.43,0.38,2025-07-02,0048,N21,VIIRS,n,2.0NRT,285.89,1.25,N
44.59919,20.97392,298.47,0.43,0.38,2025-07-02,0048,N21,VIIRS,n,2.0NRT,288.26,0.67,N
44.59821,20.97918,302,0.43,0.38,2025-07-02,0048,N21,VIIRS,n,2.0NRT,288.59,0.67,N
44.49307,21.04607,295.74,0.43,0.38,2025-07-02,0050,N21,VIIRS,n,2.0NRT,285.33,0.57,N
44.46387,20.21408,298.6,0.41,0.37,2025-07-02,0050,N21,VIIRS,n,2.0NRT,288.25,0.59,N
44.42445,20.31328,307.05,0.41,0.37,2025-07-02,0050,N21,VIIRS,n,2.0NRT,288.14,0.88,N
44.07948,22.10523,308.92,0.47,0.4,2025-07-02,0050,N21,VIIRS,n,2.0NRT,291.69,1.53,N
44.07872,22.10405,301.96,0.47,0.4,2025-07-02,0050,N21,VIIRS,n,2.0NRT,290.87,1.3,N
44.11344,20.03806,313.46,0.41,0.37,2025-07-02,0050,N21,VIIRS,n,2.0NRT,287.94,1.22,N
44.1101,20.03692,306.62,0.41,0.37,2025-07-02,0050,N21,VIIRS,n,2.0NRT,286.85,1.13,N
44.01176,19.89056,303.82,0.41,0.37,2025-07-02,0050,N21,VIIRS,n,2.0NRT,284.78,1.12,N
42.99795,21.63981,326.61,0.47,0.4,2025-07-02,0050,N21,VIIRS,n,2.0NRT,290.24,3.46,N
42.47851,21.66808,297.03,0.48,0.4,2025-07-02,0050,N21,VIIRS,n,2.0NRT,285.84,0.56,N
43.22245,21.65373,355.5,0.39,0.59,2025-07-02,1034,N21,VIIRS,n,2.0NRT,307.99,5.71,D
43.2203,21.65512,353.38,0.39,0.59,2025-07-02,1034,N21,VIIRS,n,2.0NRT,307.42,6.16,D
43.26391,21.70566,335.2,0.38,0.59,2025-07-02,1034,N21,VIIRS,n,2.0NRT,306.97,2.34,D
43.32927,21.40935,345.46,0.39,0.6,2025-07-02,1034,N21,VIIRS,n,2.0NRT,305.67,7.45,D
43.33455,21.40718,367,0.39,0.6,2025-07-02,1034,N21,VIIRS,h,2.0NRT,308.12,12.51,D
44.04515,21.2906,333.14,0.38,0.59,2025-07-02,1034,N21,VIIRS,n,2.0NRT,303.65,1.6,D
44.51105,21.23251,331.69,0.37,0.58,2025-07-02,1034,N21,VIIRS,n,2.0NRT,302.49,1.57,D
45.04214,20.43345,350.24,0.39,0.59,2025-07-02,1034,N21,VIIRS,n,2.0NRT,306.71,6.54,D
45.23379,19.6957,334.67,0.41,0.61,2025-07-02,1034,N21,VIIRS,n,2.0NRT,304.38,3.13,D
45.81568,20.42068,367,0.37,0.58,2025-07-02,1034,N21,VIIRS,h,2.0NRT,307.41,7.54,D
45.54741,19.64856,339.87,0.6,0.53,2025-07-02,1214,N21,VIIRS,n,2.0NRT,305.22,12.29,D
43.33525,21.40874,367,0.35,0.57,2025-07-02,1214,N21,VIIRS,h,2.0NRT,309.95,7.26,D
43.33503,21.40439,367,0.35,0.57,2025-07-02,1214,N21,VIIRS,h,2.0NRT,308.47,12.32,D
43.34044,21.40755,336.93,0.35,0.57,2025-07-02,1214,N21,VIIRS,n,2.0NRT,303.01,7.26,D
43.3357,21.40689,367,0.35,0.57,2025-07-02,1214,N21,VIIRS,h,2.0NRT,312.07,10.03,D
43.3355,21.40257,333.64,0.35,0.57,2025-07-02,1214,N21,VIIRS,n,2.0NRT,305.05,10.03,D
43.64756,20.79121,338.46,0.33,0.55,2025-07-02,1214,N21,VIIRS,n,2.0NRT,305.84,2.44,D
43.60631,19.49839,334.05,0.56,0.52,2025-07-02,1214,N21,VIIRS,n,2.0NRT,308.07,3.91,D
43.79483,21.91018,345.17,0.38,0.58,2025-07-02,1214,N21,VIIRS,n,2.0NRT,303.49,3.89,D
43.85461,21.35417,336.39,0.35,0.57,2025-07-02,1214,N21,VIIRS,n,2.0NRT,308.72,1.66,D
44.05344,21.22017,335.15,0.35,0.57,2025-07-02,1214,N21,VIIRS,n,2.0NRT,304.17,3.68,D
44.50766,21.23233,354.17,0.35,0.57,2025-07-02,1214,N21,VIIRS,n,2.0NRT,305.18,6.39,D
45.09393,21.04142,355.33,0.35,0.57,2025-07-02,1214,N21,VIIRS,n,2.0NRT,308.72,4.54,D
45.09092,20.97945,335.28,0.35,0.56,2025-07-02,1214,N21,VIIRS,n,2.0NRT,309.81,2.1,D
45.10608,19.69797,313.92,0.42,0.37,2025-07-03,0030,N21,VIIRS,n,2.0NRT,290.34,1.67,N
45.02234,21.20685,306.16,0.39,0.36,2025-07-03,0030,N21,VIIRS,n,2.0NRT,286.4,0.56,N
44.59829,20.97853,330.15,0.39,0.36,2025-07-03,0030,N21,VIIRS,n,2.0NRT,290.51,2.94,N
44.42279,20.31335,309.64,0.4,0.37,2025-07-03,0030,N21,VIIRS,n,2.0NRT,290.81,1.03,N
44.08041,22.10272,311.3,0.38,0.36,2025-07-03,0030,N21,VIIRS,n,2.0NRT,291.46,1.35,N
43.90821,21.50964,302.36,0.39,0.36,2025-07-03,0030,N21,VIIRS,n,2.0NRT,290.72,0.69,N
44.01092,19.88741,305.3,0.4,0.37,2025-07-03,0030,N21,VIIRS,n,2.0NRT,287.39,1.03,N
43.85398,20.50593,333.96,0.39,0.36,2025-07-03,0030,N21,VIIRS,n,2.0NRT,287.56,4.59,N
43.1172,21.01806,297.76,0.39,0.36,2025-07-03,0030,N21,VIIRS,n,2.0NRT,286.25,0.62,N
43.1165,21.02272,305.58,0.39,0.36,2025-07-03,0030,N21,VIIRS,n,2.0NRT,285.99,0.62,N
43.11323,21.02183,335.69,0.39,0.36,2025-07-03,0030,N21,VIIRS,n,2.0NRT,290.12,2.16,N
43.11392,21.01719,310.5,0.39,0.36,2025-07-03,0030,N21,VIIRS,n,2.0NRT,287.02,2.16,N
43.10996,21.02095,296.99,0.39,0.36,2025-07-03,0030,N21,VIIRS,n,2.0NRT,285.8,2.16,N
42.47759,21.66514,305.63,0.38,0.36,2025-07-03,0030,N21,VIIRS,n,2.0NRT,286.45,0.96,N
42.47828,21.66154,336.02,0.68,0.74,2025-07-03,1013,N21,VIIRS,n,2.0NRT,301.88,5.65,D
42.47545,21.66442,330.12,0.68,0.74,2025-07-03,1013,N21,VIIRS,n,2.0NRT,301.93,9.9,D
43.11412,21.02323,352.47,0.7,0.75,2025-07-03,1013,N21,VIIRS,n,2.0NRT,303.11,14.6,D
44.27456,19.68845,330.67,0.73,0.76,2025-07-03,1013,N21,VIIRS,n,2.0NRT,302.99,4.31,D
43.3919,21.80759,347.18,0.42,0.46,2025-07-03,1153,N21,VIIRS,n,2.0NRT,314.82,7.06,D
43.0491,22.63696,341.4,0.46,0.47,2025-07-03,1153,N21,VIIRS,n,2.0NRT,305.44,8.58,D
43.10892,21.02558,333.98,0.39,0.44,2025-07-03,1153,N21,VIIRS,l,2.0NRT,307.48,2,D
43.1129,21.0248,355.99,0.39,0.44,2025-07-03,1153,N21,VIIRS,n,2.0NRT,315.26,24.5,D
43.1124,21.0196,337.41,0.39,0.44,2025-07-03,1153,N21,VIIRS,l,2.0NRT,310.38,8.84,D
43.11188,21.01421,341.17,0.39,0.44,2025-07-03,1153,N21,VIIRS,n,2.0NRT,308.09,8.84,D
43.11419,21.02163,338.91,0.39,0.44,2025-07-03,1153,N21,VIIRS,n,2.0NRT,306.33,7.15,D
43.11371,21.01639,350.82,0.39,0.44,2025-07-03,1153,N21,VIIRS,n,2.0NRT,310.51,7.15,D
43.12399,19.8566,336.82,0.52,0.41,2025-07-03,1153,N21,VIIRS,n,2.0NRT,310.57,3.11,D
42.47641,21.66325,345.52,0.41,0.45,2025-07-03,1153,N21,VIIRS,n,2.0NRT,309.02,5.36,D
44.03432,22.44055,342.59,0.46,0.47,2025-07-03,1153,N21,VIIRS,n,2.0NRT,310.37,5.13,D
43.39607,21.80693,342.22,0.42,0.46,2025-07-03,1153,N21,VIIRS,l,2.0NRT,315.08,7.06,D
44.73558,21.56546,354.67,0.43,0.46,2025-07-03,1155,N21,VIIRS,n,2.0NRT,320.31,24.5,D
45.50886,19.49822,302.95,0.43,0.46,2025-07-04,0009,N21,VIIRS,n,2.0NRT,288.43,0.54,N
45.50938,19.49973,301.27,0.43,0.46,2025-07-04,0009,N21,VIIRS,n,2.0NRT,288.32,0.53,N
44.95333,19.98579,346.54,0.4,0.44,2025-07-04,0009,N21,VIIRS,n,2.0NRT,290.38,9.74,N
44.95287,19.99086,299.57,0.4,0.44,2025-07-04,0009,N21,VIIRS,n,2.0NRT,287.55,9.74,N
44.94927,19.98505,337.82,0.4,0.44,2025-07-04,0009,N21,VIIRS,n,2.0NRT,294.58,9.74,N
44.94881,19.99012,327.52,0.4,0.44,2025-07-04,0009,N21,VIIRS,n,2.0NRT,289.59,9.74,N
44.94836,19.99519,311.52,0.4,0.44,2025-07-04,0009,N21,VIIRS,n,2.0NRT,286.85,0.85,N
44.94521,19.98432,324.31,0.4,0.44,2025-07-04,0009,N21,VIIRS,n,2.0NRT,290.21,15.11,N
44.94476,19.98938,350.63,0.4,0.44,2025-07-04,0009,N21,VIIRS,n,2.0NRT,300.06,15.11,N
44.9443,19.99445,298.42,0.4,0.44,2025-07-04,0009,N21,VIIRS,n,2.0NRT,286.81,2.44,N
44.83478,20.66117,303.67,0.56,0.43,2025-07-04,0009,N21,VIIRS,n,2.0NRT,293.06,1.45,N
44.42309,20.31557,303.57,0.57,0.43,2025-07-04,0011,N21,VIIRS,n,2.0NRT,290.65,1.07,N
44.21299,22.00122,301.92,0.49,0.4,2025-07-04,0011,N21,VIIRS,n,2.0NRT,289.63,1.01,N
44.07872,22.10373,305.06,0.48,0.4,2025-07-04,0011,N21,VIIRS,n,2.0NRT,293.06,1.54,N
44.01036,19.88707,305.43,0.4,0.44,2025-07-04,0011,N21,VIIRS,n,2.0NRT,287.71,1.05,N
43.11883,21.01633,328.5,0.52,0.41,2025-07-04,0011,N21,VIIRS,n,2.0NRT,289.48,5.48,N
43.11563,21.01007,343.17,0.52,0.41,2025-07-04,0011,N21,VIIRS,n,2.0NRT,291.69,5.48,N
43.11502,21.01592,328.82,0.52,0.41,2025-07-04,0011,N21,VIIRS,n,2.0NRT,290.52,5.48,N
43.11624,21.00425,303.81,0.52,0.41,2025-07-04,0011,N21,VIIRS,n,2.0NRT,285.67,2.74,N
43.11439,21.02189,319.12,0.52,0.41,2025-07-04,0011,N21,VIIRS,n,2.0NRT,290.6,3.06,N
43.11242,21.00399,299.71,0.52,0.41,2025-07-04,0011,N21,VIIRS,n,2.0NRT,286.52,0.93,N
43.1062,21.02647,311.46,0.52,0.41,2025-07-04,0011,N21,VIIRS,n,2.0NRT,288.65,3.36,N
43.11275,21.00372,300.44,0.52,0.41,2025-07-04,0011,N21,VIIRS,n,2.0NRT,286.51,1.2,N
43.10645,21.0262,312.52,0.52,0.41,2025-07-04,0011,N21,VIIRS,n,2.0NRT,288.84,2.3,N
42.47337,21.65421,306.78,0.48,0.4,2025-07-04,0011,N21,VIIRS,n,2.0NRT,290.15,1.27,N
45.51173,19.4991,301.5,0.56,0.69,2025-07-04,0152,N21,VIIRS,n,2.0NRT,286.37,1.05,N
45.51221,19.50203,298.73,0.56,0.69,2025-07-04,0152,N21,VIIRS,n,2.0NRT,286.39,0.68,N
44.94346,19.98696,311.07,0.61,0.71,2025-07-04,0152,N21,VIIRS,n,2.0NRT,285.88,2.39,N
44.42311,20.30704,299.34,0.66,0.73,2025-07-04,0152,N21,VIIRS,n,2.0NRT,287.73,1.35,N
43.11869,21.00957,300.02,0.79,0.78,2025-07-04,0152,N21,VIIRS,n,2.0NRT,287.89,1.93,N
43.11489,21.02019,306.31,0.79,0.78,2025-07-04,0152,N21,VIIRS,n,2.0NRT,288.18,2.98,N
43.11809,21.01772,302.65,0.79,0.78,2025-07-04,0152,N21,VIIRS,n,2.0NRT,288.17,2.1,N
43.1134,21.00839,300.11,0.79,0.78,2025-07-04,0152,N21,VIIRS,n,2.0NRT,286.99,2.1,N
43.10898,21.02096,300.85,0.79,0.78,2025-07-04,0152,N21,VIIRS,n,2.0NRT,288.5,2.1,N
42.47245,21.65209,344.47,0.41,0.37,2025-07-04,1136,N21,VIIRS,n,2.0NRT,311.8,4.19,D
42.74728,21.43101,342.75,0.41,0.37,2025-07-04,1136,N21,VIIRS,n,2.0NRT,311.26,4,D
43.10707,21.02768,339.79,0.4,0.37,2025-07-04,1136,N21,VIIRS,l,2.0NRT,313,6.59,D
43.11372,21.02592,338.48,0.4,0.37,2025-07-04,1136,N21,VIIRS,n,2.0NRT,306.6,5.16,D
43.11705,21.02504,334.52,0.4,0.37,2025-07-04,1136,N21,VIIRS,l,2.0NRT,307.76,5.16,D
43.11972,21.01936,332.23,0.4,0.37,2025-07-04,1136,N21,VIIRS,l,2.0NRT,305.94,4.1,D
43.11905,21.01438,338.92,0.4,0.37,2025-07-04,1136,N21,VIIRS,n,2.0NRT,306.41,8.58,D
43.11835,21.00936,348.43,0.4,0.37,2025-07-04,1136,N21,VIIRS,n,2.0NRT,314.05,8.58,D
43.11766,21.00431,345.04,0.4,0.37,2025-07-04,1136,N21,VIIRS,n,2.0NRT,316.14,21.03,D
43.95106,20.36314,338.26,0.39,0.37,2025-07-04,1136,N21,VIIRS,n,2.0NRT,311.29,3.92,D
43.95437,20.36224,344.44,0.39,0.37,2025-07-04,1136,N21,VIIRS,n,2.0NRT,310.35,4.84,D
44.21204,22.00338,339.7,0.43,0.38,2025-07-04,1136,N21,VIIRS,n,2.0NRT,306.82,9.26,D
44.12984,21.35797,337.76,0.41,0.37,2025-07-04,1136,N21,VIIRS,l,2.0NRT,312.71,3.07,D
44.46228,21.14037,338.31,0.41,0.37,2025-07-04,1136,N21,VIIRS,l,2.0NRT,313.23,9.48,D
44.93908,19.70642,348.6,0.39,0.36,2025-07-04,1136,N21,VIIRS,n,2.0NRT,313.39,18.38,D
44.93839,19.70153,343.32,0.39,0.36,2025-07-04,1136,N21,VIIRS,n,2.0NRT,312.29,18.38,D
44.94307,19.71039,367,0.39,0.36,2025-07-04,1136,N21,VIIRS,h,2.0NRT,335.04,140.44,D
44.94238,19.70549,352.76,0.39,0.36,2025-07-04,1136,N21,VIIRS,n,2.0NRT,319.97,18.38,D
44.94168,19.7006,354.33,0.39,0.36,2025-07-04,1136,N21,VIIRS,n,2.0NRT,320.66,18.38,D
44.94636,19.70946,342.6,0.39,0.36,2025-07-04,1136,N21,VIIRS,n,2.0NRT,316.1,38.37,D
44.94428,19.69477,338.91,0.39,0.36,2025-07-04,1136,N21,VIIRS,l,2.0NRT,312.98,4.93,D
46.07338,20.24559,313.08,0.34,0.56,2025-07-04,2352,N21,VIIRS,n,2.0NRT,287.51,1.1,N
45.78991,20.20516,305.54,0.34,0.56,2025-07-04,2352,N21,VIIRS,n,2.0NRT,286.79,0.67,N
45.78476,20.20466,302.27,0.34,0.56,2025-07-04,2352,N21,VIIRS,n,2.0NRT,287.25,0.67,N
45.02046,20.30775,307.93,0.33,0.55,2025-07-04,2352,N21,VIIRS,n,2.0NRT,286.96,1.46,N
44.88409,19.95487,317.96,0.34,0.56,2025-07-04,2352,N21,VIIRS,n,2.0NRT,284.01,2.34,N
44.0782,22.10243,307.43,0.52,0.5,2025-07-04,2352,N21,VIIRS,n,2.0NRT,294.42,1.85,N
43.11966,21.00758,316.01,0.58,0.52,2025-07-04,2352,N21,VIIRS,n,2.0NRT,289.5,4.57,N
43.11519,21.00178,324.25,0.58,0.52,2025-07-04,2352,N21,VIIRS,n,2.0NRT,288.14,5.83,N
43.11356,21.02671,299.3,0.58,0.52,2025-07-04,2352,N21,VIIRS,n,2.0NRT,288.96,1.72,N
42.46948,21.64413,305.8,0.53,0.5,2025-07-04,2352,N21,VIIRS,n,2.0NRT,291.66,1.54,N
42.47062,21.64383,305.7,0.53,0.5,2025-07-04,2352,N21,VIIRS,n,2.0NRT,290.81,2.01,N
46.07283,20.24631,317.03,0.35,0.57,2025-07-05,0132,N21,VIIRS,n,2.0NRT,284.9,1.49,N
43.11926,21.00631,303.54,0.47,0.64,2025-07-05,0132,N21,VIIRS,n,2.0NRT,286.8,0.89,N
43.11465,21.00039,299.46,0.47,0.64,2025-07-05,0132,N21,VIIRS,n,2.0NRT,284.26,0.89,N
42.46761,21.64216,300.21,0.53,0.67,2025-07-05,0134,N21,VIIRS,n,2.0NRT,288.29,1.74,N
42.46622,21.64334,300.98,0.53,0.67,2025-07-05,0134,N21,VIIRS,n,2.0NRT,287.65,1.11,N
43.51636,21.37235,345.7,0.41,0.37,2025-07-05,1117,N21,VIIRS,n,2.0NRT,308.13,12.9,D
43.87097,20.44533,338.18,0.42,0.38,2025-07-05,1117,N21,VIIRS,n,2.0NRT,306.47,4.93,D
44.09156,21.24633,339.94,0.4,0.37,2025-07-05,1119,N21,VIIRS,n,2.0NRT,301.82,5.26,D
44.42441,20.3119,331.03,0.42,0.38,2025-07-05,1119,N21,VIIRS,l,2.0NRT,304.84,1.47,D
45.02442,21.13694,300.26,0.51,0.49,2025-07-06,0113,N21,VIIRS,n,2.0NRT,287.67,0.82,N
45.02015,21.13476,301.89,0.51,0.49,2025-07-06,0113,N21,VIIRS,n,2.0NRT,287.22,0.82,N
44.88674,19.95683,305.42,0.45,0.47,2025-07-06,0113,N21,VIIRS,n,2.0NRT,288.62,1,N
44.42334,20.31218,304.38,0.48,0.48,2025-07-06,0113,N21,VIIRS,n,2.0NRT,291.02,1.28,N
42.4617,21.64286,338.49,0.4,0.44,2025-07-06,1058,N21,VIIRS,n,2.0NRT,304.9,6.96,D
42.46068,21.63824,345.03,0.4,0.44,2025-07-06,1058,N21,VIIRS,n,2.0NRT,304.32,6.96,D
42.46461,21.63666,347.16,0.4,0.44,2025-07-06,1058,N21,VIIRS,n,2.0NRT,307.73,6.96,D
43.11263,21.02677,348.27,0.42,0.45,2025-07-06,1058,N21,VIIRS,n,2.0NRT,303.98,6.45,D
43.12288,19.86029,331.94,0.47,0.48,2025-07-06,1058,N21,VIIRS,n,2.0NRT,300.16,6.41,D
44.13588,22.06639,331.96,0.54,0.42,2025-07-06,1058,N21,VIIRS,l,2.0NRT,302.83,8.52,D
44.5517,21.03549,340.07,0.39,0.44,2025-07-06,1058,N21,VIIRS,n,2.0NRT,307.88,4.63,D
44.55555,21.03385,341.36,0.39,0.44,2025-07-06,1058,N21,VIIRS,n,2.0NRT,306.97,4.63,D
44.55452,21.02919,353.84,0.39,0.44,2025-07-06,1058,N21,VIIRS,n,2.0NRT,314.46,20.1,D
44.55349,21.02453,340.14,0.39,0.44,2025-07-06,1058,N21,VIIRS,n,2.0NRT,307.75,20.1,D
