geoidentifikator,name_1,name_2,localtype,znacaj,matbro,editdate,geometry
SRBRGI5104221,Крушар,Krušar,"5101","2","70912",2017/02/01 01:00:00+01,POINT(531753.6496000001 4896640.6457)
SRBRGI5104222,Туњевац,Tunjevac,"5101","4","71056",2017/02/01 01:00:00+01,POINT(531958.8460999997 4894215.7586)
SRBRGI5104223,Чукара,Čukara,"5101","2","70491",2017/02/01 01:00:00+01,POINT(535520.3653999995 4890532.9608)
SRBRGI5104224,Булван,Bulvan,"5101","3","71200",2017/02/01 01:00:00+01,POINT(545652.8855999997 4872344.391100001)
SRBRGI5104225,Чукар,Čukar,"5101","2","71200",2017/02/01 01:00:00+01,POINT(540726.3119999999 4871685.362400001)
SRBRGI5104226,Старац,Starac,"5101","2","70696",2017/02/01 01:00:00+01,POINT(545254.5407999996 4931379.2423)
SRBRGI5104227,Ђалу Груја,Đalu Gruja,"5101","2","70696",2017/02/01 01:00:00+01,POINT(560954.9348999998 4930157.271400001)
SRBRGI5104228,Златово,Zlatovo,"5101","4","70530",2017/02/01 01:00:00+01,POINT(553134.2451 4899242.785700001)
SRBRGI5104229,Зеленглава,Zelenglava,"5101","4","71099",2017/02/01 01:00:00+01,POINT(488887.64910000004 4936412.3969)
SRBRGI5104230,Чукара,Čukara,"5101","3","71072",2017/02/01 01:00:00+01,POINT(421977.0521 4775838.9792)
SRBRGI5104231,Оглавак,Oglavak,"5101","4","70122",2017/02/01 01:00:00+01,POINT(482213.44400000013 4938152.603399999)
SRBRGI5104232,Ћава,Ćava,"5101","3","70122",2017/02/01 01:00:00+01,POINT(472194.5007999996 4948619.0813)
SRBRGI5104233,Чот,Čot,"5101","3","70122",2017/02/01 01:00:00+01,POINT(467401.0701000001 4949676.093900001)
SRBRGI5104234,Миљаковац,Miljakovac,"5101","3","70211",2017/02/01 01:00:00+01,POINT(457064.05649999995 4954159.5999)
SRBRGI5104235,Мачков камен,Mačkov kamen,"5101","7","70777",2017/02/01 01:00:00+01,POINT(363870.7647000002 4909939.0506)
SRBRGI5104236,Јаворник,Javornik,"5101","3","70777",2017/02/01 01:00:00+01,POINT(363960.48500000034 4907843.369999999)
SRBRGI5104237,Честа,Česta,"5101","3","70661",2017/02/01 01:00:00+01,POINT(368091.2090999996 4910301.4627)
SRBRGI5104238,Маринков камен,Marinkov kamen,"5101","4","70661",2017/02/01 01:00:00+01,POINT(369376.02809999976 4910770.5921)
SRBRGI5104239,Колић,Kolić,"5101","3","70661",2017/02/01 01:00:00+01,POINT(378482.26389999967 4910574.5002999995)
SRBRGI5104240,Ковачевац,Kovačevac,"5101","4","70661",2017/02/01 01:00:00+01,POINT(376156.6069 4913764.093900001)
SRBRGI5104241,Равни рид,Ravni rid,"5101","3","70661",2017/02/01 01:00:00+01,POINT(375289.0187999997 4913049.170700001)
SRBRGI5104242,Сређеви,Sređevi,"5101","3","70661",2017/02/01 01:00:00+01,POINT(375122.8953999998 4911212.129899999)
SRBRGI5104243,Катановац,Katanovac,"5101","4","70661",2017/02/01 01:00:00+01,POINT(368934.9512 4913263.101199999)
SRBRGI5104244,Мишаковац,Mišakovac,"5101","3","70661",2017/02/01 01:00:00+01,POINT(369789.1437999997 4914727.176100001)
SRBRGI5104245,Ћулиште,Ćulište,"5101","3","70661",2017/02/01 01:00:00+01,POINT(374420.0889999997 4918122.8452)
SRBRGI5104246,Ступница,Stupnica,"5101","3","70661",2017/02/01 01:00:00+01,POINT(372284.9634999996 4918980.4112)
SRBRGI5104247,Главица,Glavica,"5101","4","70661",2017/02/01 01:00:00+01,POINT(374501.44859999977 4920897.8835)
SRBRGI5104248,Чока налта,Čoka nalta,"5101","4","70785",2017/02/01 01:00:00+01,POINT(594557.0732000005 4919906.104800001)
SRBRGI5104249,Калфа,Kalfa,"5101","4","70572",2017/02/01 01:00:00+01,POINT(618118.7951999996 4943323.469799999)
SRBRGI5104250,Чока Чући,Čoka Čući,"5101","3","70572",2017/02/01 01:00:00+01,POINT(619161.9435999999 4941027.940400001)
SRBRGI5104251,Крак,Krak,"5101","4","70572",2017/02/01 01:00:00+01,POINT(624925.9362000003 4941555.9176)
SRBRGI5104252,Главица,Glavica,"5101","3","70785",2017/02/01 01:00:00+01,POINT(592851.3990000002 4924264.7226)
SRBRGI5104253,Краку бауца,Kraku bauca,"5101","4","70785",2017/02/01 01:00:00+01,POINT(578598.2224000003 4924073.538699999)
SRBRGI5104254,Подстрана,Podstrana,"5101","4","70904",2017/02/01 01:00:00+01,POINT(544810.0228000004 4867125.8061)
SRBRGI5104255,Пузаљак,Puzaljak,"5101","4","70904",2017/02/01 01:00:00+01,POINT(548055.8716000002 4860408.948000001)
SRBRGI5104256,Цепани камен,Cepani kamen,"5101","2","70904",2017/02/01 01:00:00+01,POINT(522103.4137000004 4858293.512)
SRBRGI5104257,Ђула,Đula,"5101","2","70904",2017/02/01 01:00:00+01,POINT(521621.9902999997 4857774.1601)
SRBRGI5104258,Чукара,Čukara,"5101","2","70904",2017/02/01 01:00:00+01,POINT(525579.6355999997 4857763.8412999995)
SRBRGI5104259,Мала градина,Mala gradina,"5101","2","70653",2017/02/01 01:00:00+01,POINT(473369.2728000004 4851144.178200001)
SRBRGI5104260,Ђула,Đula,"5101","4","70785",2017/02/01 01:00:00+01,POINT(580614.4308000002 4931062.6537999995)
SRBRGI5104261,Рајко Трнчић,Rajko Trnčić,"5101","3","70785",2017/02/01 01:00:00+01,POINT(582543.7761000004 4930473.954700001)
SRBRGI5104262,Средња чука,Srednja čuka,"5101","3","70432",2017/02/01 01:00:00+01,POINT(565868.1144000003 4709882.9793)
SRBRGI5104263,Чукара,Čukara,"5101","3","70874",2017/02/01 01:00:00+01,POINT(469655.3854 4764393.0419)
SRBRGI5104264,Чукара,Čukara,"5101","3","70831",2017/02/01 01:00:00+01,POINT(424450.5103000002 4887621.6768)
SRBRGI5104265,Аловита чука,Alovita čuka,"5101","3","71030",2017/02/01 01:00:00+01,POINT(499409.32380000036 4855487.0933)
SRBRGI5104266,Чукар,Čukar,"5101","3","71030",2017/02/01 01:00:00+01,POINT(513752.47919999994 4845764.031400001)
SRBRGI5104267,Грљеј,Grljej,"5101","3","70696",2017/02/01 01:00:00+01,POINT(573370.6272999998 4928064.706900001)
SRBRGI5104268,Средњи црни врх,Srednji crni vrh,"5101","3","70840",2017/02/01 01:00:00+01,POINT(600798.4267999995 4912518.354499999)
SRBRGI5104269,Кожуварац,Kožuvarac,"5101","3","70840",2017/02/01 01:00:00+01,POINT(606878.3523000004 4906560.4815)
SRBRGI5104270,Мандина глава,Mandina glava,"5101","4","70840",2017/02/01 01:00:00+01,POINT(618192.7695000004 4905319.1687)
SRBRGI5104271,Кремењача,Kremenjača,"5101","4","70840",2017/02/01 01:00:00+01,POINT(621843.9650999997 4886688.0494)
SRBRGI5104272,Каменац,Kamenac,"5101","4","70840",2017/02/01 01:00:00+01,POINT(619554.9576000003 4885208.7611)
SRBRGI5104273,Соица,Soica,"5101","3","70556",2017/02/01 01:00:00+01,POINT(612097.7275 4886972.2786)
SRBRGI5104274,Врћен камен,Vrćen kamen,"5101","3","70556",2017/02/01 01:00:00+01,POINT(604118.1427999996 4884731.4739)
SRBRGI5104275,Шуљевац,Šuljevac,"5101","3","70556",2017/02/01 01:00:00+01,POINT(611145.358 4885238.4165)
SRBRGI5104276,Барна,Barna,"5101","3","70556",2017/02/01 01:00:00+01,POINT(599567.0093 4876346.679)
SRBRGI5104277,Букова глава,Bukova glava,"5101","3","70327",2017/02/01 01:00:00+01,POINT(599295.4142000005 4880151.395)
SRBRGI5104278,Визула,Vizula,"5101","4","70556",2017/02/01 01:00:00+01,POINT(599425.3247999996 4884029.9298)
SRBRGI5104279,Ступињ,Stupinj,"5101","4","70556",2017/02/01 01:00:00+01,POINT(599349.0584000004 4885558.8936)
SRBRGI5104280,Фаца маре,Faca mare,"5101","4","70327",2017/02/01 01:00:00+01,POINT(593542.3025000002 4882329.7139)
SRBRGI5104281,Меданова главица,Medanova glavica,"5101","3","70327",2017/02/01 01:00:00+01,POINT(595276.9143000003 4879862.4693)
SRBRGI5104282,Досул маре,Dosul mare,"5101","4","70556",2017/02/01 01:00:00+01,POINT(594136.3559999997 4866790.051000001)
SRBRGI5104283,Будина чука,Budina čuka,"5101","3","70327",2017/02/01 01:00:00+01,POINT(593050.2394000003 4865675.6237)
SRBRGI5104284,Чука Куљуљеш,Čuka Kuljulješ,"5101","3","70556",2017/02/01 01:00:00+01,POINT(596878.0623000003 4870504.5879)
SRBRGI5104285,Тилва Шароњи,Tilva Šaronji,"5101","4","70327",2017/02/01 01:00:00+01,POINT(585597.5822999999 4869702.5283)
SRBRGI5104286,Дрлије,Drlije,"5101","3","70068",2017/02/01 01:00:00+01,POINT(363209.7851999998 4871546.299000001)
SRBRGI5104287,Обла глава,Obla glava,"5104","4","70068",2017/02/01 01:00:00+01,POINT(365028.74619999994 4871768.1261)
SRBRGI5104288,Камаљ,Kamalj,"5101","3","70068",2017/02/01 01:00:00+01,POINT(365628.73429999966 4860660.5428)
SRBRGI5104289,Рељин врх,Reljin vrh,"5101","3","70068",2017/02/01 01:00:00+01,POINT(367226.82079999987 4857900.6686)
SRBRGI5104290,Врањак,Vranjak,"5101","3","70068",2017/02/01 01:00:00+01,POINT(370511.89410000015 4857275.986099999)
SRBRGI5104291,Липовички врх,Lipovički vrh,"5101","3","71145",2017/02/01 01:00:00+01,POINT(374976.79959999956 4855074.6483)
SRBRGI5104292,Ивер,Iver,"5101","4","71145",2017/02/01 01:00:00+01,POINT(376279.3459999999 4854904.7326)
SRBRGI5104293,Ивица,Ivica,"5101","3","71145",2017/02/01 01:00:00+01,POINT(378421.41700000037 4856324.2249)
SRBRGI5104294,Репушњак,Repušnjak,"5101","3","70068",2017/02/01 01:00:00+01,POINT(374469.26290000044 4863332.577)
SRBRGI5104295,Руст,Rust,"5101","3","71145",2017/02/01 01:00:00+01,POINT(377550.7916000001 4858871.4816)
SRBRGI5104296,Оштрељац,Oštreljac,"5101","3","71145",2017/02/01 01:00:00+01,POINT(380381.8224999998 4856368.700200001)
SRBRGI5104297,Јејњак,Jejnjak,"5101","3","71145",2017/02/01 01:00:00+01,POINT(380956.7631000001 4856852.359300001)
SRBRGI5104298,Међедова љеска,Međedova ljeska,"5101","3","71145",2017/02/01 01:00:00+01,POINT(378183.1525999997 4851079.1063)
SRBRGI5104299,Љуљашка,Ljuljaška,"5101","3","71145",2017/02/01 01:00:00+01,POINT(376255.39460000023 4848756.986300001)
SRBRGI5104300,Козја стена,Kozja stena,"5101","3","71145",2017/02/01 01:00:00+01,POINT(382971.60199999996 4849301.5538)
SRBRGI5104301,Округлица,Okruglica,"5101","3","71145",2017/02/01 01:00:00+01,POINT(384970.0038999999 4849988.4136)
SRBRGI5104302,Боровац,Borovac,"5101","4","71145",2017/02/01 01:00:00+01,POINT(388195.28110000025 4851879.311899999)
SRBRGI5104303,Црни врх,Crni vrh,"5101","3","71234",2017/02/01 01:00:00+01,POINT(391026.9458999997 4854006.2574000005)
SRBRGI5104304,Локва,Lokva,"5101","3","71234",2017/02/01 01:00:00+01,POINT(383106.2045999998 4840778.440099999)
SRBRGI5104305,Јабучице,Jabučice,"5101","4","71234",2017/02/01 01:00:00+01,POINT(384982.42179999966 4839748.3621)
SRBRGI5104306,Товарница,Tovarnica,"5101","4","71234",2017/02/01 01:00:00+01,POINT(383065.1235999996 4837668.0099)
SRBRGI5104307,Кљуначка глава,Kljunačka glava,"5101","3","71234",2017/02/01 01:00:00+01,POINT(381975.61899999995 4836381.763900001)
SRBRGI5104308,Кик,Kik,"5101","3","71234",2017/02/01 01:00:00+01,POINT(383714.0673000002 4835462.2027)
SRBRGI5104309,Вршчић,Vrščić,"5101","3","71234",2017/02/01 01:00:00+01,POINT(387205.6922000004 4833089.502800001)
SRBRGI5104310,Чукара,Čukara,"5101","2","70491",2017/02/01 01:00:00+01,POINT(541697.7916000001 4888273.046700001)
SRBRGI5104311,Чукара,Čukara,"5101","2","70491",2017/02/01 01:00:00+01,POINT(543014.5372000001 4888805.036699999)
SRBRGI5104312,Пољанска глава,Poljanska glava,"5101","3","70530",2017/02/01 01:00:00+01,POINT(544510.3619999997 4888824.9245)
SRBRGI5104313,Урошева глава,Uroševa glava,"5101","3","70530",2017/02/01 01:00:00+01,POINT(548870.3403000003 4889752.0594999995)
SRBRGI5104314,Јарчевац,Jarčevac,"5101","4","70491",2017/02/01 01:00:00+01,POINT(544569.7060000002 4887149.2157000005)
SRBRGI5104315,Крчор,Krčor,"5101","4","70491",2017/02/01 01:00:00+01,POINT(551289.0447000004 4872154.289100001)
SRBRGI5104316,Шиљати врх,Šiljati vrh,"5101","4","70491",2017/02/01 01:00:00+01,POINT(556274.0296 4873846.117699999)
SRBRGI5104317,Јаворити врх,Javoriti vrh,"5101","2","70491",2017/02/01 01:00:00+01,POINT(558752.574 4873274.9363)
SRBRGI5104318,Градиште,Gradište,"5101","4","70556",2017/02/01 01:00:00+01,POINT(607900.8783999998 4862196.809900001)
SRBRGI5104319,Чувер,Čuver,"5101","4","70971",2017/02/01 01:00:00+01,POINT(388077.4741000002 4826872.575999999)
SRBRGI5104320,Оглавак,Oglavak,"5101","3","70971",2017/02/01 01:00:00+01,POINT(386492.25289999973 4824570.6962)
SRBRGI5104321,Рудина,Rudina,"5101","3","70971",2017/02/01 01:00:00+01,POINT(387840.10929999966 4825484.569)
SRBRGI5104322,Градина,Gradina,"5101","4","70866",2017/02/01 01:00:00+01,POINT(399254.6540999999 4820321.2148)
SRBRGI5104323,Равни крш,Ravni krš,"5101","3","70866",2017/02/01 01:00:00+01,POINT(398287.16779999994 4817165.607000001)
SRBRGI5104324,Планиница,Planinica,"5101","4","70866",2017/02/01 01:00:00+01,POINT(397053.94240000006 4817470.804400001)
SRBRGI5104325,Бојчина глава,Bojčina glava,"5101","3","70866",2017/02/01 01:00:00+01,POINT(397632.4815999996 4815892.7203)
SRBRGI5104326,Урљај,Urljaj,"5101","3","70866",2017/02/01 01:00:00+01,POINT(394572.4809999997 4815262.375700001)
SRBRGI5104327,Китоња,Kitonja,"5101","4","70866",2017/02/01 01:00:00+01,POINT(394847.11899999995 4817404.3144000005)
SRBRGI5104328,Градина,Gradina,"5101","4","70971",2017/02/01 01:00:00+01,POINT(389896.88719999976 4818304.3758000005)
SRBRGI5104329,Кљуновина,Kljunovina,"5101","3","70866",2017/02/01 01:00:00+01,POINT(395981.57180000003 4813105.316)
SRBRGI5104330,Пајова глава,Pajova glava,"5101","3","70866",2017/02/01 01:00:00+01,POINT(393774.01659999974 4812663.857999999)
SRBRGI5104331,Самар,Samar,"5101","4","70998",2017/02/01 01:00:00+01,POINT(536132.8482999997 4766465.555600001)
SRBRGI5104332,Ћувик,Ćuvik,"5101","3","70998",2017/02/01 01:00:00+01,POINT(538878.7843000004 4766562.0756)
SRBRGI5104333,Миланов крш,Milanov krš,"5101","3","70998",2017/02/01 01:00:00+01,POINT(538973.0292999996 4767966.7513999995)
SRBRGI5104334,Драганова чука,Draganova čuka,"5101","3","70998",2017/02/01 01:00:00+01,POINT(533802.1078000003 4767946.669500001)
SRBRGI5104335,Крдашев крш,Krdašev krš,"5101","3","70874",2017/02/01 01:00:00+01,POINT(441836.9977000002 4791963.8529)
SRBRGI5104336,Велико Чадориште,Veliko Čadorište,"5101","4","71072",2017/02/01 01:00:00+01,POINT(440175.5433 4790002.558800001)
SRBRGI5104337,Дрегина чука,Dregina čuka,"5101","3","70327",2017/02/01 01:00:00+01,POINT(593881.5104999999 4866280.739600001)
SRBRGI5104338,Кадина стијена,Kadina stijena,"5101","3","70866",2017/02/01 01:00:00+01,POINT(409111.9453999996 4816577.9153)
SRBRGI5104339,Смиљанска главица,Smiljanska glavica,"5101","4","71234",2017/02/01 01:00:00+01,POINT(409989.89919999987 4831171.7557)
SRBRGI5104340,Присадња,Prisadnja,"5101","4","70602",2017/02/01 01:00:00+01,POINT(611237.2898000004 4815219.0660999995)
SRBRGI5104341,Пазарска чука,Pazarska čuka,"5101","4","70602",2017/02/01 01:00:00+01,POINT(611357.5872 4816423.3638)
SRBRGI5104342,Мали рт,Mali rt,"5101","4","70602",2017/02/01 01:00:00+01,POINT(613965.2728000004 4816354.360300001)
SRBRGI5104343,Горуње,Gorunje,"5101","4","70319",2017/02/01 01:00:00+01,POINT(570378.9974999996 4852197.3127999995)
SRBRGI5104344,Чукара,Čukara,"5101","3","70904",2017/02/01 01:00:00+01,POINT(534994.5218000002 4849963.1665)
SRBRGI5104345,Живин поглед,Živin pogled,"5101","2","70378",2017/02/01 01:00:00+01,POINT(521492.0136000002 4849364.0163)
SRBRGI5104346,Говедарица,Govedarica,"5101","2","71030",2017/02/01 01:00:00+01,POINT(495449.95770000014 4849338.454399999)
SRBRGI5104347,Гроздински камен,Grozdinski kamen,"5101","4","71129",2017/02/01 01:00:00+01,POINT(580407.6819000002 4829715.212400001)
SRBRGI5104348,Липов трап,Lipov trap,"5101","3","71129",2017/02/01 01:00:00+01,POINT(583830.2948000003 4831301.7895)
SRBRGI5104349,Големи кремен,Golemi kremen,"5101","4","70602",2017/02/01 01:00:00+01,POINT(589174.8887 4832820.183499999)
SRBRGI5104350,Говедарник,Govedarnik,"5101","3","70602",2017/02/01 01:00:00+01,POINT(614717.8936999999 4836415.7774)
SRBRGI5104351,Чока мика,Čoka mika,"5101","4","70327",2017/02/01 01:00:00+01,POINT(594443.5597000001 4900573.753699999)
SRBRGI5104352,Перовића чука,Perovića čuka,"5101","3","70815",2017/02/01 01:00:00+01,POINT(539540.6865999997 4739945.951099999)
SRBRGI5104353,Чука,Čuka,"5101","3","70343",2017/02/01 01:00:00+01,POINT(493247.27610000037 4794753.7049)
SRBRGI5104354,Мала Огледна,Mala Ogledna,"5101","3","70343",2017/02/01 01:00:00+01,POINT(495225.7846999997 4793788.3211)
SRBRGI5104355,Плочник,Pločnik,"5101","3","70343",2017/02/01 01:00:00+01,POINT(496927.9188000001 4794695.843699999)
SRBRGI5104356,Огледна,Ogledna,"5101","4","70343",2017/02/01 01:00:00+01,POINT(494642.7432000004 4794758.2062)
SRBRGI5104357,Рет,Ret,"5101","3","70963",2017/02/01 01:00:00+01,POINT(552245.8020000001 4684081.467499999)
SRBRGI5104358,Пипељ,Pipelj,"5101","4","70335",2017/02/01 01:00:00+01,POINT(610223.6358000003 4709039.5221)
SRBRGI5104359,Здравац,Zdravac,"5101","3","71161",2017/02/01 01:00:00+01,POINT(594725.6427999996 4689293.0878)
SRBRGI5104360,Борова чука,Borova čuka,"5101","3","71161",2017/02/01 01:00:00+01,POINT(595685.4869999997 4690310.6774)
SRBRGI5104361,Четалија,Četalija,"5101","3","70963",2017/02/01 01:00:00+01,POINT(565349.9345000004 4686826.0107)
SRBRGI5104362,Љубеново гумно,Ljubenovo gumno,"5101","3","70335",2017/02/01 01:00:00+01,POINT(613259.9009999996 4703904.989)
SRBRGI5104363,Бели рид,Beli rid,"5101","3","70335",2017/02/01 01:00:00+01,POINT(609653.8417999996 4711345.532500001)
SRBRGI5104364,Вршник,Vršnik,"5101","4","70335",2017/02/01 01:00:00+01,POINT(606323.8949999996 4711527.9629999995)
SRBRGI5104365,Доњи самар,Donji samar,"5101","4","70335",2017/02/01 01:00:00+01,POINT(608935.6553999996 4712580.0965)
SRBRGI5104366,Виље коло,Vilje kolo,"5101","4","71137",2017/02/01 01:00:00+01,POINT(605728.9441 4717523.563999999)
SRBRGI5104367,Камена занога,Kamena zanoga,"5101","4","71137",2017/02/01 01:00:00+01,POINT(608616.9631000003 4718869.614800001)
SRBRGI5104368,Дел,Del,"5101","3","70424",2017/02/01 01:00:00+01,POINT(608053.1050000004 4755775.571)
SRBRGI5104369,Пујин дел,Pujin del,"5101","3","70424",2017/02/01 01:00:00+01,POINT(608940.8666000003 4756644.5636)
SRBRGI5104370,Дебела бука,Debela buka,"5101","4","70939",2017/02/01 01:00:00+01,POINT(623298.9842999997 4769522.201099999)
SRBRGI5104371,Здравчиј врх,Zdravčij vrh,"5101","3","70939",2017/02/01 01:00:00+01,POINT(624539.6180999996 4769493.0967999995)
SRBRGI5104372,Грчки врх,Grčki vrh,"5101","3","70939",2017/02/01 01:00:00+01,POINT(626499.6332 4767406.6326)
SRBRGI5104373,Габровица,Gabrovica,"5101","4","70939",2017/02/01 01:00:00+01,POINT(623234.7125000004 4765771.627800001)
SRBRGI5104374,Бајно,Bajno,"5101","3","70939",2017/02/01 01:00:00+01,POINT(624019.6004999997 4767184.637700001)
SRBRGI5104375,Благуња,Blagunja,"5101","4","70939",2017/02/01 01:00:00+01,POINT(625546.5140000004 4764455.719799999)
SRBRGI5104376,Чалаков рид,Čalakov rid,"5101","3","70050",2017/02/01 01:00:00+01,POINT(624244.5231999997 4765261.371200001)
SRBRGI5104377,Рид,Rid,"5101","3","70939",2017/02/01 01:00:00+01,POINT(621149.0553000001 4772103.231000001)
SRBRGI5104378,Јасење,Jasenje,"5101","3","70050",2017/02/01 01:00:00+01,POINT(619190.267 4771161.9789)
SRBRGI5104379,Велики Бачићај,Veliki Bačićaj,"5101","4","70050",2017/02/01 01:00:00+01,POINT(619504.6456000004 4773556.859999999)
SRBRGI5104380,Градиште,Gradište,"5101","3","70050",2017/02/01 01:00:00+01,POINT(618313.8197999997 4772556.0275)
SRBRGI5104381,Орлов лаз,Orlov laz,"5101","3","70050",2017/02/01 01:00:00+01,POINT(607108.2955 4764982.494200001)
SRBRGI5104382,Велетина глава,Veletina glava,"5101","4","70939",2017/02/01 01:00:00+01,POINT(621170.4145999998 4774596.2377)
SRBRGI5104383,Костол,Kostol,"5101","3","70939",2017/02/01 01:00:00+01,POINT(623769.4836999997 4774623.1107)
SRBRGI5104384,Горњи Јарчарник,Gornji Jarčarnik,"5101","3","70939",2017/02/01 01:00:00+01,POINT(623458.6065999996 4773255.9002)
SRBRGI5104385,Тумба,Tumba,"5101","4","70939",2017/02/01 01:00:00+01,POINT(623534.3480000002 4772472.180600001)
SRBRGI5104386,Човечја глава,Čovečja glava,"5101","3","70939",2017/02/01 01:00:00+01,POINT(625122.0495999996 4771669.366900001)
SRBRGI5104387,Викач,Vikač,"5101","3","70939",2017/02/01 01:00:00+01,POINT(625963.3161000004 4771162.755000001)
SRBRGI5104388,Костол,Kostol,"5101","3","70939",2017/02/01 01:00:00+01,POINT(627004.9828000003 4771495.0724)
SRBRGI5104389,Средњик,Srednjik,"5101","3","70840",2017/02/01 01:00:00+01,POINT(606682.2078999998 4903726.8736000005)
SRBRGI5104390,Церова глава,Cerova glava,"5101","4","70084",2017/02/01 01:00:00+01,POINT(608371.8316000002 4781613.029200001)
SRBRGI5104391,Граница,Granica,"5101","3","70084",2017/02/01 01:00:00+01,POINT(609357.0098000001 4781883.3016)
SRBRGI5104392,Лукин камен,Lukin kamen,"5101","3","70084",2017/02/01 01:00:00+01,POINT(613175.7027000003 4783561.577)
SRBRGI5104393,Доње Градиште,Donje Gradište,"5101","3","70084",2017/02/01 01:00:00+01,POINT(614261.8724999996 4784670.447899999)
SRBRGI5104394,Дебели дел,Debeli del,"5101","4","70939",2017/02/01 01:00:00+01,POINT(618161.5351 4784218.940199999)
SRBRGI5104395,Јалчар,Jalčar,"5101","4","70939",2017/02/01 01:00:00+01,POINT(620047.2244999995 4784862.9373)
SRBRGI5104396,Комин,Komin,"5101","4","70084",2017/02/01 01:00:00+01,POINT(614020.9748 4780595.9618999995)
SRBRGI5104397,Пажарак,Pažarak,"5101","3","70939",2017/02/01 01:00:00+01,POINT(615579.1885000002 4781680.0944)
SRBRGI5104398,Мали врх,Mali vrh,"5101","3","70939",2017/02/01 01:00:00+01,POINT(617713.4455000004 4781181.4771)
SRBRGI5104399,Данин дел,Danin del,"5101","3","70084",2017/02/01 01:00:00+01,POINT(612586.3393000001 4779251.0733)
SRBRGI5104400,Оплата,Oplata,"5101","4","70084",2017/02/01 01:00:00+01,POINT(612599.8331000004 4779806.434900001)
SRBRGI5104401,Вртоп,Vrtop,"5101","3","70084",2017/02/01 01:00:00+01,POINT(605103.6542999996 4781860.323899999)
SRBRGI5104402,Нишан,Nišan,"5101","4","70084",2017/02/01 01:00:00+01,POINT(611688.4320999999 4780906.7239)
SRBRGI5104403,Превој,Prevoj,"5105","3","70645",2017/02/01 01:00:00+01,POINT(476891.27990000043 4885858.3583)
SRBRGI5104404,Петлово бојиште,Petlovo bojište,"5101","4","70050",2017/02/01 01:00:00+01,POINT(617834.4086999996 4776513.8804)
SRBRGI5104405,Мртвило,Mrtvilo,"5101","4","70050",2017/02/01 01:00:00+01,POINT(618197.2588999998 4775100.5792)
SRBRGI5104406,Орловац,Orlovac,"5101","3","70050",2017/02/01 01:00:00+01,POINT(615920.5149999997 4772787.0581)
SRBRGI5104407,Грачац,Gračac,"5101","2","70742",2017/02/01 01:00:00+01,POINT(430345.96520000044 4857211.0611000005)
SRBRGI5104408,Главица,Glavica,"5101","2","70742",2017/02/01 01:00:00+01,POINT(429602.4846000001 4857017.914899999)
SRBRGI5104409,Главица,Glavica,"5101","2","70742",2017/02/01 01:00:00+01,POINT(434887.5471999999 4856425.065199999)
SRBRGI5104410,Главица,Glavica,"5101","2","70742",2017/02/01 01:00:00+01,POINT(436054.6266000001 4855427.2312)
SRBRGI5104411,Големи дел,Golemi del,"5101","4","70939",2017/02/01 01:00:00+01,POINT(633270.6344999997 4786667.4098000005)
SRBRGI5104412,Балалица,Balalica,"5101","3","70939",2017/02/01 01:00:00+01,POINT(627826.1271000002 4786839.7412)
SRBRGI5104413,Скрча,Skrča,"5101","4","70939",2017/02/01 01:00:00+01,POINT(640106.7134999996 4783153.597100001)
SRBRGI5104414,Гарваница,Garvanica,"5101","4","70939",2017/02/01 01:00:00+01,POINT(637542.1518999999 4780895.8368)
SRBRGI5104415,Тричкерова чука,Tričkerova čuka,"5101","3","70939",2017/02/01 01:00:00+01,POINT(635461.1668999996 4780046.5723)
SRBRGI5104416,Појна глава,Pojna glava,"5101","2","70084",2017/02/01 01:00:00+01,POINT(596116.0185000002 4797017.2215)
SRBRGI5104417,Петловица,Petlovica,"5101","3","70939",2017/02/01 01:00:00+01,POINT(635216.2503000004 4781499.297599999)
SRBRGI5104418,Лазареви јагреци,Lazarevi jagreci,"5101","3","70939",2017/02/01 01:00:00+01,POINT(644420.1341000004 4798401.0065)
SRBRGI5104419,Међа планина,Međa planina,"5101","3","70939",2017/02/01 01:00:00+01,POINT(646761.7013999997 4798660.563100001)
SRBRGI5104420,Јовички камен,Jovički kamen,"5101","3","70939",2017/02/01 01:00:00+01,POINT(645333.1601 4797605.085100001)
SRBRGI5104421,Копрен,Kopren,"5101","6","70939",2017/02/01 01:00:00+01,POINT(649090.8488999996 4796245.3179)
SRBRGI5104422,Вртањ,Vrtanj,"5101","3","70939",2017/02/01 01:00:00+01,POINT(649586.7812000001 4794622.9158)
SRBRGI5104423,Ката камен,Kata kamen,"5104","4","70939",2017/02/01 01:00:00+01,POINT(649584.3060999997 4793911.395300001)
SRBRGI5104424,Велика Бислава,Velika Bislava,"5101","4","70939",2017/02/01 01:00:00+01,POINT(641835.8605000004 4793322.2212000005)
SRBRGI5104425,Дел,Del,"5101","3","70939",2017/02/01 01:00:00+01,POINT(639304.0893000001 4793610.670399999)
SRBRGI5104426,Студеничка чука,Studenička čuka,"5101","4","70939",2017/02/01 01:00:00+01,POINT(639830.0820000004 4797422.4066)
SRBRGI5104427,Пиљ,Pilj,"5101","4","70939",2017/02/01 01:00:00+01,POINT(639657.1102999998 4798499.858200001)
SRBRGI5104428,Крст,Krst,"5101","3","70939",2017/02/01 01:00:00+01,POINT(638788.4286000002 4801121.9372000005)
