geoidentifikator,name_1,name_2,localtype,znacaj,matbro,matbrnas,brojstanovnika,godinapopisa,editdate,geometry
SRBRGI6000545,Кастрат,Kastrat,"6003","5","70688","722049","229","2011",2017/02/01 01:00:00+01,POINT(524315.2792999996 4773800.640900001)
SRBRGI6000546,Космача,Kosmača,"6003","5","70688","722065","65","2011",2017/02/01 01:00:00+01,POINT(530106.2470000004 4771981.1439)
SRBRGI6000547,Крток,Krtok,"6003","5","70688","722073","20","2011",2017/02/01 01:00:00+01,POINT(520793.9310999997 4763158.861400001)
SRBRGI6000548,Крчмаре,Krčmare,"6003","5","70688","722081","102","2011",2017/02/01 01:00:00+01,POINT(526438.1471999995 4777407.5507)
SRBRGI6000549,Купиново,Kupinovo,"6003","5","70688","722090","45","2011",2017/02/01 01:00:00+01,POINT(527938.7397999996 4759057.2445)
SRBRGI6000550,Горњи Дубац,Gornji Dubac,"6003","7","70742","725846","206","2011",2017/02/01 01:00:00+01,POINT(448626.23259999976 4834851.7994)
SRBRGI6000551,Русна,Rusna,"6003","7","70513","714763","404","2011",2017/02/01 01:00:00+01,POINT(573070.2944999998 4782822.701199999)
SRBRGI6000552,Купусина,Kupusina,"6003","5","70386","709395","190","2011",2017/02/01 01:00:00+01,POINT(500514.6832999997 4901453.739399999)
SRBRGI6000553,Ракинац,Rakinac,"6003","7","70386","709450","943","2011",2017/02/01 01:00:00+01,POINT(504697.5438000001 4901095.693700001)
SRBRGI6000554,Црквенац,Crkvenac,"6003","6","71056","738719","1157","2011",2017/02/01 01:00:00+01,POINT(514788.29229999986 4894061.7414)
SRBRGI6000555,Гложане,Gložane,"6003","7","71056","738514","936","2011",2017/02/01 01:00:00+01,POINT(514374.8161000004 4890323.936899999)
SRBRGI6000556,Бресје,Bresje,"6003","5","71056","738484","188","2011",2017/02/01 01:00:00+01,POINT(517601.9517999999 4887261.2097)
SRBRGI6000557,Прогорелица,Progorelica,"6003","5","70653","720046","882","2011",2017/02/01 01:00:00+01,POINT(465710.46389999986 4836821.564300001)
SRBRGI6000558,Ратина,Ratina,"6003","7","70653","720062","3210","2011",2017/02/01 01:00:00+01,POINT(479803.6255999999 4838777.760500001)
SRBRGI6000559,Река,Reka,"6003","5","70653","720089","153","2011",2017/02/01 01:00:00+01,POINT(459265.16669999994 4810501.759299999)
SRBRGI6000560,Рибница,Ribnica,"6002","9","70653","720097","1624","2011",2017/02/01 01:00:00+01,POINT(475823.63320000004 4838274.185799999)
SRBRGI6000561,Роћевићи,Roćevići,"6003","5","70653","720119","315","2011",2017/02/01 01:00:00+01,POINT(462084.78359999973 4839837.6083)
SRBRGI6000562,Доње Жапско,Donje Žapsko,"6003","5","70432","711454","339","2011",2017/02/01 01:00:00+01,POINT(573804.8181999996 4701049.0832)
SRBRGI6000563,Доњи Нерадовац,Donji Neradovac,"6003","5","70432","711497","930","2011",2017/02/01 01:00:00+01,POINT(572294.7564000003 4706364.5954)
SRBRGI6000564,Дулан,Dulan,"6003","5","70432","711551","58","2011",2017/02/01 01:00:00+01,POINT(579806.8545000004 4708438.654100001)
SRBRGI6000565,Големо Село,Golemo Selo,"6003","9","70432","711349","786","2011",2017/02/01 01:00:00+01,POINT(570082.2293999996 4729447.502599999)
SRBRGI6000566,Горња Отуља,Gornja Otulja,"6003","5","70432","711357","5","2011",2017/02/01 01:00:00+01,POINT(577366.9972000001 4701103.4673)
SRBRGI6000567,Горње Требешиње,Gornje Trebešinje,"6003","5","70432","711381","204","2011",2017/02/01 01:00:00+01,POINT(578372.1611000001 4703351.8761)
SRBRGI6000568,Горње Жапско,Gornje Žapsko,"6003","7","70432","711365","86","2011",2017/02/01 01:00:00+01,POINT(575292.6721999999 4699936.778999999)
SRBRGI6000569,Горњи Нерадовац,Gornji Neradovac,"6003","5","70432","711390","332","2011",2017/02/01 01:00:00+01,POINT(571868.3411999997 4707195.3671)
SRBRGI6000570,Градња,Gradnja,"6003","5","70432","711403","187","2011",2017/02/01 01:00:00+01,POINT(572315.7856999999 4728029.5283)
SRBRGI6000571,Велико Боњинце,Veliko Bonjince,"6003","7","70050","701963","278","2011",2017/02/01 01:00:00+01,POINT(602920.6974 4763000.4235)
SRBRGI6000572,Равниште,Ravnište,"6003","5","70696","722871","119","2011",2017/02/01 01:00:00+01,POINT(550531.0707 4918355.6974)
SRBRGI6000573,Буковска,Bukovska,"6003","7","70696","722707","402","2011",2017/02/01 01:00:00+01,POINT(553777.1246999996 4917945.8137)
SRBRGI6000574,Шевица,Ševica,"6003","6","70696","722952","635","2011",2017/02/01 01:00:00+01,POINT(557681.6413000003 4928574.620100001)
SRBRGI6000575,Раденка,Radenka,"6003","7","70696","722880","609","2011",2017/02/01 01:00:00+01,POINT(560697.4146999996 4936886.8972)
SRBRGI6000576,Близнак,Bliznak,"6003","5","70530","714984","281","2011",2017/02/01 01:00:00+01,POINT(543469.2241000002 4891829.312100001)
SRBRGI6000577,Брезница,Breznica,"6003","5","70530","714992","158","2011",2017/02/01 01:00:00+01,POINT(545603.1945000002 4902733.643300001)
SRBRGI6000578,Рановац,Ranovac,"6003","9","70912","731978","1559","2011",2020/10/26 13:19:56+01,POINT(537865.5614 4921295.8938)
SRBRGI6000579,Кладурово,Kladurovo,"6003","7","70912","731838","469","2011",2017/02/01 01:00:00+01,POINT(542899.5581 4920374.361099999)
SRBRGI6000580,Коритњак,Koritnjak,"6003","5","71285","729221","0","2011",2017/02/01 01:00:00+01,POINT(581907.6523000002 4792696.232100001)
SRBRGI6000581,Нишка Бања,Niška Banja,"6002","9","71285","729370","4380","2011",2017/02/01 01:00:00+01,POINT(581574.8117000004 4793814.0973000005)
SRBRGI6000582,Мачвански Причиновић,Mačvanski Pričinović,"6003","7","71269","746347","1576","2011",2017/02/01 01:00:00+01,POINT(392079.72360000014 4967005.518200001)
SRBRGI6000583,Шабац,Šabac,"6001","9","71269","746606","53919","2011",2017/02/01 01:00:00+01,POINT(396652.55819999985 4956785.8114)
SRBRGI6000584,Чибуковац,Čibukovac,"6003","6","70653","720291","1330","2011",2017/02/01 01:00:00+01,POINT(470277.5351 4841057.142999999)
SRBRGI6000585,Ковачи,Kovači,"6003","6","70653","719692","1255","2011",2017/02/01 01:00:00+01,POINT(473695.23450000025 4838561.1872000005)
SRBRGI6000586,Краљево,Kraljevo,"6001","9","70653","719714","64175","2011",2017/02/01 01:00:00+01,POINT(474808.30900000036 4841218.658500001)
SRBRGI6000587,Лађевци,Lađevci,"6003","9","70653","719749","1074","2011",2017/02/01 01:00:00+01,POINT(468452.2511999998 4851832.255899999)
SRBRGI6000588,Цветке,Cvetke,"6003","5","70653","720275","977","2011",2017/02/01 01:00:00+01,POINT(471088.2890999997 4851526.0517)
SRBRGI6000589,Трговиште,Trgovište,"6003","5","70653","720259","21","2011",2017/02/01 01:00:00+01,POINT(476464.3724999996 4850001.2432)
SRBRGI6000590,Витковац,Vitkovac,"6003","7","70653","719447","714","2011",2017/02/01 01:00:00+01,POINT(483081.7926000003 4848780.3036)
SRBRGI6000591,Петропоље,Petropolje,"6003","5","70653","719986","242","2011",2017/02/01 01:00:00+01,POINT(485669.89749999996 4852893.025)
SRBRGI6000592,Закута,Zakuta,"6003","5","70653","719625","144","2011",2017/02/01 01:00:00+01,POINT(485440.2148000002 4853509.917199999)
SRBRGI6000593,Сибница,Sibnica,"6003","5","70653","720160","199","2011",2017/02/01 01:00:00+01,POINT(483497.5164000001 4854743.649700001)
SRBRGI6000594,Гледић,Gledić,"6003","7","70653","719480","251","2011",2017/02/01 01:00:00+01,POINT(489887.26850000024 4852208.433800001)
SRBRGI6000595,Љубичевац,Ljubičevac,"6003","5","70645","719013","44","2011",2017/02/01 01:00:00+01,POINT(467238.2703999998 4885743.8628)
SRBRGI6000596,Горње Међурово,Gornje Međurovo,"6003","6","71323","729060","1011","2011",2017/02/01 01:00:00+01,POINT(568400.4715 4791810.991599999)
SRBRGI6000597,Белотинац,Belotinac,"6003","6","70513","714640","1244","2011",2017/02/01 01:00:00+01,POINT(569067.9259000001 4790643.800799999)
SRBRGI6000598,Чапљинац,Čapljinac,"6003","7","70513","714780","922","2011",2017/02/01 01:00:00+01,POINT(568519.3004999999 4788991.695800001)
SRBRGI6000599,Лозовик,Lozovik,"6003","9","70386","709409","4842","2011",2017/02/01 01:00:00+01,POINT(508059.0033 4923818.4616)
SRBRGI6000600,Влашки До,Vlaški Do,"6003","7","70521","714852","1267","2011",2017/02/01 01:00:00+01,POINT(516819.2893000003 4925640.4702)
SRBRGI6000601,Тићевац,Tićevac,"6003","5","70521","714968","243","2011",2017/02/01 01:00:00+01,POINT(520400.20660000015 4923121.687999999)
SRBRGI6000602,Свињарево,Svinjarevo,"6003","5","70521","714933","192","2011",2017/02/01 01:00:00+01,POINT(522534.62040000036 4921531.884199999)
SRBRGI6000603,Миријево,Mirijevo,"6003","5","70521","714895","372","2011",2017/02/01 01:00:00+01,POINT(522042.8551000003 4920586.528100001)
SRBRGI6000604,Кочетин,Kočetin,"6003","5","70521","714887","306","2011",2017/02/01 01:00:00+01,POINT(523841.9349999996 4916526.261700001)
SRBRGI6000605,Брзоходе,Brzohode,"6003","7","70521","714836","671","2011",2017/02/01 01:00:00+01,POINT(522344.9665999999 4912340.3992)
SRBRGI6000606,Породин,Porodin,"6003","7","70521","714925","1803","2011",2020/10/19 14:04:57+02,POINT(517752.76499999966 4907292.0396)
SRBRGI6000607,Витежево,Viteževo,"6003","7","70521","714844","721","2011",2017/02/01 01:00:00+01,POINT(519995.47979999986 4904766.005000001)
SRBRGI6000608,Дубница,Dubnica,"6003","5","71056","738557","504","2011",2017/02/01 01:00:00+01,POINT(525438.1834000004 4902323.320499999)
SRBRGI6000609,Ђуринац,Đurinac,"6003","5","71056","738565","246","2011",2017/02/01 01:00:00+01,POINT(528666.2500999998 4897883.051100001)
SRBRGI6000610,Купиновац,Kupinovac,"6003","5","71056","738573","327","2011",2017/02/01 01:00:00+01,POINT(526376.9330000002 4895120.7358)
SRBRGI6000611,Суботица,Subotica,"6003","5","71056","738689","667","2011",2017/02/01 01:00:00+01,POINT(527215.2720999997 4890966.859999999)
SRBRGI6000612,Роанда,Roanda,"6003","5","71056","738638","460","2011",2017/02/01 01:00:00+01,POINT(530178.3121999996 4891073.1193)
SRBRGI6000613,Златово,Zlatovo,"6003","5","70491","713961","461","2011",2017/02/01 01:00:00+01,POINT(535083.5366000002 4894780.913799999)
SRBRGI6000614,Липовица,Lipovica,"6003","5","70491","714003","502","2011",2017/02/01 01:00:00+01,POINT(543235.0458000004 4889558.397600001)
SRBRGI6000615,Вртиглав,Vrtiglav,"6003","5","70831","728128","414","2011",2017/02/01 01:00:00+01,POINT(428401.15610000025 4902604.155099999)
SRBRGI6000616,Гурдијеље,Gurdijelje,"6003","5","71188","743461","101","2011",2017/02/01 01:00:00+01,POINT(440594.18429999985 4771670.7301)
SRBRGI6000617,Источни Мојстир,Istočni Mojstir,"6003","5","71188","743658","105","2011",2017/02/01 01:00:00+01,POINT(454446.12710000016 4751599.323999999)
SRBRGI6000618,Рокци,Rokci,"6003","9","70564","716421","403","2011",2017/02/01 01:00:00+01,POINT(432632.94039999973 4821704.0989)
SRBRGI6000619,Опаљеник,Opaljenik,"6003","7","70564","716359","219","2011",2017/02/01 01:00:00+01,POINT(431249.22759999987 4819141.298800001)
SRBRGI6000620,Сивчина,Sivčina,"6003","5","70564","716448","194","2011",2017/02/01 01:00:00+01,POINT(431356.0497000003 4823618.624600001)
SRBRGI6000621,Свештица,Sveštica,"6003","5","70564","716430","1295","2011",2017/02/01 01:00:00+01,POINT(438464.17030000035 4826120.702099999)
SRBRGI6000622,Шуме,Šume,"6003","6","70564","716499","1250","2011",2017/02/01 01:00:00+01,POINT(438292.10450000037 4828846.805600001)
SRBRGI6000623,Буковица,Bukovica,"6003","6","70564","746720","1669","2011",2017/02/01 01:00:00+01,POINT(434811.2076000003 4828722.746099999)
SRBRGI6000624,Бедина Варош,Bedina Varoš,"6003","6","70564","715964","1680","2011",2017/02/01 01:00:00+01,POINT(434416.40809999965 4825720.1982)
SRBRGI6000625,Ивањица,Ivanjica,"6002","9","70564","716154","11715","2011",2017/02/01 01:00:00+01,POINT(437726.30289999954 4825701.4191)
SRBRGI6000626,Лиса,Lisa,"6003","9","70564","716278","943","2011",2017/02/01 01:00:00+01,POINT(438066.40940000024 4833160.4845)
SRBRGI6000627,Луке,Luke,"6003","7","70564","716286","939","2011",2017/02/01 01:00:00+01,POINT(442520.0003000004 4829710.0184)
SRBRGI6000628,Осоница,Osonica,"6003","9","70564","716367","790","2011",2017/02/01 01:00:00+01,POINT(444659.1294 4827153.5798)
SRBRGI6000629,Шилопај,Šilopaj,"6003","5","70483","713805","85","2011",2017/02/01 01:00:00+01,POINT(452660.84190000035 4884944.0536)
SRBRGI6000630,Накучани,Nakučani,"6003","5","70483","713597","85","2011",2017/02/01 01:00:00+01,POINT(452904.9036999997 4882750.947799999)
SRBRGI6000631,Калиманићи,Kalimanići,"6003","5","70483","713449","139","2011",2017/02/01 01:00:00+01,POINT(452917.7909000004 4880410.489499999)
SRBRGI6000632,Љутовница,Ljutovnica,"6003","5","70483","713554","165","2011",2017/02/01 01:00:00+01,POINT(454178.3970999997 4881068.536599999)
SRBRGI6000633,Клатичево,Klatičevo,"6003","5","70483","713465","286","2011",2017/02/01 01:00:00+01,POINT(453631.6514999997 4878025.6918)
SRBRGI6000634,Велереч,Velereč,"6003","5","70483","713236","704","2011",2017/02/01 01:00:00+01,POINT(457424.9274000004 4878813.0754)
SRBRGI6000635,Сврачковци,Svračkovci,"6003","5","70483","713694","462","2011",2017/02/01 01:00:00+01,POINT(461787.6841000002 4879721.313999999)
SRBRGI6000636,Горња Црнућа,Gornja Crnuća,"6003","7","70483","713295","175","2011",2017/02/01 01:00:00+01,POINT(465661.9212999996 4880531.0384)
SRBRGI6000637,Липовац,Lipovac,"6003","5","70483","713503","259","2011",2017/02/01 01:00:00+01,POINT(470645.9247000003 4877804.664799999)
SRBRGI6000638,Прњавор,Prnjavor,"6003","5","70483","713651","133","2011",2017/02/01 01:00:00+01,POINT(468351.4506999999 4878277.2513999995)
SRBRGI6000639,Доња Црнућа,Donja Crnuća,"6003","5","70483","713368","258","2011",2017/02/01 01:00:00+01,POINT(467370.41199999955 4876415.0945999995)
SRBRGI6000640,Бело Поље,Belo Polje,"6003","5","70483","713139","223","2011",2017/02/01 01:00:00+01,POINT(466994.3864000002 4873985.7633)
SRBRGI6000641,Доња Врбава,Donja Vrbava,"6003","5","70483","713350","506","2011",2017/02/01 01:00:00+01,POINT(464833.39719999954 4873973.7793000005)
SRBRGI6000642,Милиће,Miliće,"6003","5","70653","719889","228","2011",2017/02/01 01:00:00+01,POINT(455967.7221999997 4816261.2883)
SRBRGI6000643,Бзовик,Bzovik,"6003","5","70653","719331","183","2011",2017/02/01 01:00:00+01,POINT(454970.8986999998 4808484.432499999)
SRBRGI6000644,Рудно,Rudno,"6003","7","70653","720127","211","2011",2017/02/01 01:00:00+01,POINT(458271.90759999957 4806917.166999999)
SRBRGI6000645,Дражиниће,Dražiniće,"6003","5","70653","719579","79","2011",2017/02/01 01:00:00+01,POINT(460703.3672000002 4807860.103800001)
SRBRGI6000646,Тепече,Tepeče,"6003","5","70653","720224","120","2011",2017/02/01 01:00:00+01,POINT(465402.9863 4808693.5077)
SRBRGI6000647,Тадење,Tadenje,"6003","5","70653","720216","60","2011",2017/02/01 01:00:00+01,POINT(468561.34690000024 4809141.115900001)
SRBRGI6000648,Лозно,Lozno,"6003","5","70653","719773","114","2011",2017/02/01 01:00:00+01,POINT(472482.49399999995 4809688.3686999995)
SRBRGI6000649,Бојанићи,Bojanići,"6003","5","70653","719358","71","2011",2017/02/01 01:00:00+01,POINT(471389.5237999996 4808778.736400001)
SRBRGI6000650,Баре,Bare,"6003","5","70653","719323","138","2011",2017/02/01 01:00:00+01,POINT(473315.1842 4810163.7161)
SRBRGI6000651,Плана,Plana,"6003","5","70653","720003","26","2011",2017/02/01 01:00:00+01,POINT(477832.9554000003 4811306.400800001)
SRBRGI6000652,Борово,Borovo,"6003","5","70653","719366","83","2011",2017/02/01 01:00:00+01,POINT(478517.09729999956 4815728.602299999)
SRBRGI6000653,Предоле,Predole,"6003","7","70653","720038","80","2011",2017/02/01 01:00:00+01,POINT(478765.53419999965 4817345.325099999)
SRBRGI6000654,Стубал,Stubal,"6003","7","70653","720194","1198","2011",2017/02/01 01:00:00+01,POINT(489586.9018000001 4837313.898)
SRBRGI6000655,Лешево,Leševo,"6003","5","70653","719765","293","2011",2017/02/01 01:00:00+01,POINT(490493.7045 4842051.690300001)
SRBRGI6000656,Раваница,Ravanica,"6003","5","70653","720054","711","2011",2017/02/01 01:00:00+01,POINT(490080.4445000002 4843643.601)
SRBRGI6000657,Куцура,Kucura,"6003","9","80462","804789","4348","2011",2017/02/01 01:00:00+01,POINT(389572.40479999967 5041459.702299999)
SRBRGI6000658,Врбас,Vrbas,"6002","9","80462","804827","24112","2011",2017/02/01 01:00:00+01,POINT(393871.16970000044 5047401.3785)
SRBRGI6000659,Змајево,Zmajevo,"6003","9","80462","804762","3926","2011",2017/02/01 01:00:00+01,POINT(397351.11170000024 5034250.765799999)
SRBRGI6000660,Равно Село,Ravno Selo,"6003","7","80462","804797","3107","2011",2017/02/01 01:00:00+01,POINT(392244.4537000004 5033669.548599999)
SRBRGI6000661,Бачко Добро Поље,Bačko Dobro Polje,"6003","9","80462","804754","3541","2011",2017/02/01 01:00:00+01,POINT(397601.8104999997 5039383.174900001)
SRBRGI6000662,Добрача,Dobrača,"6003","6","70645","718785","425","2011",2017/02/01 01:00:00+01,POINT(476504.57469999976 4879797.6467)
SRBRGI6000663,Драча,Drača,"6003","6","70645","718831","915","2011",2017/02/01 01:00:00+01,POINT(485056.7139999997 4875491.055500001)
SRBRGI6000664,Дреновац,Drenovac,"6003","5","70645","718840","333","2011",2017/02/01 01:00:00+01,POINT(483731.26740000024 4871440.201400001)
SRBRGI6000665,Дулене,Dulene,"6003","5","70645","718858","153","2011",2017/02/01 01:00:00+01,POINT(496049.7893000003 4857320.6547)
SRBRGI6000666,Ђурисело,Đuriselo,"6003","5","70645","718866","736","2011",2017/02/01 01:00:00+01,POINT(483788.09580000024 4868908.7729)
SRBRGI6000667,Ердеч,Erdeč,"6003","5","70645","718874","55","2011",2017/02/01 01:00:00+01,POINT(491786.30480000004 4868706.7444)
SRBRGI6000668,Јабучје,Jabučje,"6003","5","70645","718912","165","2011",2017/02/01 01:00:00+01,POINT(499304.0536000002 4871758.5550999995)
SRBRGI6000669,Јовановац,Jovanovac,"6003","6","70645","718939","1279","2011",2017/02/01 01:00:00+01,POINT(496250.11930000037 4877453.5616)
SRBRGI6000670,Корман,Korman,"6003","5","70645","718963","630","2011",2017/02/01 01:00:00+01,POINT(499551.39350000024 4877359.542400001)
