geoidentifikator,name_1,name_2,localtype,znacaj,matbro,editdate,shape_length,geometry
SRBRGI4000280,Горње ливаде,Gornje livade,"4006","3","80373",2017/02/01 01:00:00+01,835.910400000401,"MULTILINESTRING((482378.70139999967 5035843.606000001,483214.6118000001 5035843.606000001))"
SRBRGI4000281,Виногради,Vinogradi,"4005","3","71269",2017/02/01 01:00:00+01,818.29594819261,"MULTILINESTRING((386696.6453 4947439.585999999,387474.52190000005 4947693.5865))"
SRBRGI4000282,Јаловичка шума,Jalovička šuma,"4000","3","70408",2017/02/01 01:00:00+01,1612.01074324282,"MULTILINESTRING((405817.3679999998 4935781.5711,406505.28610000014 4934323.714))"
SRBRGI4000283,Мокре њиве,Mokre njive,"4004","3","80322",2017/02/01 01:00:00+01,1772.52233382797,"MULTILINESTRING((431376.8672000002 4967290.2751,432165.32710000034 4965702.7719))"
SRBRGI4000284,Остружничка шума,Ostružnička šuma,"4000","3","70254",2017/02/01 01:00:00+01,3081.87529803169,"MULTILINESTRING((447727.15809999965 4950572.8247,449802.81850000005 4948294.7577))"
SRBRGI4000285,Стари виногради,Stari vinogradi,"4005","3","70572",2017/02/01 01:00:00+01,2123.53578044061,"MULTILINESTRING((631390.6832999997 4934379.6415,633244.8870000001 4935414.693600001))"
SRBRGI4000286,Пајић ливаде,Pajić livade,"4006","3","70360",2017/02/01 01:00:00+01,331.575379561797,"MULTILINESTRING((392735.0437000003 4896576.3398,393060.4818000002 4896639.84))"
SRBRGI4000287,Ралинска шума,Ralinska šuma,"4000","3","70033",2017/02/01 01:00:00+01,1400.37866662798,"MULTILINESTRING((461082.2533 4911954.336300001,462397.23510000017 4912435.878900001))"
SRBRGI4000288,Заовачка шума,Zaovačka šuma,"4000","3","70807",2017/02/01 01:00:00+01,2352.01214789355,"MULTILINESTRING((520646.0345999999 4927089.0713,522476.95490000024 4928565.4493))"
SRBRGI4000289,Матезова ливада,Matezova livada,"4006","3","70785",2017/02/01 01:00:00+01,371.866946485539,"MULTILINESTRING((571656.6895000003 4921004.6664,571759.8174999999 4921361.9473))"
SRBRGI4000290,Језвачка шума,Jezvačka šuma,"4000","3",,2017/02/01 01:00:00+01,891.065639396221,"MULTILINESTRING((608856.3898 4890776.9553,609296.6573999999 4890002.253799999))"
SRBRGI4000291,Велика ливада,Velika livada,"4006","3","70068",2017/02/01 01:00:00+01,277.485796822445,"MULTILINESTRING((373316.53280000016 4865968.7367,373593.8167000003 4865979.32))"
SRBRGI4000292,Виногради,Vinogradi,"4005","2","80217",2017/02/01 01:00:00+01,1278.46309547249,"MULTILINESTRING((470772.17059999984 4993943.275,471465.3803000003 4992869.0645))"
SRBRGI4000293,Виногради код ветрењаче,Vinogradi kod vetrenjače,"4005","2","80039",2017/02/01 01:00:00+01,1648.46575007923,"MULTILINESTRING((489040.38549999986 4988260.214500001,490299.8047000002 4987196.587400001))"
SRBRGI4000294,Виногради,Vinogradi,"4005","2","80349",2017/02/01 01:00:00+01,945.044039452035,"MULTILINESTRING((502831.0820000004 5003748.646600001,503585.4479 5004317.892000001))"
SRBRGI4000295,Пашњак,Pašnjak,"4007","2","80349",2017/02/01 01:00:00+01,2815.93231959732,"MULTILINESTRING((514060.35950000025 5006421.8495000005,516693.3894999996 5007420.1620000005))"
SRBRGI4000296,Николиначки виногради,Nikolinački vinogradi,"4005","2","80039",2017/02/01 01:00:00+01,1282.34497686117,"MULTILINESTRING((502643.70579999965 4983523.990499999,503739.08299999963 4982857.2391))"
SRBRGI4000297,Господарске ливаде,Gospodarske livade,"4006","2","80128",2017/02/01 01:00:00+01,870.229854693575,"MULTILINESTRING((533195 4999754.9999,534065 4999774.9999))"
SRBRGI4000298,Гудуричка шума,Gudurička šuma,"4000","2","80128",2017/02/01 01:00:00+01,4174.74099656967,"MULTILINESTRING((531838.9343999997 4998778.5286,535591.7918999996 4996949.7249))"
SRBRGI4000299,Низински виногради,Nizinski vinogradi,"4005","2","80128",2017/02/01 01:00:00+01,2282.42886809406,"MULTILINESTRING((524349.1503999997 4994782.984999999,526102.0185000002 4993321.1591))"
SRBRGI4000300,Горњи виногради,Gornji vinogradi,"4005","2","80128",2017/02/01 01:00:00+01,854.323274117868,"MULTILINESTRING((527916.4796000002 4985558.556600001,528678.4812000003 4985944.848999999))"
SRBRGI4000301,Ракића ливада,Rakića livada,"4006","2","71269",2017/02/01 01:00:00+01,750.982534656202,"MULTILINESTRING((375618.61450000014 4956668.2378,376008.87569999974 4957309.853700001))"
SRBRGI4000302,Дуге шуме,Duge šume,"4000","2","71269",2017/02/01 01:00:00+01,2101.07558240408,"MULTILINESTRING((382706.83139999956 4944637.020500001,384560.4874999998 4945626.2008))"
SRBRGI4000303,Маркова шума,Markova šuma,"4000","2","71269",2017/02/01 01:00:00+01,436.53062969427,"MULTILINESTRING((397322.07189999986 4940923.6731,397696.6456000004 4941147.846100001))"
SRBRGI4000304,Виногради,Vinogradi,"4005","2","71269",2017/02/01 01:00:00+01,702.332902180449,"MULTILINESTRING((403453.5747999996 4953786.1633,404018.72589999996 4953369.179199999))"
SRBRGI4000305,Виногради,Vinogradi,"4005","2","70408",2017/02/01 01:00:00+01,1360.90741811701,"MULTILINESTRING((401606.0162000004 4935839.577099999,401500.18259999994 4937196.3631))"
SRBRGI4000306,Њивице,Njivice,"4004","2","70408",2017/02/01 01:00:00+01,1086.95449554456,"MULTILINESTRING((416871.6747000003 4941785.226399999,417146.1804999998 4940733.5056))"
SRBRGI4000307,Виногради,Vinogradi,"4005","2","70157",2017/02/01 01:00:00+01,4343.0302480772,"MULTILINESTRING((444479.98390000034 4976322.246300001,447387.07739999983 4973095.681700001))"
SRBRGI4000308,Старе ливаде,Stare livade,"4006","2","70203",2017/02/01 01:00:00+01,2400.46259032386,"MULTILINESTRING((458863.38939999975 4979211.004000001,459561.89080000017 4981507.592))"
SRBRGI4000309,Савски пашњак,Savski pašnjak,"4007","2","71293",2017/02/01 01:00:00+01,3356.98016141812,"MULTILINESTRING((445438.9469999997 4955212.422,447857.24349999987 4957540.76))"
SRBRGI4000310,Ливаде,Livade,"4006","2","80314",2017/02/01 01:00:00+01,2996.13634728753,"MULTILINESTRING((478872.06599999964 4972204.7927,480237.31879999954 4969537.7873))"
SRBRGI4000311,Државна шума,Državna šuma,"4000","2","70785",2017/02/01 01:00:00+01,1853.83483738816,"MULTILINESTRING((593639.2951999996 4903878.946,594202.8587999996 4902112.8487))"
SRBRGI4000312,Лалошеве ливаде,Laloševe livade,"4006","2","70840",2017/02/01 01:00:00+01,1069.80431662589,"MULTILINESTRING((611137.5358999996 4895875.972200001,612149.1566000003 4895527.971000001))"
SRBRGI4000313,Јанчића шума,Jančića šuma,"4000","2","70840",2017/02/01 01:00:00+01,1493.58761120958,"MULTILINESTRING((621800.3849999998 4884938.0254,623280.7317000004 4884739.5875))"
SRBRGI4000314,Доњи виногради,Donji vinogradi,"4005","2","70840",2017/02/01 01:00:00+01,1578.49050354824,"MULTILINESTRING((623681.2028000001 4886949.842700001,625088.7889 4886235.4662999995))"
SRBRGI4000315,Ђурске ливаде,Đurske livade,"4006","2","70068",2017/02/01 01:00:00+01,913.352864459819,"MULTILINESTRING((370179.66810000036 4855116.1239,370820.7748999996 4855766.6587000005))"
SRBRGI4000316,Дуге ливаде,Duge livade,"4006","2","70866",2017/02/01 01:00:00+01,1594.38942072982,"MULTILINESTRING((410261.3672000002 4820115.306,411793.3076999998 4820557.1611))"
SRBRGI4000317,Виногради,Vinogradi,"4005","2","71242",2017/02/01 01:00:00+01,1487.01311275454,"MULTILINESTRING((438964.6118999999 4860169.971999999,440062.63489999995 4861172.744899999))"
SRBRGI4000318,Грујине ливаде,Grujine livade,"4006","2","71242",2017/02/01 01:00:00+01,676.716912834669,"MULTILINESTRING((449003.6308000004 4848739.085999999,449658.47589999996 4848568.429400001))"
SRBRGI4000319,Попов ливадак,Popov livadak,"4006","2","70742",2017/02/01 01:00:00+01,153.029479639931,"MULTILINESTRING((453361.5373999998 4835387.169500001,453514.51659999974 4835391.092))"
SRBRGI4000320,Субашина ливада,Subašina livada,"4006","2","70653",2017/02/01 01:00:00+01,761.681066748843,"MULTILINESTRING((452187.5059000002 4831929.109200001,452913.1766999997 4832160.5394))"
SRBRGI4000321,Љуте ливаде,Ljute livade,"4006","2","70653",2017/02/01 01:00:00+01,817.48135426015,"MULTILINESTRING((450383.2756000003 4823046.6894000005,451156.017 4822779.9564))"
SRBRGI4000322,Велике ливаде,Velike livade,"4006","2","70653",2017/02/01 01:00:00+01,912.803202502797,"MULTILINESTRING((454698.99480000045 4820989.346000001,455599.2187999999 4820838.328))"
SRBRGI4000323,Велика ливада,Velika livada,"4006","2","70459",2017/02/01 01:00:00+01,1597.69684502929,"MULTILINESTRING((484746.5516999997 4821195.4199,486258.69269999955 4820679.6052))"
SRBRGI4000324,Виногради,Vinogradi,"4005","2","71048",2017/02/01 01:00:00+01,786.174793757633,"MULTILINESTRING((509642.7692 4866974.2535999995,510095.2076000003 4867617.192399999))"
SRBRGI4000325,Деоничке шуме,Deoničke šume,"4000","2","71048",2017/02/01 01:00:00+01,332.56729268426,"MULTILINESTRING((514884.7692999998 4868618.280099999,515214.2631000001 4868663.3893))"
SRBRGI4000326,Виногради,Vinogradi,"4005","2","71048",2017/02/01 01:00:00+01,885.318396931105,"MULTILINESTRING((511716.3898 4866931.766899999,512600.92360000033 4866894.502699999))"
SRBRGI4000327,Виногради,Vinogradi,"4005","2","71030",2017/02/01 01:00:00+01,1701.87315929297,"MULTILINESTRING((507601.2213000003 4857138.1698,508790.79030000046 4855921.084000001))"
SRBRGI4000328,Виногради,Vinogradi,"4005","2","71030",2017/02/01 01:00:00+01,741.729207116476,"MULTILINESTRING((503005.2960999999 4848657.083699999,503740.7731999997 4848753.186000001))"
SRBRGI4000329,Виногради,Vinogradi,"4005","2","71030",2017/02/01 01:00:00+01,787.535669137815,"MULTILINESTRING((511095.0554999998 4855319.8445,511705.0111999996 4854821.681399999))"
SRBRGI4000330,Вукове ливаде,Vukove livade,"4006","2","71030",2017/02/01 01:00:00+01,564.226332477546,"MULTILINESTRING((518922.2008999996 4853443.1448,519159.51489999983 4853955.036800001))"
SRBRGI4000331,Виногради,Vinogradi,"4005","2","71030",2017/02/01 01:00:00+01,675.557278021924,"MULTILINESTRING((516204.82629999984 4854499.8628,516875.54640000034 4854419.1647))"
SRBRGI4000332,Виногради,Vinogradi,"4005","2","71048",2017/02/01 01:00:00+01,600.367166808487,"MULTILINESTRING((520173.27770000044 4865142.183700001,520765.58189999964 4865240.247300001))"
SRBRGI4000333,Ливаде,Livade,"4006","2","71048",2017/02/01 01:00:00+01,476.032542103954,"MULTILINESTRING((521445.8559999997 4859611.2469999995,521773.3627000004 4859265.7816))"
SRBRGI4000334,Велике ливаде,Velike livade,"4006","2","70904",2017/02/01 01:00:00+01,948.76965993401,"MULTILINESTRING((530959.1336000003 4860377.551899999,531613.7582999999 4859690.7984))"
SRBRGI4000335,Бабина ливада,Babina livada,"4006","2","70904",2017/02/01 01:00:00+01,190.568277357976,"MULTILINESTRING((522848.4519999996 4851278.7545,523032.75650000013 4851327.2118999995))"
SRBRGI4000336,Виногради,Vinogradi,"4005","2","71170",2017/02/01 01:00:00+01,578.658439103106,"MULTILINESTRING((503540.48330000043 4835951.853800001,503879.7834000001 4835483.1097))"
SRBRGI4000337,Велика ливада,Velika livada,"4006","2","71170",2017/02/01 01:00:00+01,893.12214526651,"MULTILINESTRING((502487.60450000037 4835329.5296,503372.13829999976 4835453.0898))"
SRBRGI4000338,Стари виногради,Stari vinogradi,"4005","2","70378",2017/02/01 01:00:00+01,1070.97686691533,"MULTILINESTRING((516908.18479999993 4841594.9575,517453.41860000044 4842516.7555))"
SRBRGI4000339,Савине ливаде,Savine livade,"4006","2","70670",2017/02/01 01:00:00+01,1349.92111140087,"MULTILINESTRING((514886.66050000023 4833294.248500001,515565.2608000003 4834461.205499999))"
SRBRGI4000340,Стеванова ливада,Stevanova livada,"4006","2","71170",2017/02/01 01:00:00+01,749.401096206821,"MULTILINESTRING((502097.1508999998 4819038.249600001,502740.44820000045 4819422.659))"
SRBRGI4000341,Велике ливаде,Velike livade,"4006","2","70670",2017/02/01 01:00:00+01,671.13926385077,"MULTILINESTRING((523222.34190000035 4819375.4299,523855.8328999998 4819597.0536))"
SRBRGI4000342,Ђурђеве ливаде,Đurđeve livade,"4006","2","70904",2017/02/01 01:00:00+01,466.416100000031,"MULTILINESTRING((548291.7676999997 4866981.377699999,548758.1837999998 4866981.377699999))"
SRBRGI4000343,Кодићке њиве,Kodićke njive,"4004","2","71005",2017/02/01 01:00:00+01,204.927065305161,"MULTILINESTRING((547513.8766000001 4850863.1644,547684.4243999999 4850976.780200001))"
SRBRGI4000344,Равна шума,Ravna šuma,"4000","2","70025",2017/02/01 01:00:00+01,410.805798144606,"MULTILINESTRING((556005.6413000003 4826911.5568,556352.7865000004 4826691.894300001))"
SRBRGI4000345,Бегове ливаде,Begove livade,"4006","2","70025",2017/02/01 01:00:00+01,407.989365794791,"MULTILINESTRING((556692.8854999999 4823900.1208,556795.5493999999 4824294.982100001))"
SRBRGI4000346,Равна шума,Ravna šuma,"4000","2","70025",2017/02/01 01:00:00+01,1285.93671395847,"MULTILINESTRING((558649.5049999999 4823591.9856,559853.7262000004 4823140.892999999))"
SRBRGI4000347,Агина ливада,Agina livada,"4006","2","71129",2017/02/01 01:00:00+01,661.620669901311,"MULTILINESTRING((566664.2564000003 4835313.9421,567099.6589000002 4835812.1053))"
SRBRGI4000348,Радина шума,Radina šuma,"4000","2","71129",2017/02/01 01:00:00+01,912.792695192341,"MULTILINESTRING((569732.9096999997 4836138.9945,570607.6371999998 4836399.843699999))"
SRBRGI4000349,Равна шума,Ravna šuma,"4000","2","71129",2017/02/01 01:00:00+01,1655.8587126229,"MULTILINESTRING((561937.5374999996 4832806.9727,563228.0547000002 4831769.4596))"
SRBRGI4000350,Голема ливада,Golema livada,"4006","2","70319",2017/02/01 01:00:00+01,465.301211175338,"MULTILINESTRING((578764.5642999997 4841497.533,579213.6956000002 4841375.9341))"
SRBRGI4000351,Рашина ливада,Rašina livada,"4006","2","71129",2017/02/01 01:00:00+01,243.197699999437,"MULTILINESTRING((561553.7081000004 4828071.1258000005,561553.7081000004 4828314.3235))"
SRBRGI4000352,Виногради,Vinogradi,"4005","2","70025",2017/02/01 01:00:00+01,1014.00821331896,"MULTILINESTRING((565188.3695999999 4820858.3083,566114.0902000004 4821272.1368))"
SRBRGI4000353,Густа шума,Gusta šuma,"4000","2","70556",2017/02/01 01:00:00+01,1614.87485600474,"MULTILINESTRING((595277.2021000003 4867240.6052,596888.5177999996 4867347.761700001))"
SRBRGI4000354,Горњи виногради,Gornji vinogradi,"4005","2","70556",2017/02/01 01:00:00+01,824.134341812964,"MULTILINESTRING((602840.0210999995 4853720.02,603349.6096000001 4854367.7213))"
SRBRGI4000355,Равна шума,Ravna šuma,"4000","2","71129",2017/02/01 01:00:00+01,680.298151732115,"MULTILINESTRING((581087.8137999997 4833676.8891,581631.7982000001 4834085.4066))"
SRBRGI4000356,Горња ливада,Gornja livada,"4006","2","70556",2017/02/01 01:00:00+01,694.392975366239,"MULTILINESTRING((600212.0144999996 4844396.9778,600863.1569999997 4844638.214299999))"
SRBRGI4000358,Коритске ливаде,Koritske livade,"4006","2","70602",2017/02/01 01:00:00+01,422.944155957142,"MULTILINESTRING((610506.1960000005 4824659.254799999,610706.2457999997 4824286.6131))"
SRBRGI4000359,Велика њива,Velika njiva,"4004","2","70980",2017/02/01 01:00:00+01,196.008517983031,"MULTILINESTRING((390995.15249999985 4812117.5600000005,391191.12129999977 4812113.6143))"
SRBRGI4000360,Њивице,Njivice,"4004","2","70980",2017/02/01 01:00:00+01,410.145158677815,"MULTILINESTRING((389821.38570000045 4811031.511299999,390048.89329999965 4810690.2499))"
SRBRGI4000361,Равне шуме,Ravne šume,"4000","2","70980",2017/02/01 01:00:00+01,922.183936460494,"MULTILINESTRING((393422.81350000016 4800805.589500001,394022.9628999997 4800105.4153))"
SRBRGI4000362,Гујаничке ливаде,Gujaničke livade,"4006","2","70866",2017/02/01 01:00:00+01,836.312711629253,"MULTILINESTRING((409707.79949999973 4804740.830800001,410296.00349999964 4804146.3268))"
SRBRGI4000363,Пушићке ливаде,Pušićke livade,"4006","2","70980",2017/02/01 01:00:00+01,1223.05579236617,"MULTILINESTRING((399133.4611999998 4792203.5437,400280.8054999998 4791779.9088))"
SRBRGI4000364,Равна ливада,Ravna livada,"4006","2","70866",2017/02/01 01:00:00+01,709.454819735743,"MULTILINESTRING((408220.0684000002 4802410.898600001,408912.39749999996 4802565.8390999995))"
SRBRGI4000365,Пашњак,Pašnjak,"4007","2","71072",2017/02/01 01:00:00+01,1157.98473897542,"MULTILINESTRING((416563.54279999994 4792936.828199999,417718.73220000044 4792856.416099999))"
SRBRGI4000366,Миђове ливаде,Miđove livade,"4006","2","71072",2017/02/01 01:00:00+01,672.029986470807,"MULTILINESTRING((414947.0354000004 4791189.2918,415541.301 4791503.0954))"
SRBRGI4000367,Љешничка шума,Lješnička šuma,"4000","2","71072",2017/02/01 01:00:00+01,1781.12355390616,"MULTILINESTRING((428009.5340999998 4800207.647,427473.75179999974 4798509.0186))"
SRBRGI4000368,Велике ливаде,Velike livade,"4006","2","70564",2017/02/01 01:00:00+01,836.829198549237,"MULTILINESTRING((433091.62119999994 4797453.842499999,433880.0526999999 4797734.304400001))"
SRBRGI4000369,Питоме ливаде,Pitome livade,"4006","2","71072",2017/02/01 01:00:00+01,1893.521837722,"MULTILINESTRING((436346.93120000046 4794895.050000001,437957.1358000003 4795891.3763))"
SRBRGI4000370,Велика ливада,Velika livada,"4006","2","70564",2017/02/01 01:00:00+01,348.957733349494,"MULTILINESTRING((440886.3183000004 4803688.4714,441207.9670000002 4803823.7992))"
SRBRGI4000371,Ливаде,Livade,"4006","2","70653",2017/02/01 01:00:00+01,438.814676093704,"MULTILINESTRING((454107.91110000014 4807883.7565,454546.6797000002 4807890.1154))"
SRBRGI4000372,Бабићке ливаде,Babićke livade,"4006","2","70564",2017/02/01 01:00:00+01,1684.06747775861,"MULTILINESTRING((441484.5915999999 4800711.318499999,442696.38570000045 4801880.779200001))"
SRBRGI4000373,Равна ливада,Ravna livada,"4006","2","70564",2017/02/01 01:00:00+01,399.300828249368,"MULTILINESTRING((446294.45710000023 4797553.926899999,446484.70050000027 4797904.9947))"
SRBRGI4000374,Баруђина ливада,Baruđina livada,"4006","2","70564",2017/02/01 01:00:00+01,247.415903579625,"MULTILINESTRING((444670.47119999956 4794830.780099999,444856.7921000002 4794667.9945))"
SRBRGI4000375,Дукићке ливаде,Dukićke livade,"4006","2","70564",2017/02/01 01:00:00+01,473.93451783008,"MULTILINESTRING((445951.64749999996 4793866.336200001,446192.8839999996 4793458.3915))"
SRBRGI4000376,Љута ливада,Ljuta livada,"4006","2","70564",2017/02/01 01:00:00+01,357.844900245038,"MULTILINESTRING((449631.6963999998 4798584.625700001,449880.77799999993 4798841.5524))"
SRBRGI4000377,Ладовичке шуме,Ladovičke šume,"4000","2","71021",2017/02/01 01:00:00+01,1019.71693831703,"MULTILINESTRING((456950.26860000007 4795984.5856,457969.96389999986 4795977.942600001))"
SRBRGI4000378,Плочка ливада,Pločka livada,"4006","2","70564",2017/02/01 01:00:00+01,503.543106793437,"MULTILINESTRING((449829.64080000017 4796405.1006000005,450321.9201999996 4796511.009299999))"
SRBRGI4000379,Равна шума,Ravna šuma,"4000","2","70874",2017/02/01 01:00:00+01,1780.52528577327,"MULTILINESTRING((454738.9908999996 4792267.2764,456447.2591000004 4792769.3621))"
SRBRGI4000380,Вучја шума,Vučja šuma,"4000","2","70874",2017/02/01 01:00:00+01,2678.74986036651,"MULTILINESTRING((452396.38150000013 4790295.2993,454352.9791000001 4788465.7019))"
SRBRGI4000381,Влашке ливаде,Vlaške livade,"4006","2","71188",2017/02/01 01:00:00+01,1203.80596000588,"MULTILINESTRING((436946.80119999964 4778053.3752999995,438037.2686999999 4777543.444499999))"
SRBRGI4000382,Лакецине ливаде,Lakecine livade,"4006","2","71188",2017/02/01 01:00:00+01,262.678761396375,"MULTILINESTRING((433491.8269999996 4774945.2597,433733.06350000016 4775049.2072))"
SRBRGI4000383,Рамћевића ливаде,Ramćevića livade,"4006","2","71072",2017/02/01 01:00:00+01,275.424346193015,"MULTILINESTRING((420348.43879999965 4774209.2677,420623.01690000016 4774187.693700001))"
SRBRGI4000384,Матова ливада,Matova livada,"4006","2","70874",2017/02/01 01:00:00+01,262.788555118157,"MULTILINESTRING((458385.8523000004 4786411.7267,458527.0639000004 4786633.350500001))"
SRBRGI4000385,Велике ливаде,Velike livade,"4006","2","70874",2017/02/01 01:00:00+01,709.274741736075,"MULTILINESTRING((453743.91229999997 4783587.4746,454451.6741000004 4783541.1724))"
SRBRGI4000386,Селачка ливада,Selačka livada,"4006","2","70874",2017/02/01 01:00:00+01,642.388613372046,"MULTILINESTRING((448691.0421000002 4776735.521,449320.7516000001 4776862.521299999))"
SRBRGI4000387,Висока ливада,Visoka livada,"4006","2","70653",2017/02/01 01:00:00+01,601.282854997882,"MULTILINESTRING((468030.4572999999 4808758.243899999,468619.15639999975 4808635.8738))"
SRBRGI4000388,Велика шума,Velika šuma,"4000","2","71021",2017/02/01 01:00:00+01,830.047096820536,"MULTILINESTRING((476510.5061999997 4793743.2302,476835.9444000004 4792979.6412))"
SRBRGI4000389,Велике ливаде,Velike livade,"4006","2","70017",2017/02/01 01:00:00+01,1563.84953055412,"MULTILINESTRING((486582.79679999966 4813493.558499999,488048.59140000027 4812948.515799999))"
SRBRGI4000390,Лапчевићке ливаде,Lapčevićke livade,"4006","2","70343",2017/02/01 01:00:00+01,1380.91990827441,"MULTILINESTRING((489106.66860000044 4802877.040899999,490485.15050000045 4802795.0199))"
SRBRGI4000391,Бисарци баре,Bisarci bare,"4002","2","80497",2017/02/01 01:00:00+01,265.284052279725,"MULTILINESTRING((359533.6584999999 4982704.337400001,359798.7714999998 4982694.8124))"
SRBRGI4000392,Боровачка бара,Borovačka bara,"4002","3","80497",2017/02/01 01:00:00+01,727.738223517248,"MULTILINESTRING((355582.3986999998 4979014.1239,356308.5251000002 4978965.715500001))"
SRBRGI4000393,Велика бара,Velika bara,"4002","4","80373",2017/02/01 01:00:00+01,847.95999795584,"MULTILINESTRING((483678.4539999999 5012132.3869,484499.84219999984 5011921.774499999))"
SRBRGI4000394,Васинска бара,Vasinska bara,"4002","3","80039",2017/02/01 01:00:00+01,490.682249517636,"MULTILINESTRING((485467.9040999999 5007585.274700001,485937.8049999997 5007726.5624))"
SRBRGI4000395,Бара велики рит,Bara veliki rit,"4002","4","80489",2017/02/01 01:00:00+01,2578.7823311445,"MULTILINESTRING((434763.93450000044 5087258.0046999995,435482.8446000004 5087492.4319,437123.8348000003 5086699.286599999))"
SRBRGI4000396,Велика бара,Velika bara,"4002","4","80357",2017/02/01 01:00:00+01,907.531357922116,"MULTILINESTRING((409925.28029999975 4953550.4081999995,410472.96889999975 4952826.771299999))"
SRBRGI4000397,Велика бара,Velika bara,"4002","3","80039",2017/02/01 01:00:00+01,599.739222753019,"MULTILINESTRING((498871.1934000002 4991745.9618,499186.57739999983 4991235.8441))"
SRBRGI4000398,Велика бара,Velika bara,"4002","5","80322",2017/02/01 01:00:00+01,3275.02188972402,"MULTILINESTRING((425974.14240000024 4950467.938100001,429119.3830000004 4951380.7524))"
SRBRGI4000399,Штучара бара,Štučara bara,"4002","3","80322",2017/02/01 01:00:00+01,1128.7160847618,"MULTILINESTRING((428125 4950044.9999,429105 4950604.9999))"
SRBRGI4000400,Крајговача бара,Krajgovača bara,"4002","3","80322",2017/02/01 01:00:00+01,556.147618921493,"MULTILINESTRING((426013.82990000024 4949806.478399999,426513.23199999984 4950051.2184999995))"
SRBRGI4000401,Међулужје,Međulužje,"4002","3","80322",2017/02/01 01:00:00+01,556.147618922329,"MULTILINESTRING((426605.2988999998 4949852.629799999,427104.70100000035 4950097.369899999))"
SRBRGI4000402,Криваја бара,Krivaja bara,"4002","4",,2017/02/01 01:00:00+01,2355.34387589763,"MULTILINESTRING((428000.2622999996 4952485.3684,428581.56680000015 4952764.049900001,429146.4765999997 4952689.425799999,430000.09979999997 4951932.5121))"
SRBRGI4000403,Велика бара,Velika bara,"4002","2","80047",2017/02/01 01:00:00+01,1692.55309136594,"MULTILINESTRING((349838.5120000001 5045958.1368,350132.2001 5047625.0151))"
SRBRGI4000404,Велике баре,Velike bare,"4002","4","4",2017/02/01 01:00:00+01,2453.27349104604,"MULTILINESTRING((514548.95210000034 5008283.342800001,516942.1130999997 5008823.093900001))"
SRBRGI4000405,Велика бара,Velika bara,"4002","3","71200",2017/02/01 01:00:00+01,918.757255448416,"MULTILINESTRING((525946.3059 4859142.5681,526295.5565999998 4859415.6186,526770.7758 4859401.221000001))"
SRBRGI4000406,Куличка бара,Kulička bara,"4002","2","71099",2017/02/01 01:00:00+01,749.936955038937,"MULTILINESTRING((500288.3044999996 4950981.261499999,500256.5544999996 4950580.4169,500462.66530000046 4950300.2226))"
SRBRGI4000407,Визић - бара,Vizić - bara,"4002","3","80284",2017/02/01 01:00:00+01,1184.52372445194,"MULTILINESTRING((392865.1018000003 5012916.4406,393436.69209999964 5013263.477600001,393896.0058000004 5013498.2379))"
SRBRGI4000408,Визољуша бара,Vizoljuša bara,"4002","3","80497",2017/02/01 01:00:00+01,636.40969793271,"MULTILINESTRING((353117.59059999976 4975706.1526,353732.49930000026 4975542.1263999995))"
SRBRGI4000409,Жеравинска бара,Žeravinska bara,"4002","4","80497",2017/02/01 01:00:00+01,971.588891308035,"MULTILINESTRING((354202.40020000003 4976365.511399999,355173.9522000002 4976373.9781))"
SRBRGI4000410,Виноградска бара,Vinogradska bara,"4002","2","80357",2017/02/01 01:00:00+01,428.397106495476,"MULTILINESTRING((398385.1528000003 4962175.8047,398570.36149999965 4962562.097100001))"
SRBRGI4000411,Виноградска бара,Vinogradska bara,"4002","2","80357",2017/02/01 01:00:00+01,962.508815966414,"MULTILINESTRING((408233.49340000004 4954710.8356,409182.8202999998 4954552.0853))"
SRBRGI4000412,Широка бара,Široka bara,"4002","4","80357",2017/02/01 01:00:00+01,735.185075289908,"MULTILINESTRING((407068.45129999984 4955913.5844,407521.2679000003 4955334.4003))"
SRBRGI4000413,Воларска бара,Volarska bara,"4002","4","80314",2017/02/01 01:00:00+01,962.900004668586,"MULTILINESTRING((487520.1612 4970147.710899999,488329.7878999999 4970668.941199999))"
SRBRGI4000414,Врањ-бара,Vranj-bara,"4002","3","80357",2017/02/01 01:00:00+01,878.948368576634,"MULTILINESTRING((410947.3696999997 4954963.542199999,411209.01109999977 4954124.439099999))"
SRBRGI4000415,Точкова бара,Točkova bara,"4002","4","80357",2017/02/01 01:00:00+01,2321.64486328102,"MULTILINESTRING((411103.3428999996 4955778.3868,411642.7081000004 4954736.184599999,412430.53000000026 4953900.9749))"
SRBRGI4000416,Вујичина бара,Vujičina bara,"4002","2","80322",2017/02/01 01:00:00+01,1044.8952045548,"MULTILINESTRING((414395.12239999976 4951663.887800001,415397.89520000014 4951957.5759))"
SRBRGI4000417,Вучина бара,Vučina bara,"4002","2","80357",2017/02/01 01:00:00+01,2191.20460979722,"MULTILINESTRING((398315 4962734.9999,398901.7527999999 4963850.6205,399010.8936999999 4964323.564200001,399080.34690000024 4964763.434800001))"
SRBRGI4000418,Палешке шуме,Paleške šume,"4000","2","70874",2017/02/01 01:00:00+01,2845.66311125956,"MULTILINESTRING((460367.50100000016 4763830.077299999,463161.50659999996 4764369.828400001))"
