geoidentifikator,name_1,name_2,localtype,znacaj,matbro,editdate,shape_length,geometry
SRBRGI5004539,Велики Мишинац,Veliki Mišinac,"5002","4","70025",2017/02/01 01:00:00+01,877.597244062159,"MULTILINESTRING((557889.8953 4808205.478700001,558098.9165000003 4808541.5002999995,558416.4172 4808903.9801))"
SRBRGI5004540,Доњи Ветерник,Donji Veternik,"5003","4","70025",2017/02/01 01:00:00+01,1001.221753659,"MULTILINESTRING((555011 4814192,555974 4814466))"
SRBRGI5004541,Знојнице,Znojnice,"5002","4","71315",2017/02/01 01:00:00+01,754.724453029051,"MULTILINESTRING((564836 4806423,565356 4806970))"
SRBRGI5004542,Влајков брег,Vlajkov breg,"5002","2","70025",2017/02/01 01:00:00+01,578.113081271742,"MULTILINESTRING((572506 4815734,572616.0388000002 4815929.453500001,572718.7411000002 4816040.834100001,572880 4816163))"
SRBRGI5004543,Бршљаница,Bršljanica,"5003","4","71064",2017/02/01 01:00:00+01,1119.71888666612,"MULTILINESTRING((575878.3441000003 4815597.795700001,576076.7819999997 4815048.7842,576387.6679999996 4814612.220799999))"
SRBRGI5004544,Шиљегарник,Šiljegarnik,"5003","4","71315",2017/02/01 01:00:00+01,957.969491528037,"MULTILINESTRING((567126 4812253,567439 4812709,567738 4812982))"
SRBRGI5004545,Приновац,Prinovac,"5002","4","71307",2017/02/01 01:00:00+01,745.600429184426,"MULTILINESTRING((570614 4809638,571330 4809846))"
SRBRGI5004546,Језеро,Jezero,"5003","4","71315",2017/02/01 01:00:00+01,722.351127220363,"MULTILINESTRING((569561.4850000003 4807116.900800001,569429.193 4807423.8181,569355.1096000001 4807804.8189))"
SRBRGI5004547,Провалија,Provalija,"5002","4","71307",2017/02/01 01:00:00+01,742,"MULTILINESTRING((575559 4808831,576301 4808831))"
SRBRGI5004549,Карајнов трап,Karajnov trap,"5002","4","71064",2017/02/01 01:00:00+01,740.589237997393,"MULTILINESTRING((579538.6659000004 4806235.0722,579771.4996999996 4806338.2599,579877.3333 4806489.072699999,579988.4584999997 4806769.5316))"
SRBRGI5004550,Чегар,Čegar,"5003","4","71307",2017/02/01 01:00:00+01,833.244677229335,"MULTILINESTRING((576215.7209999999 4802172.2201000005,576434.1819000002 4801830.3325,576568.4800000004 4801424.4537))"
SRBRGI5004551,Башева глава,Baševa glava,"5003","4","71307",2017/02/01 01:00:00+01,675.091010660576,"MULTILINESTRING((578407.8613999998 4800386.974199999,578760 4799811))"
SRBRGI5004552,Кратки чот,Kratki čot,"5002","2","80403",2017/02/01 01:00:00+01,373.32425874883,"MULTILINESTRING((394678.1749999998 4998542.3816,394772 4998337,394812 4998195))"
SRBRGI5004553,Липова греда,Lipova greda,"5005","4","80403",2017/02/01 01:00:00+01,1085.17312686402,"MULTILINESTRING((382231 4975547,382752 4975283,383188 4975036))"
SRBRGI5004554,Дренова греда,Drenova greda,"5005","3","70289",2017/02/01 01:00:00+01,793.539539027514,"MULTILINESTRING((373827 4973543,374510 4973947))"
SRBRGI5004555,Пашина умка,Pašina umka,"5005","3","80098",2017/02/01 01:00:00+01,715.369834421329,"MULTILINESTRING((522870 4967089,523585 4967066))"
SRBRGI5004556,Косић брег,Kosić breg,"5004","3","80225",2017/02/01 01:00:00+01,666.048046314979,"MULTILINESTRING((514187 4959009,514853 4959017))"
SRBRGI5004557,Страна,Strana,"5003","3","70122",2017/02/01 01:00:00+01,420.603183079331,"MULTILINESTRING((468800 4958318,468919 4958112,468935 4957930))"
SRBRGI5004558,Долови,Dolovi,"5004","3","70122",2017/02/01 01:00:00+01,336.582827844797,"MULTILINESTRING((463807 4955461,464045 4955699))"
SRBRGI5004559,Липовачко брдо,Lipovačko brdo,"5003","3","70149",2017/02/01 01:00:00+01,762,"MULTILINESTRING((465284 4957898,466046 4957898))"
SRBRGI5004560,Ерино брдо,Erino brdo,"5003","5","70122",2017/02/01 01:00:00+01,1288.17118427638,"MULTILINESTRING((466095 4957569,467383 4957548))"
SRBRGI5004561,Мокролушко брдо,Mokroluško brdo,"5003","4","0",2017/02/01 01:00:00+01,1244.31294212362,"MULTILINESTRING((460842.45859999955 4956962.5001,461160.45859999955 4956551.5001,461610.45859999955 4955983.5001))"
SRBRGI5004562,Стара греда,Stara greda,"5005","3","71293",2017/02/01 01:00:00+01,524.958093565572,"MULTILINESTRING((442185 4958771,442519 4959176))"
SRBRGI5004563,Широка греда,Široka greda,"5005","3","71293",2017/02/01 01:00:00+01,766.211459063358,"MULTILINESTRING((442638 4958557,442916 4959271))"
SRBRGI5004564,Уска греда,Uska greda,"5005","3","71293",2017/02/01 01:00:00+01,754.029706688829,"MULTILINESTRING((443201 4958842,443432 4958541,443733 4958318))"
SRBRGI5004565,Суви до,Suvi do,"5012","3","80357",2017/02/01 01:00:00+01,454.379797086094,"MULTILINESTRING((408419 4959882,408824 4959676))"
SRBRGI5004566,Дуга греда,Duga greda,"5004","3","71269",2017/02/01 01:00:00+01,699.732091589345,"MULTILINESTRING((407371 4952127,407816 4951587))"
SRBRGI5004567,Греда,Greda,"5004","3","71269",2017/02/01 01:00:00+01,328.495053235205,"MULTILINESTRING((406482 4952921,406657 4952643))"
SRBRGI5004568,Венац,Venac,"5004","3","71269",2017/02/01 01:00:00+01,524.322419890662,"MULTILINESTRING((404252 4952572,404585 4952167))"
SRBRGI5004569,Средња греда,Srednja greda,"5005","3","71293",2017/02/01 01:00:00+01,851.353040753365,"MULTILINESTRING((437113 4954262,437772 4953723))"
SRBRGI5004570,Пејин брег,Pejin breg,"5004","4","71293",2017/02/01 01:00:00+01,719.336499838567,"MULTILINESTRING((440755 4953036,441204 4953598))"
SRBRGI5004571,Велико брдо,Veliko brdo,"5003","3","71293",2017/02/01 01:00:00+01,537.053108083226,"MULTILINESTRING((443116.6140999999 4953750.3125,443222.4475999996 4954276.8344))"
SRBRGI5004572,Стражарска коса,Stražarska kosa,"5004","4","70149",2017/02/01 01:00:00+01,1094.99082702436,"MULTILINESTRING((462383 4955139,462736 4954762,463137 4954345))"
SRBRGI5004573,Дуго брдо,Dugo brdo,"5003","3","0",2017/02/01 01:00:00+01,611.837396699483,"MULTILINESTRING((463204 4954135,463815 4954167))"
SRBRGI5004574,Старац Васино брдо,Starac Vasino brdo,"5003","3","70122",2017/02/01 01:00:00+01,1084.10391066259,"MULTILINESTRING((470189 4955088,470284 4954556,470618 4954127))"
SRBRGI5004575,Пајково брдо,Pajkovo brdo,"5003","3","70122",2017/02/01 01:00:00+01,430.239719620054,"MULTILINESTRING((473542.6562000001 4951245.020199999,473804.59420000017 4951586.3334))"
SRBRGI5004576,Клепечка,Klepečka,"5004","3","11",2017/02/01 01:00:00+01,548.876124457969,"MULTILINESTRING((518290 4953104,518838 4953135))"
SRBRGI5004577,Велика хумка,Velika humka,"5005","3","70947",2017/02/01 01:00:00+01,541.491458843074,"MULTILINESTRING((521314 4952380,521816 4952583))"
SRBRGI5004578,Нимничко брдо,Nimničko brdo,"5003","3","70394",2017/02/01 01:00:00+01,783.731554997243,"MULTILINESTRING((528093 4951691,528125 4952072,528292 4952437))"
SRBRGI5004579,Велика греда,Velika greda,"5005","3","70394",2017/02/01 01:00:00+01,896.736618565541,"MULTILINESTRING((536808 4954842,537086 4954485,537523 4954405))"
SRBRGI5004580,Бели камен,Beli kamen,"5004","3","70394",2017/02/01 01:00:00+01,638.703743219355,"MULTILINESTRING((539261 4954135,539531 4954239,539880 4954223))"
SRBRGI5004581,Јаначкова долина,Janačkova dolina,"5012","3","70394",2017/02/01 01:00:00+01,1162.4272020217,"MULTILINESTRING((540404 4954159,541253 4953365))"
SRBRGI5004582,Беле хумке,Bele humke,"5004","3","70475",2017/02/01 01:00:00+01,683.20720367961,"MULTILINESTRING((543349 4950643,543682 4950611,544000 4950468))"
SRBRGI5004583,Хајдучка долина,Hajdučka dolina,"5002","3","70394",2017/02/01 01:00:00+01,951.898074010042,"MULTILINESTRING((538142 4949809,538642 4949929,538952 4950238))"
SRBRGI5004585,Здравков рт,Zdravkov rt,"5002","3","70785",2017/02/01 01:00:00+01,786.366326847736,"MULTILINESTRING((598402 4929666,598768 4928970))"
SRBRGI5004586,Градац,Gradac,"5003","4",,2017/02/01 01:00:00+01,1092.88546019424,"MULTILINESTRING((413054.53220000025 4823200.8246,413120.1490000002 4823368.0416,413266.19930000044 4823552.1919,413414.36620000005 4823634.7421,413698.00009999983 4823694.0089,413916.01719999965 4823674.958900001))"
SRBRGI5004587,Брдо,Brdo,"5003","2","70068",2017/02/01 01:00:00+01,266.046988331009,"MULTILINESTRING((394176 4862210,394442 4862215))"
SRBRGI5004588,Бошковића брдо,Boškovića brdo,"5003","2","70360",2017/02/01 01:00:00+01,578.007785414695,"MULTILINESTRING((404056 4903214,404634 4903211))"
SRBRGI5004589,Босиљчића брдо,Bosiljčića brdo,"5003","3","70360",2017/02/01 01:00:00+01,518.309750508278,"MULTILINESTRING((401433 4907852,401572 4907729,401681 4907618,401757 4907458))"
SRBRGI5004590,Бело брдо,Belo brdo,"5003","3","80101",2017/02/01 01:00:00+01,391.154700853767,"MULTILINESTRING((396600 5006344,396991 5006333))"
SRBRGI5004591,Бело брдо,Belo brdo,"5003","5","17",2017/02/01 01:00:00+01,322.076077969166,"MULTILINESTRING((441599 4855955,441921 4855962))"
SRBRGI5004592,Бановића брдо,Banovića brdo,"5003","2","70360",2017/02/01 01:00:00+01,474.004219390503,"MULTILINESTRING((409193 4911150,409667 4911148))"
SRBRGI5004593,Антино брдо,Antino brdo,"5003","3","70602",2017/02/01 01:00:00+01,461.131217767785,"MULTILINESTRING((594495 4841626,594956 4841615))"
SRBRGI5004594,Рудо брдо,Rudo brdo,"5003","4","70653",2017/02/01 01:00:00+01,901,"MULTILINESTRING((455465 4824841,456366 4824841))"
SRBRGI5004595,Лаков брег,Lakov breg,"5003","4","70688",2017/02/01 01:00:00+01,286,"MULTILINESTRING((521933 4768338,522219 4768338))"
SRBRGI5004596,Чаков брег,Čakov breg,"5004","4","80195",2017/02/01 01:00:00+01,400.011249841801,"MULTILINESTRING((422419 5091386,422819 5091389))"
SRBRGI5004597,Дрењар,Drenjar,"5002","3","70785",2017/02/01 01:00:00+01,466.035824036377,"MULTILINESTRING((597312.0618000003 4930242.792300001,597650.7292 4929922.6458))"
SRBRGI5004598,Краку Адам,Kraku Adam,"5003","3","70572",2017/02/01 01:00:00+01,747.010709427917,"MULTILINESTRING((608341 4931006,608485 4930273))"
SRBRGI5004599,Казан,Kazan,"5002","3","70785",2017/02/01 01:00:00+01,354.050843806366,"MULTILINESTRING((602534 4933804,602888 4933798))"
SRBRGI5004600,Финанција,Financija,"5002","3","70688",2017/02/01 01:00:00+01,766.95329533887,"MULTILINESTRING((528600.3953999998 4749351.5315000005,528899.3751999997 4749168.968599999,529285.6676000003 4749012.8642))"
SRBRGI5004601,Кућештина,Kućeština,"5002","3","70688",2017/02/01 01:00:00+01,533.974568850332,"MULTILINESTRING((526609.6040000003 4756757.0933,526765.7083999999 4757267.7402))"
SRBRGI5004602,Равна,Ravna,"5002","3","70688",2017/02/01 01:00:00+01,377.480980593703,"MULTILINESTRING((530278.0696999999 4758896.796599999,530361.1042 4759265.0318))"
SRBRGI5004603,Јелина коса,Jelina kosa,"5002","3","70688",2017/02/01 01:00:00+01,706.575284795364,"MULTILINESTRING((530733.1037999997 4747659.5514,530973.8751999997 4747926.781099999,531100.8754000003 4748249.5734))"
SRBRGI5004604,Рудиште,Rudište,"5002","3","70688",2017/02/01 01:00:00+01,453.054080657045,"MULTILINESTRING((531231 4746957,531684 4746950))"
SRBRGI5004605,Лацића брдо,Lacića brdo,"5003","3","70688",2017/02/01 01:00:00+01,557.792464388851,"MULTILINESTRING((532630.6305 4748905.609999999,532716.1875999998 4748695.926999999,532770 4748369))"
SRBRGI5004606,Дурутско брдо,Durutsko brdo,"5002","3","70688",2017/02/01 01:00:00+01,529.513667219554,"MULTILINESTRING((533528.8119000001 4752992.4684,533708.7289000005 4753206.781300001,533774.8749000002 4753447.5526))"
SRBRGI5004607,Орлова главица,Orlova glavica,"5003","3","70815",2017/02/01 01:00:00+01,468.261357416238,"MULTILINESTRING((538624.4578999998 4748101.177100001,538879 4748189,539077.5710000005 4748201.978499999))"
SRBRGI5004608,Мискићка коса,Miskićka kosa,"5002","3","70815",2017/02/01 01:00:00+01,598.265549384482,"MULTILINESTRING((538268.7089 4746726.4169,538558.0319999997 4746658.259500001,538859 4746664))"
SRBRGI5004609,Шанчеви,Šančevi,"5002","3","70815",2017/02/01 01:00:00+01,467.696838527788,"MULTILINESTRING((539475.4999000002 4744371.635,539599.8542999998 4744572.718699999,539665.2046999997 4744794.5613))"
SRBRGI5004610,Кула,Kula,"5002","3","70815",2017/02/01 01:00:00+01,556.639028188097,"MULTILINESTRING((534628.7825999996 4743126.4109000005,534735 4742580))"
SRBRGI5004611,Машала,Mašala,"5003","3","70688",2017/02/01 01:00:00+01,414.77222664976,"MULTILINESTRING((520653 4757673,520959 4757953))"
SRBRGI5004612,Радовановића брдо,Radovanovića brdo,"5003","3","70815",2017/02/01 01:00:00+01,691.191493382711,"MULTILINESTRING((536152 4736134,536500.1456000004 4736210.947799999,536833.5213000001 4736240.051999999))"
SRBRGI5004613,Кршина,Kršina,"5002","3","70815",2017/02/01 01:00:00+01,380.251856455717,"MULTILINESTRING((539724.1871999996 4737117.051899999,539954 4737420))"
SRBRGI5004614,Смајевића брдо,Smajevića brdo,"5002","3","70815",2017/02/01 01:00:00+01,981.550055261387,"MULTILINESTRING((540510 4735825,540716.5732000005 4735521.0944,540829.2751000002 4735327.326300001,540989.0839 4734971.655200001))"
SRBRGI5004615,Долови,Dolovi,"5002","4","70564",2017/02/01 01:00:00+01,946.237285251432,"MULTILINESTRING((414650 4822717,415211 4823479))"
SRBRGI5004616,Горица,Gorica,"5003","4","71030",2017/02/01 01:00:00+01,656.725970249388,"MULTILINESTRING((510684 4842737,511119 4842245))"
SRBRGI5004617,Камењар,Kamenjar,"5002","4","70378",2017/02/01 01:00:00+01,919.211454962249,"MULTILINESTRING((520137 4846726,520558 4846332,520839 4846136))"
SRBRGI5004618,Голо брдо,Golo brdo,"5003","4","70378",2017/02/01 01:00:00+01,688.569531710487,"MULTILINESTRING((520333 4843481,521021 4843453))"
SRBRGI5004619,Ракичко брдо,Rakičko brdo,"5003","4","70378",2017/02/01 01:00:00+01,1696.29979661615,"MULTILINESTRING((522420 4844456,523788 4843453))"
SRBRGI5004620,Старо брдо,Staro brdo,"5003","2","70378",2017/02/01 01:00:00+01,370.694737826532,"MULTILINESTRING((525583 4844041,525733 4843904,525799 4843750))"
SRBRGI5004621,Обрешка коса,Obreška kosa,"5002","4","70378",2017/02/01 01:00:00+01,1352.16708000979,"MULTILINESTRING((523634 4846529,523971 4845827,524308 4845363))"
SRBRGI5004622,Горела коса,Gorela kosa,"5002","4","70378",2017/02/01 01:00:00+01,828.625971111212,"MULTILINESTRING((520755 4847639,521569 4847484))"
SRBRGI5004623,Говеђа коса,Goveđa kosa,"5002","4","70904",2017/02/01 01:00:00+01,890.196489168638,"MULTILINESTRING((522246.74459999986 4850913.3232,522519.2659 4850712.239399999,522738.62229999993 4850626.9342,523053.72530000005 4850601.1142))"
SRBRGI5004624,Пантина коса,Pantina kosa,"5002","4","70904",2017/02/01 01:00:00+01,1188.83135894037,"MULTILINESTRING((523096 4852383,524094 4851737))"
SRBRGI5004625,Церовита коса,Cerovita kosa,"5002","4","70378",2017/02/01 01:00:00+01,1100.29285502945,"MULTILINESTRING((518746 4847568,519013 4847007,519154.7806000002 4846839.0657,519322 4846641))"
SRBRGI5004626,Виноградско брдо,Vinogradsko brdo,"5003","4","70904",2017/02/01 01:00:00+01,1511.2779360528,"MULTILINESTRING((534870 4852105,536289 4851585))"
SRBRGI5004627,Старо брдо,Staro brdo,"5002","4","70904",2017/02/01 01:00:00+01,974.361842438424,"MULTILINESTRING((534954 4850757,535769 4850223))"
SRBRGI5004628,Дуги део,Dugi deo,"5002","4","71005",2017/02/01 01:00:00+01,1369.37649621233,"MULTILINESTRING((541738 4843341,542440 4843116,542946 4842737))"
SRBRGI5004629,Бреговина,Bregovina,"5002","4","71005",2017/02/01 01:00:00+01,977.922653626541,"MULTILINESTRING((544519 4846459,544983 4846782,545221 4847119))"
SRBRGI5004630,Влашка,Vlaška,"5003","4","71005",2017/02/01 01:00:00+01,566.464473731584,"MULTILINESTRING((545053 4847597,545474 4847976))"
SRBRGI5004631,Сува падина,Suva padina,"5002","4","71005",2017/02/01 01:00:00+01,1193.13243187837,"MULTILINESTRING((548466 4845785,549632 4846038))"
SRBRGI5004632,Мијатовића брдо,Mijatovića brdo,"5003","3","70599",2017/02/01 01:00:00+01,794.040301244213,"MULTILINESTRING((476794 4862397,477588 4862389))"
SRBRGI5004633,Џидова коса,Džidova kosa,"5003","3","70599",2017/02/01 01:00:00+01,653.014259559078,"MULTILINESTRING((479128 4867024,479342 4866747,479442 4866461))"
SRBRGI5004634,Лепеничка главица,Lepenička glavica,"5003","3","70645",2017/02/01 01:00:00+01,899.366408294943,"MULTILINESTRING((486089 4865762,486287 4865373,486525 4864976))"
SRBRGI5004635,Коса,Kosa,"5002","3","70599",2017/02/01 01:00:00+01,873.474098070458,"MULTILINESTRING((477635 4869572,478016 4868786))"
SRBRGI5004636,Господарово брдо,Gospodarovo brdo,"5003","3","70645",2017/02/01 01:00:00+01,1014.63054370924,"MULTILINESTRING((492026 4869969,492185 4870493,492431 4870890))"
SRBRGI5004637,Доњи Кременац,Donji Kremenac,"5003","3","70645",2017/02/01 01:00:00+01,816.887899068068,"MULTILINESTRING((486557 4866389,486898 4866659,487224 4866858))"
SRBRGI5004638,Равна коса,Ravna kosa,"5003","3","70645",2017/02/01 01:00:00+01,691.694737513301,"MULTILINESTRING((492272 4865913,492526 4866127,492820 4866334))"
SRBRGI5004639,Пландиште,Plandište,"5003","3","70645",2017/02/01 01:00:00+01,1062.70873041782,"MULTILINESTRING((491018 4866119,491105 4865604,491359 4865127))"
SRBRGI5004640,Шибовита коса,Šibovita kosa,"5002","3","70645",2017/02/01 01:00:00+01,581.2271500885,"MULTILINESTRING((488311 4865048,488526 4865588))"
SRBRGI5004641,Вињишка коса,Vinjiška kosa,"5002","3","70645",2017/02/01 01:00:00+01,678.769708831446,"MULTILINESTRING((492074 4860976,492407 4860920,492748 4860912))"
SRBRGI5004642,Растовита коса,Rastovita kosa,"5002","3","70599",2017/02/01 01:00:00+01,706.629322912657,"MULTILINESTRING((487787 4857714,488097 4857079))"
SRBRGI5004706,Владикине плоче,Vladikine ploče,"5002","4","70939",2017/02/01 01:00:00+01,508.013288867475,"MULTILINESTRING((642618.4846000001 4783327.514699999,642727.6255000001 4783549.103700001,642767.3130999999 4783807.073000001))"
SRBRGI5004707,Чуке,Čuke,"5002","4","70939",2017/02/01 01:00:00+01,659.445096201471,"MULTILINESTRING((638941 4783158,639511.8181999996 4782827.796399999))"
SRBRGI5004708,Калиман,Kaliman,"5002","4","70939",2017/02/01 01:00:00+01,744.887239788681,"MULTILINESTRING((638485.3494999995 4788899.896299999,639074.3494999995 4789355.896299999))"
SRBRGI5004709,Раина страна,Raina strana,"5002","4","71064",2017/02/01 01:00:00+01,1793.1902409329,"MULTILINESTRING((584482.7406000001 4811317.930299999,586140.1101000002 4812002.516000001))"
SRBRGI5004710,Кормати дел,Kormati del,"5003","4","71064",2017/02/01 01:00:00+01,733.154789213328,"MULTILINESTRING((582165.5181 4809492.5231,582555.7792999996 4809466.0647,582879.8946000002 4809356.923900001))"
SRBRGI5004711,Рашовића брдо,Rašovića brdo,"5003","4","70688",2017/02/01 01:00:00+01,742.447998577768,"MULTILINESTRING((523900.28110000025 4752862.0122,524040.51049999986 4752647.6993,524117.23979999963 4752459.844799999,524130.4689999996 4752176.74))"
SRBRGI5004712,Дебела коса,Debela kosa,"5002","4","70688",2017/02/01 01:00:00+01,1125.71754894378,"MULTILINESTRING((527255 4756049,527681 4755007))"
SRBRGI5004713,Врелско брдо,Vrelsko brdo,"5002","5","70815",2017/02/01 01:00:00+01,677.27985353316,"MULTILINESTRING((537032 4752072,537299.7339000003 4752693.382300001,537300 4752694))"
SRBRGI5004714,Соколовица,Sokolovica,"5003","4","70688",2017/02/01 01:00:00+01,1407.31882723136,"MULTILINESTRING((529052.3068000004 4756290.2908,529356.5782000003 4756918.016000001,529806.3707999997 4757467.0275))"
SRBRGI5004715,Орловица,Orlovica,"5003","3","70033",2017/02/01 01:00:00+01,515.707281313731,"MULTILINESTRING((458298 4910387,458813 4910414))"
SRBRGI5004716,Мраморац,Mramorac,"5003","3","70033",2017/02/01 01:00:00+01,584.870071041424,"MULTILINESTRING((458037 4907002,458280 4907534))"
SRBRGI5004717,Дуга коса,Duga kosa,"5002","3","70033",2017/02/01 01:00:00+01,751.32216791467,"MULTILINESTRING((454660 4906776,455093 4906162))"
SRBRGI5004718,Шутица,Šutica,"5003","3","70033",2017/02/01 01:00:00+01,721.965209265008,"MULTILINESTRING((459039 4907625,459219 4907932,459445 4908220))"
SRBRGI5004719,Крива јаруга,Kriva jaruga,"5002","3","70033",2017/02/01 01:00:00+01,1387.94794565804,"MULTILINESTRING((460357 4909439,460492 4910053,460727 4910775))"
SRBRGI5004720,Гарашка коса,Garaška kosa,"5002","3","70033",2017/02/01 01:00:00+01,997.015656839569,"MULTILINESTRING((459823 4907697,460213 4908266,460375 4908527))"
SRBRGI5004721,Орашко брдо,Oraško brdo,"5003","3","70033",2017/02/01 01:00:00+01,846.987600866732,"MULTILINESTRING((466460 4907841,466821 4907588,467219 4907507))"
SRBRGI5004722,Маџарево брдо,Madžarevo brdo,"5003","3","70033",2017/02/01 01:00:00+01,912.794609975322,"MULTILINESTRING((467787 4909593,468600 4910008))"
SRBRGI5004723,Буриловац,Burilovac,"5004","3","71102",2017/02/01 01:00:00+01,682.284026551406,"MULTILINESTRING((485059 4910947,485366 4910712,485519 4910459))"
SRBRGI5004724,Дебљак,Debljak,"5003","3","71153",2017/02/01 01:00:00+01,939.62073675739,"MULTILINESTRING((483325 4906505,483650 4906117,484002 4905864))"
SRBRGI5004725,Јаруге,Jaruge,"5002","3","71153",2017/02/01 01:00:00+01,428.329312562192,"MULTILINESTRING((481502 4907354,481781 4907029))"
SRBRGI5004726,Ћелимска коса,Ćelimska kosa,"5003","3","71102",2017/02/01 01:00:00+01,754.774782697408,"MULTILINESTRING((496949 4903219,497184 4903002,497509 4902713))"
SRBRGI5004727,Црвено брдо,Crveno brdo,"5003","3","71013",2017/02/01 01:00:00+01,826.719902216091,"MULTILINESTRING((490160 4902776,490241 4902334,490377 4901982))"
SRBRGI5004728,Јамиће,Jamiće,"5003","3","71153",2017/02/01 01:00:00+01,412.171080984583,"MULTILINESTRING((476094 4900664,476473 4900826))"
SRBRGI5004729,Ћирића брдо,Ćirića brdo,"5003","3","71153",2017/02/01 01:00:00+01,696.060638238039,"MULTILINESTRING((479037 4905241,479308 4905404,479614 4905629))"
SRBRGI5004730,Стрмово,Strmovo,"5003","3","12",2017/02/01 01:00:00+01,1201.93439830184,"MULTILINESTRING((471796 4901503,472320 4901530,472997 4901512))"
SRBRGI5004731,Зечја страна,Zečja strana,"5002","3","71072",2017/02/01 01:00:00+01,811.571931500837,"MULTILINESTRING((410697 4785195,411140 4785875))"
SRBRGI5004732,Средње брдо,Srednje brdo,"5003","3","71072",2017/02/01 01:00:00+01,631.456253433284,"MULTILINESTRING((410643 4784668,411274 4784692))"
SRBRGI5004733,Дебело брдо,Debelo brdo,"5003","3","71072",2017/02/01 01:00:00+01,779.144965720088,"MULTILINESTRING((419789.84059999976 4785264.057,420070.9609000003 4785449.265699999,420262.78419999965 4785515.411699999,420500.9096999997 4785541.869999999))"
SRBRGI5004734,Пискавица,Piskavica,"5002","3","71072",2017/02/01 01:00:00+01,580.105016529158,"MULTILINESTRING((420739 4788260,420879 4788527,421006 4788775))"
SRBRGI5004735,Јазовачко брдо,Jazovačko brdo,"5003","3","71072",2017/02/01 01:00:00+01,855.450828770409,"MULTILINESTRING((425090 4787580,425144 4787926,425235 4788423))"
SRBRGI5004736,Божињача,Božinjača,"5003","3","71072",2017/02/01 01:00:00+01,1261.0435126947,"MULTILINESTRING((423909.6997999996 4787385.6524,424167.66899999976 4786820.1044,424531.4718000004 4786294.243899999))"
SRBRGI5004737,Савско брдо,Savsko brdo,"5003","3","71072",2017/02/01 01:00:00+01,1196.82780576685,"MULTILINESTRING((432231 4784613,432518.3201000001 4784926.3489,432852.35720000044 4785177.703600001,433173.1651999997 4785326.532))"
SRBRGI5004738,Јагачево брдо,Jagačevo brdo,"5003","3","71072",2017/02/01 01:00:00+01,797.358565438101,"MULTILINESTRING((436902.77080000006 4786142.3803,437250.7265999997 4786373.4219,437502.77080000006 4786657.3803))"
SRBRGI5004739,Паљевско брдо,Paljevsko brdo,"5003","3","71072",2017/02/01 01:00:00+01,722,"MULTILINESTRING((436054 4784759,436776 4784759))"
SRBRGI5004740,Беловодско брдо,Belovodsko brdo,"5003","3","70874",2017/02/01 01:00:00+01,593.720714753493,"MULTILINESTRING((438720.9084999999 4787481.8015,438935.8827999998 4787726.5416,439045.0236999998 4787971.2817))"
SRBRGI5004741,Брљинац,Brljinac,"5002","3","70874",2017/02/01 01:00:00+01,693.377030763953,"MULTILINESTRING((439804 4785917,439937 4786245,440180 4786482))"
SRBRGI5004742,Ђурђево брдо,Đurđevo brdo,"5003","3","70874",2017/02/01 01:00:00+01,688.570913030011,"MULTILINESTRING((446019.4866000004 4786640.6402,446264.2265999997 4786789.468599999,446376.67480000015 4786997.828400001,446376.67480000015 4787163.193299999))"
SRBRGI5004743,Гладно брдо,Gladno brdo,"5003","3","70874",2017/02/01 01:00:00+01,613.733655586851,"MULTILINESTRING((451715 4785359,452328 4785329))"
SRBRGI5004744,Ковачевска главица,Kovačevska glavica,"5003","3","70874",2017/02/01 01:00:00+01,737.070399317883,"MULTILINESTRING((452668.87710000016 4785822.0461,452933.4609000003 4786076.7081,453105.44049999956 4786404.1306))"
SRBRGI5004745,Волујар,Volujar,"5003","3","70874",2017/02/01 01:00:00+01,419,"MULTILINESTRING((450046 4784510,450465 4784510))"
SRBRGI5004746,Кузманово брдо,Kuzmanovo brdo,"5002","3","70874",2017/02/01 01:00:00+01,782.823209190521,"MULTILINESTRING((453098.13549999986 4783919.667300001,453246.3024000004 4784327.126499999,453248.9483000003 4784676.3772))"
SRBRGI5004747,Голо брдо,Golo brdo,"5003","2","70599",2017/02/01 01:00:00+01,194,"MULTILINESTRING((472178 4873127,472372 4873127))"
SRBRGI5004748,Брдо,Brdo,"5002","2","70483",2017/02/01 01:00:00+01,135.44740676735,"MULTILINESTRING((466514 4872928,466649 4872917))"
SRBRGI5004749,Ђорђево брдо,Đorđevo brdo,"5003","2","70483",2017/02/01 01:00:00+01,379.27298875612,"MULTILINESTRING((464486 4874548,464744 4874270))"
SRBRGI5004750,Крш,Krš,"5003","2","70483",2017/02/01 01:00:00+01,155,"MULTILINESTRING((463629 4873694,463784 4873694))"
SRBRGI5004751,Говеђе брдо,Goveđe brdo,"5003","2","70483",2017/02/01 01:00:00+01,317.025235588588,"MULTILINESTRING((463010 4874341,463327 4874337))"
SRBRGI5004752,Бранковића брдо,Brankovića brdo,"5003","2","70483",2017/02/01 01:00:00+01,421,"MULTILINESTRING((463010 4874952,463431 4874952))"
SRBRGI5004753,Даниловића брдо,Danilovića brdo,"5003","2","70033",2017/02/01 01:00:00+01,370.540146272978,"MULTILINESTRING((461697 4897010,462067 4896990))"
SRBRGI5004754,Лазаревића брдо,Lazarevića brdo,"5003","2","70645",2017/02/01 01:00:00+01,502.388482189698,"MULTILINESTRING((472967 4878350,472987 4878608,473039 4878846))"
