latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
44.59856,20.97928,299.33,0.59,0.53,2025-06-01,0117,N20,VIIRS,n,2.0NRT,283.83,1.32,N
43.27992,20.01636,333.89,0.4,0.44,2025-06-01,1102,N20,VIIRS,n,2.0NRT,293.13,2,D
44.2932,22.27437,332.7,0.46,0.39,2025-06-01,1102,N20,VIIRS,n,2.0NRT,292.58,3.48,D
43.18954,20.30738,329,0.39,0.44,2025-06-01,1102,N20,VIIRS,n,2.0NRT,294.4,2.38,D
44.07954,22.10185,295.07,0.66,0.73,2025-06-01,2318,N20,VIIRS,n,2.0NRT,284.66,0.98,N
44.0105,19.89119,300.07,0.51,0.41,2025-06-02,0100,N20,VIIRS,n,2.0NRT,283.15,1.01,N
44.60385,20.96856,300.41,0.54,0.42,2025-06-02,0100,N20,VIIRS,n,2.0NRT,286.63,1.75,N
44.08168,22.10327,299.87,0.41,0.45,2025-06-02,0100,N20,VIIRS,n,2.0NRT,285.28,1.39,N
43.90943,21.51171,297.22,0.39,0.44,2025-06-02,0100,N20,VIIRS,n,2.0NRT,285.53,0.54,N
45.6754,19.43684,306.06,0.38,0.36,2025-06-03,0039,N20,VIIRS,n,2.0NRT,287.67,0.45,N
44.59721,20.97407,298.02,0.39,0.36,2025-06-03,0039,N20,VIIRS,n,2.0NRT,284.38,0.21,N
44.08127,22.10458,308.73,0.42,0.38,2025-06-03,0039,N20,VIIRS,n,2.0NRT,288.66,0.96,N
43.90835,21.50995,298.15,0.41,0.37,2025-06-03,0039,N20,VIIRS,n,2.0NRT,287.04,0.47,N
44.01134,19.887,311.14,0.39,0.36,2025-06-03,0039,N20,VIIRS,n,2.0NRT,285.36,1.06,N
44.86282,20.86668,328.23,0.45,0.63,2025-06-03,1026,N20,VIIRS,l,2.0NRT,298.79,1.84,D
44.10614,22.41353,367,0.32,0.55,2025-06-03,1206,N20,VIIRS,h,2.0NRT,300.32,7.58,D
44.59837,20.97808,301.99,0.42,0.38,2025-06-04,0022,N20,VIIRS,n,2.0NRT,289.94,0.64,N
43.90907,21.51211,302.75,0.41,0.37,2025-06-04,0022,N20,VIIRS,n,2.0NRT,288.57,0.95,N
44.01205,19.89092,305.9,0.45,0.39,2025-06-04,0022,N20,VIIRS,n,2.0NRT,287.34,0.63,N
44.76654,19.72601,335.78,0.46,0.39,2025-06-04,1147,N20,VIIRS,n,2.0NRT,307.36,5.02,D
44.59778,20.97545,334.35,0.51,0.41,2025-06-04,1147,N20,VIIRS,l,2.0NRT,307.67,6.31,D
44.76524,19.72778,337.81,0.46,0.39,2025-06-04,1147,N20,VIIRS,n,2.0NRT,305.74,3.69,D
44.59956,20.97776,304.4,0.43,0.46,2025-06-05,0003,N20,VIIRS,n,2.0NRT,285.92,0.83,N
44.07985,22.10775,303.32,0.57,0.43,2025-06-05,0003,N20,VIIRS,n,2.0NRT,289.02,1.02,N
44.08155,22.10803,303.65,0.56,0.43,2025-06-05,0003,N20,VIIRS,n,2.0NRT,288.83,1.28,N
43.85854,21.09208,335.01,0.39,0.36,2025-06-05,1128,N20,VIIRS,n,2.0NRT,304.76,2.44,D
44.64275,20.95294,331.34,0.39,0.36,2025-06-05,1128,N20,VIIRS,l,2.0NRT,303.98,1.54,D
43.33975,21.77771,330.92,0.44,0.38,2025-06-06,1108,N20,VIIRS,l,2.0NRT,305.68,1.51,D
43.7723,21.90897,330.31,0.43,0.38,2025-06-06,1108,N20,VIIRS,l,2.0NRT,302.56,5.21,D
44.08286,22.10392,299.95,0.55,0.68,2025-06-06,2326,N20,VIIRS,n,2.0NRT,287.94,0.79,N
44.08145,22.10615,303.66,0.49,0.49,2025-06-07,0105,N20,VIIRS,n,2.0NRT,289.21,1.11,N
43.91042,21.51356,299.12,0.46,0.47,2025-06-07,0105,N20,VIIRS,n,2.0NRT,288.84,0.28,N
45.13922,19.20525,306.8,0.52,0.42,2025-06-07,0107,N20,VIIRS,n,2.0NRT,289.21,0.99,N
44.60098,20.97779,300.97,0.42,0.45,2025-06-07,0107,N20,VIIRS,n,2.0NRT,289.95,0.9,N
44.60007,20.97845,322.31,0.42,0.38,2025-06-08,0045,N20,VIIRS,n,2.0NRT,291.78,2.04,N
44.07964,22.10262,299,0.47,0.39,2025-06-08,0045,N20,VIIRS,n,2.0NRT,288.62,1.6,N
43.9083,21.51188,302.99,0.45,0.39,2025-06-08,0048,N20,VIIRS,n,2.0NRT,290.77,0.77,N
44.01103,19.88999,308.45,0.41,0.37,2025-06-08,0048,N20,VIIRS,n,2.0NRT,288.59,1.04,N
44.01231,19.88779,302.39,0.41,0.37,2025-06-09,0028,N20,VIIRS,n,2.0NRT,287.79,0.72,N
44.08195,22.10531,308.96,0.38,0.36,2025-06-09,0028,N20,VIIRS,n,2.0NRT,292.93,1.23,N
43.90998,21.51058,301.56,0.39,0.36,2025-06-09,0028,N20,VIIRS,n,2.0NRT,290.27,0.52,N
44.59869,20.98078,331.01,0.39,0.44,2025-06-09,1151,N20,VIIRS,l,2.0NRT,305.61,4.53,D
45.07131,19.20675,331.79,0.5,0.41,2025-06-09,1153,N20,VIIRS,l,2.0NRT,305.88,2.19,D
43.91084,21.51409,295.3,0.51,0.41,2025-06-10,0009,N20,VIIRS,n,2.0NRT,283.04,0.82,N
44.59922,20.97528,302.01,0.55,0.42,2025-06-10,0009,N20,VIIRS,n,2.0NRT,284.31,1.39,N
44.57029,22.56178,302.18,0.47,0.4,2025-06-10,0009,N20,VIIRS,n,2.0NRT,287.53,0.67,N
45.61536,19.7363,341.55,0.39,0.36,2025-06-10,1134,N20,VIIRS,n,2.0NRT,308.34,7.41,D
45.0492,19.18963,337.94,0.39,0.36,2025-06-10,1134,N20,VIIRS,n,2.0NRT,309.19,4.99,D
45.05248,19.18868,345.7,0.39,0.36,2025-06-10,1134,N20,VIIRS,n,2.0NRT,309.43,4.99,D
44.59907,20.97518,297.99,0.41,0.61,2025-06-11,0130,N20,VIIRS,n,2.0NRT,287.01,0.87,N
44.08031,22.10418,299.23,0.58,0.52,2025-06-12,0111,N20,VIIRS,n,2.0NRT,287.14,1.31,N
44.01122,19.88591,300.55,0.46,0.47,2025-06-12,0111,N20,VIIRS,n,2.0NRT,283.39,0.6,N
43.72008,21.39193,340.37,0.39,0.44,2025-06-12,1056,N20,VIIRS,n,2.0NRT,303.45,11.76,D
44.53226,20.53668,338.94,0.41,0.45,2025-06-12,1056,N20,VIIRS,n,2.0NRT,296.27,5.51,D
44.76197,20.40609,334.32,0.41,0.45,2025-06-12,1056,N20,VIIRS,n,2.0NRT,300.74,1.41,D
43.58601,21.56357,332.58,0.73,0.76,2025-06-12,1238,N20,VIIRS,n,2.0NRT,296.78,4.73,D
43.58306,21.55594,327.6,0.73,0.76,2025-06-12,1238,N20,VIIRS,n,2.0NRT,294.17,6.29,D
45.07204,19.20637,310.09,0.41,0.37,2025-06-13,0054,N20,VIIRS,n,2.0NRT,286.54,0.97,N
45.47877,19.26321,298.6,0.41,0.37,2025-06-13,0054,N20,VIIRS,n,2.0NRT,285.6,0.57,N
45.07152,19.2069,305.34,0.41,0.37,2025-06-13,0054,N20,VIIRS,n,2.0NRT,286.31,0.9,N
44.08059,22.10562,303.9,0.53,0.42,2025-06-13,0054,N20,VIIRS,n,2.0NRT,287.66,1.29,N
43.90807,21.51096,296.23,0.51,0.41,2025-06-13,0054,N20,VIIRS,n,2.0NRT,284.41,0.86,N
44.01162,19.88819,304.62,0.45,0.39,2025-06-13,0054,N20,VIIRS,n,2.0NRT,284.75,1.04,N
42.62106,21.76062,318.67,0.55,0.43,2025-06-13,0054,N20,VIIRS,n,2.0NRT,284.86,2.28,N
42.61726,21.75922,319.4,0.55,0.43,2025-06-13,0054,N20,VIIRS,n,2.0NRT,284.61,2.88,N
42.61576,21.76018,348.35,0.43,0.62,2025-06-13,1217,N20,VIIRS,n,2.0NRT,295.86,6.79,D
45.20664,19.70998,299.98,0.39,0.36,2025-06-14,0035,N20,VIIRS,n,2.0NRT,288.41,0.66,N
45.0556,19.19121,295.92,0.4,0.37,2025-06-14,0035,N20,VIIRS,n,2.0NRT,284.8,0.24,N
44.97737,19.64497,309.89,0.39,0.36,2025-06-14,0035,N20,VIIRS,n,2.0NRT,289.11,0.81,N
44.60676,20.97016,313.07,0.38,0.36,2025-06-14,0035,N20,VIIRS,n,2.0NRT,287.54,1.57,N
44.60199,20.9787,313.66,0.38,0.36,2025-06-14,0035,N20,VIIRS,n,2.0NRT,287.44,1.25,N
44.59873,20.97769,337.36,0.38,0.36,2025-06-14,0035,N20,VIIRS,n,2.0NRT,286.41,4.93,N
44.0813,22.10644,308.63,0.39,0.36,2025-06-14,0035,N20,VIIRS,n,2.0NRT,288.54,1.01,N
43.90973,21.51036,302.29,0.39,0.36,2025-06-14,0035,N20,VIIRS,n,2.0NRT,286.25,0.65,N
44.01099,19.89046,310.12,0.39,0.36,2025-06-14,0035,N20,VIIRS,n,2.0NRT,285.2,1.09,N
42.6161,21.75713,308.17,0.39,0.36,2025-06-14,0035,N20,VIIRS,n,2.0NRT,282.69,1.61,N
44.06746,22.13403,342.63,0.52,0.5,2025-06-14,1200,N20,VIIRS,n,2.0NRT,308.38,10.44,D
44.59941,20.97863,348.26,0.47,0.47,2025-06-14,1200,N20,VIIRS,n,2.0NRT,309.08,7.62,D
44.59956,20.97731,343.21,0.47,0.47,2025-06-14,1200,N20,VIIRS,n,2.0NRT,309.86,8.63,D
45.24956,19.71897,331.66,0.41,0.45,2025-06-14,1200,N20,VIIRS,l,2.0NRT,302.83,1.15,D
45.35819,20.69926,367,0.46,0.47,2025-06-14,1200,N20,VIIRS,h,2.0NRT,309.86,15.6,D
44.61175,20.96708,299.13,0.47,0.4,2025-06-15,0016,N20,VIIRS,n,2.0NRT,289.08,0.71,N
44.59946,20.97654,298.72,0.47,0.4,2025-06-15,0016,N20,VIIRS,n,2.0NRT,286.5,1.15,N
43.91104,21.51057,298.8,0.45,0.39,2025-06-15,0016,N20,VIIRS,n,2.0NRT,285.87,0.42,N
44.01208,19.89216,295.47,0.51,0.41,2025-06-15,0016,N20,VIIRS,n,2.0NRT,283.67,0.92,N
44.60154,20.97713,299.79,0.79,0.78,2025-06-15,0156,N20,VIIRS,n,2.0NRT,284.11,1.45,N
44.92107,19.72163,335.95,0.41,0.37,2025-06-15,1140,N20,VIIRS,l,2.0NRT,308.69,10.5,D
43.32784,21.96943,335.74,0.47,0.39,2025-06-15,1140,N20,VIIRS,l,2.0NRT,307.49,3.19,D
44.00014,20.90545,335.21,0.44,0.38,2025-06-15,1140,N20,VIIRS,l,2.0NRT,309.46,2.27,D
44.59931,20.97658,335.19,0.44,0.39,2025-06-15,1140,N20,VIIRS,l,2.0NRT,308.84,3.03,D
44.55959,19.79014,331.06,0.41,0.37,2025-06-15,1140,N20,VIIRS,n,2.0NRT,305.5,2.24,D
45.23418,19.60103,336.68,0.41,0.37,2025-06-15,1140,N20,VIIRS,n,2.0NRT,306.06,2.67,D
43.90919,21.50978,296.84,0.47,0.48,2025-06-15,2356,N20,VIIRS,n,2.0NRT,286.7,0.57,N
45.09076,20.97894,301.78,0.52,0.5,2025-06-15,2356,N20,VIIRS,n,2.0NRT,284.21,0.69,N
44.59938,20.97375,310.32,0.49,0.65,2025-06-16,0137,N20,VIIRS,n,2.0NRT,285.59,2.56,N
44.59761,20.97947,307.79,0.49,0.65,2025-06-16,0137,N20,VIIRS,n,2.0NRT,285.79,2.36,N
44.60226,20.97789,327.81,0.49,0.65,2025-06-16,0137,N20,VIIRS,n,2.0NRT,287.05,3.07,N
45.13731,19.20168,299.26,0.54,0.68,2025-06-16,2337,N20,VIIRS,n,2.0NRT,282.01,0.83,N
44.0818,22.10431,302.05,0.38,0.59,2025-06-16,2337,N20,VIIRS,n,2.0NRT,290.16,0.53,N
45.14096,19.20375,297.57,0.54,0.68,2025-06-16,2337,N20,VIIRS,n,2.0NRT,282.4,0.59,N
44.47724,20.34113,305.41,0.56,0.51,2025-06-17,0117,N20,VIIRS,n,2.0NRT,285.07,0.8,N
44.88898,20.78011,332.52,0.57,0.52,2025-06-17,0117,N20,VIIRS,n,2.0NRT,285.46,4.62,N
44.08036,22.10573,299.52,0.34,0.56,2025-06-17,0117,N20,VIIRS,n,2.0NRT,289.33,0.82,N
44.88931,20.78441,332.03,0.51,0.41,2025-06-17,1104,N20,VIIRS,n,2.0NRT,300.47,3.06,D
45.55872,19.68613,332.92,0.55,0.42,2025-06-17,1104,N20,VIIRS,n,2.0NRT,293.25,3.63,D
43.22703,21.76943,298.31,0.69,0.74,2025-06-17,2320,N20,VIIRS,n,2.0NRT,284.04,0.79,N
44.01223,19.88763,302.17,0.51,0.41,2025-06-18,0100,N20,VIIRS,n,2.0NRT,286.17,1.26,N
44.88762,20.77988,302.85,0.53,0.42,2025-06-18,0100,N20,VIIRS,n,2.0NRT,287.37,1.02,N
44.0794,22.10308,299.68,0.42,0.45,2025-06-18,0100,N20,VIIRS,n,2.0NRT,288.14,0.64,N
43.91056,21.51363,299.46,0.39,0.44,2025-06-18,0100,N20,VIIRS,n,2.0NRT,286.88,0.23,N
45.37841,20.77095,334.06,0.53,0.5,2025-06-18,1043,N20,VIIRS,n,2.0NRT,298.12,4.07,D
44.73853,19.90752,330.16,0.43,0.62,2025-06-18,1223,N20,VIIRS,n,2.0NRT,291.41,5.01,D
44.74425,19.90722,354.39,0.43,0.62,2025-06-18,1223,N20,VIIRS,n,2.0NRT,294.72,5.01,D
44.08136,22.10557,310.58,0.42,0.38,2025-06-19,0039,N20,VIIRS,n,2.0NRT,290.67,1.24,N
44.8884,20.78377,300.14,0.39,0.36,2025-06-19,0039,N20,VIIRS,n,2.0NRT,289.13,0.38,N
43.90858,21.50989,300.39,0.41,0.37,2025-06-19,0039,N20,VIIRS,n,2.0NRT,289.5,0.55,N
44.01148,19.88783,307.58,0.39,0.36,2025-06-19,0039,N20,VIIRS,n,2.0NRT,288.22,1.19,N
42.98534,22.03156,328.31,0.45,0.63,2025-06-19,1026,N20,VIIRS,n,2.0NRT,295.36,2.64,D
42.98609,22.02865,330.42,0.61,0.53,2025-06-19,1206,N20,VIIRS,n,2.0NRT,299.27,3.43,D
44.99416,20.53479,308.21,0.44,0.38,2025-06-20,0022,N20,VIIRS,n,2.0NRT,289.4,1.34,N
45.48028,19.26298,310.51,0.49,0.4,2025-06-20,0022,N20,VIIRS,n,2.0NRT,288.9,1.31,N
44.99766,20.53566,306.56,0.44,0.38,2025-06-20,0022,N20,VIIRS,n,2.0NRT,287.78,0.61,N
44.76998,21.49786,303.97,0.41,0.37,2025-06-20,0022,N20,VIIRS,n,2.0NRT,293.15,1.2,N
44.47668,20.345,326.37,0.44,0.38,2025-06-20,0022,N20,VIIRS,n,2.0NRT,289.96,3.2,N
44.07962,22.10792,304.89,0.4,0.37,2025-06-20,0022,N20,VIIRS,n,2.0NRT,292.33,0.79,N
44.5685,22.56627,325.51,0.63,0.72,2025-06-20,1006,N20,VIIRS,n,2.0NRT,299.85,2.59,D
43.96768,22.00185,332.65,0.55,0.43,2025-06-20,1147,N20,VIIRS,n,2.0NRT,305.15,3.87,D
44.28122,22.37885,345.63,0.38,0.43,2025-06-20,1147,N20,VIIRS,n,2.0NRT,309.31,23.99,D
44.28523,22.37823,351.14,0.38,0.43,2025-06-20,1147,N20,VIIRS,n,2.0NRT,304.43,8.4,D
45.05915,20.19687,330.78,0.48,0.4,2025-06-20,1147,N20,VIIRS,n,2.0NRT,303.7,2.2,D
43.54514,21.66397,334.49,0.53,0.42,2025-06-20,1147,N20,VIIRS,n,2.0NRT,304.29,3.01,D
43.07058,21.85065,345.3,0.53,0.42,2025-06-20,1147,N20,VIIRS,n,2.0NRT,303.46,19.19,D
44.77398,20.59494,305.67,0.45,0.47,2025-06-21,0003,N20,VIIRS,n,2.0NRT,285.34,0.84,N
42.45524,21.79121,301.62,0.56,0.43,2025-06-21,0003,N20,VIIRS,n,2.0NRT,283.05,0.96,N
44.7305,20.82518,297.65,0.44,0.46,2025-06-21,0003,N20,VIIRS,n,2.0NRT,284.47,0.66,N
44.45869,21.10078,295.03,0.42,0.45,2025-06-21,0003,N20,VIIRS,n,2.0NRT,283.34,0.38,N
44.01387,19.88988,297.07,0.48,0.48,2025-06-21,0003,N20,VIIRS,n,2.0NRT,283.31,0.57,N
43.74485,20.72091,310.45,0.43,0.46,2025-06-21,0003,N20,VIIRS,n,2.0NRT,285.26,1.13,N
45.30216,20.08047,297.05,0.48,0.48,2025-06-21,0003,N20,VIIRS,n,2.0NRT,282.21,0.61,N
42.45918,21.79194,301.26,0.56,0.43,2025-06-21,0003,N20,VIIRS,n,2.0NRT,282.53,0.71,N
44.59833,20.97679,334.49,0.58,0.7,2025-06-21,0143,N20,VIIRS,n,2.0NRT,283.87,4.92,N
44.59988,20.98106,313.13,0.58,0.7,2025-06-21,0143,N20,VIIRS,n,2.0NRT,283.95,2.4,N
45.29933,20.07709,306.61,0.5,0.66,2025-06-21,0143,N20,VIIRS,n,2.0NRT,281.33,1.06,N
44.6021,20.97438,311.95,0.58,0.69,2025-06-21,0143,N20,VIIRS,n,2.0NRT,283.82,2.4,N
42.45618,21.79024,297.81,0.74,0.76,2025-06-21,0143,N20,VIIRS,n,2.0NRT,279.8,0.56,N
42.45632,21.78774,296.37,0.74,0.76,2025-06-21,0143,N20,VIIRS,n,2.0NRT,279.97,0.72,N
44.02047,21.67183,345.65,0.39,0.36,2025-06-21,1128,N20,VIIRS,n,2.0NRT,297.9,5.16,D
45.29986,20.0816,341.28,0.38,0.36,2025-06-21,1128,N20,VIIRS,n,2.0NRT,311.57,2.64,D
44.97978,20.77003,332.86,0.39,0.36,2025-06-21,1128,N20,VIIRS,l,2.0NRT,306.85,0.87,D
44.86342,20.97799,331.29,0.39,0.36,2025-06-21,1128,N20,VIIRS,l,2.0NRT,306.17,0.7,D
44.66304,20.93532,337.06,0.39,0.36,2025-06-21,1128,N20,VIIRS,n,2.0NRT,309.75,4.07,D
44.01717,21.67276,334.83,0.39,0.36,2025-06-21,1128,N20,VIIRS,n,2.0NRT,292.86,3.77,D
43.90923,21.51044,298.88,0.34,0.56,2025-06-21,2344,N20,VIIRS,n,2.0NRT,283.97,0.23,N
44.07995,22.10607,297.81,0.32,0.54,2025-06-21,2344,N20,VIIRS,n,2.0NRT,287.11,0.75,N
45.22335,20.79101,295.66,0.38,0.59,2025-06-21,2344,N20,VIIRS,n,2.0NRT,281.86,0.55,N
43.90796,21.51151,295.76,0.34,0.56,2025-06-21,2344,N20,VIIRS,n,2.0NRT,282.19,0.42,N
44.08245,22.10444,297.31,0.41,0.61,2025-06-22,0124,N20,VIIRS,n,2.0NRT,284.34,0.84,N
44.60096,20.97979,316.02,0.35,0.57,2025-06-22,0124,N20,VIIRS,n,2.0NRT,284.87,1.58,N
44.59724,20.97295,316.32,0.35,0.57,2025-06-22,0124,N20,VIIRS,n,2.0NRT,282.64,1.27,N
44.59607,20.97711,307.81,0.35,0.57,2025-06-22,0124,N20,VIIRS,n,2.0NRT,283.05,1.27,N
44.59551,20.97297,316.37,0.35,0.57,2025-06-22,0124,N20,VIIRS,n,2.0NRT,282.18,1.85,N
43.91061,21.51215,301.75,0.39,0.59,2025-06-22,0124,N20,VIIRS,n,2.0NRT,283.82,0.72,N
44.01154,19.88793,295.38,0.32,0.55,2025-06-22,0126,N20,VIIRS,n,2.0NRT,280.14,0.42,N
42.3876,21.73755,339.02,0.45,0.39,2025-06-22,1108,N20,VIIRS,n,2.0NRT,308.7,2.91,D
44.01211,21.6583,337.68,0.43,0.38,2025-06-22,1110,N20,VIIRS,l,2.0NRT,310.3,9.28,D
43.47554,21.2718,332.93,0.45,0.39,2025-06-22,1110,N20,VIIRS,n,2.0NRT,302.44,3.43,D
44.59943,20.97779,309.2,0.63,0.72,2025-06-22,2326,N20,VIIRS,n,2.0NRT,286.21,2.05,N
43.99815,21.65842,295.72,0.58,0.7,2025-06-22,2326,N20,VIIRS,n,2.0NRT,281.4,0.4,N
44.60233,20.9787,302.22,0.63,0.72,2025-06-22,2326,N20,VIIRS,n,2.0NRT,286.35,1.06,N
44.60233,20.97062,296.58,0.63,0.72,2025-06-22,2326,N20,VIIRS,n,2.0NRT,285.83,1.06,N
43.99651,21.66562,295.85,0.47,0.48,2025-06-23,0105,N20,VIIRS,n,2.0NRT,284.03,0.99,N
43.99727,21.65889,302.28,0.47,0.48,2025-06-23,0105,N20,VIIRS,n,2.0NRT,282.23,1.04,N
43.99598,21.6643,298.73,0.47,0.48,2025-06-23,0105,N20,VIIRS,n,2.0NRT,282.39,1.23,N
44.01116,19.88852,299.28,0.39,0.44,2025-06-23,0105,N20,VIIRS,n,2.0NRT,283.17,0.61,N
44.60353,20.96973,296.59,0.42,0.46,2025-06-23,0105,N20,VIIRS,n,2.0NRT,286.36,1.21,N
44.60116,20.98004,306.65,0.42,0.46,2025-06-23,0105,N20,VIIRS,n,2.0NRT,286.36,0.86,N
44.59715,20.97821,299.51,0.42,0.46,2025-06-23,0105,N20,VIIRS,n,2.0NRT,285.18,0.86,N
44.08163,22.10797,299.46,0.49,0.49,2025-06-23,0105,N20,VIIRS,n,2.0NRT,287.83,0.72,N
44.01283,21.65596,297.45,0.47,0.48,2025-06-23,0105,N20,VIIRS,n,2.0NRT,281.5,0.59,N
43.99782,21.66024,307.12,0.47,0.48,2025-06-23,0105,N20,VIIRS,n,2.0NRT,283.48,0.99,N
43.99913,21.65818,331.18,0.44,0.46,2025-06-23,1049,N20,VIIRS,l,2.0NRT,301.21,6.62,D
44.86619,20.9803,336.57,0.45,0.47,2025-06-23,1049,N20,VIIRS,n,2.0NRT,309.51,3.57,D
44.01175,21.65795,338.95,0.62,0.72,2025-06-23,1232,N20,VIIRS,n,2.0NRT,306.79,9.5,D
44.00865,21.65676,334.94,0.62,0.72,2025-06-23,1232,N20,VIIRS,n,2.0NRT,303.15,8.76,D
44.01231,19.89154,298.59,0.41,0.37,2025-06-24,0048,N20,VIIRS,n,2.0NRT,285.92,0.55,N
44.08115,22.10299,301.01,0.47,0.4,2025-06-24,0048,N20,VIIRS,n,2.0NRT,289.16,0.77,N
44.0134,21.65383,301.26,0.45,0.39,2025-06-24,0048,N20,VIIRS,n,2.0NRT,285.66,0.43,N
44.00305,21.64954,325.33,0.45,0.39,2025-06-24,0048,N20,VIIRS,n,2.0NRT,288.98,2.47,N
43.18927,21.77629,340.71,0.38,0.59,2025-06-24,1032,N20,VIIRS,n,2.0NRT,304.03,4.01,D
43.18831,21.78254,328.38,0.38,0.59,2025-06-24,1032,N20,VIIRS,l,2.0NRT,302.21,4.77,D
43.18708,21.77814,345.16,0.38,0.59,2025-06-24,1032,N20,VIIRS,n,2.0NRT,303.46,5.38,D
44.00201,21.65804,331.36,0.37,0.58,2025-06-24,1032,N20,VIIRS,n,2.0NRT,299.05,3.67,D
43.18503,21.78062,367,0.36,0.57,2025-06-24,1212,N20,VIIRS,h,2.0NRT,301.86,8.75,D
43.18111,21.77775,367,0.36,0.57,2025-06-24,1212,N20,VIIRS,h,2.0NRT,302.41,4.03,D
43.18134,21.78233,338.94,0.36,0.57,2025-06-24,1212,N20,VIIRS,n,2.0NRT,298.81,4.03,D
43.18665,21.7821,342.88,0.36,0.57,2025-06-24,1212,N20,VIIRS,n,2.0NRT,301.96,4.49,D
43.18643,21.7776,341.54,0.36,0.57,2025-06-24,1212,N20,VIIRS,n,2.0NRT,307.12,4.49,D
43.18483,21.77609,350.6,0.36,0.57,2025-06-24,1212,N20,VIIRS,n,2.0NRT,307.92,8.75,D
44.01027,19.88784,304.69,0.41,0.37,2025-06-25,0028,N20,VIIRS,n,2.0NRT,288.47,0.88,N
44.93994,19.6891,328.54,0.42,0.37,2025-06-25,0028,N20,VIIRS,n,2.0NRT,292.17,3.59,N
44.07963,22.10624,302.35,0.38,0.36,2025-06-25,0028,N20,VIIRS,n,2.0NRT,291.66,0.74,N
43.30311,21.71021,330.39,0.64,0.72,2025-06-25,1013,N20,VIIRS,n,2.0NRT,299.93,5.27,D
43.5471,22.20288,342.22,0.44,0.46,2025-06-25,1151,N20,VIIRS,n,2.0NRT,306.25,7.09,D
43.30796,21.71052,340.58,0.41,0.45,2025-06-25,1151,N20,VIIRS,n,2.0NRT,309.07,3.32,D
43.3075,21.70542,346.53,0.41,0.45,2025-06-25,1151,N20,VIIRS,n,2.0NRT,309.63,6.57,D
44.59493,20.94563,341.78,0.39,0.44,2025-06-25,1153,N20,VIIRS,n,2.0NRT,307.33,2.57,D
44.59957,20.97565,328.92,0.54,0.42,2025-06-26,0009,N20,VIIRS,n,2.0NRT,293.31,3.6,N
45.50756,19.49284,304.91,0.43,0.46,2025-06-26,0009,N20,VIIRS,n,2.0NRT,291.23,0.52,N
44.59937,20.97535,325.93,0.54,0.42,2025-06-26,0009,N20,VIIRS,n,2.0NRT,292.75,3.37,N
44.5319,20.53799,333.08,0.4,0.37,2025-06-26,1134,N20,VIIRS,n,2.0NRT,305.91,1.77,D
42.8646,21.51994,332.79,0.41,0.37,2025-06-26,1134,N20,VIIRS,l,2.0NRT,304.11,4.69,D
42.86394,21.51491,330.71,0.41,0.37,2025-06-26,1134,N20,VIIRS,l,2.0NRT,304.55,4.69,D
43.13113,21.18083,339.04,0.4,0.37,2025-06-26,1134,N20,VIIRS,n,2.0NRT,302.85,5.82,D
43.1338,21.17489,332.18,0.4,0.37,2025-06-26,1134,N20,VIIRS,l,2.0NRT,305.58,2.26,D
43.78893,21.42118,347.96,0.41,0.37,2025-06-26,1134,N20,VIIRS,n,2.0NRT,315.44,15.13,D
43.79232,21.42034,349.27,0.41,0.37,2025-06-26,1134,N20,VIIRS,n,2.0NRT,314.98,15.13,D
43.79571,21.4195,348.18,0.41,0.37,2025-06-26,1134,N20,VIIRS,n,2.0NRT,314.45,6.65,D
44.02155,21.67849,335.59,0.42,0.37,2025-06-26,1134,N20,VIIRS,l,2.0NRT,307.77,10.81,D
44.13074,21.35926,337.25,0.41,0.37,2025-06-26,1134,N20,VIIRS,l,2.0NRT,309.11,2.66,D
44.82867,20.86538,337.43,0.41,0.37,2025-06-26,1134,N20,VIIRS,l,2.0NRT,310.9,3.79,D
44.6008,20.97587,303.39,0.61,0.53,2025-06-26,2350,N20,VIIRS,n,2.0NRT,293.13,1.38,N
45.61462,19.73482,313.4,0.36,0.57,2025-06-26,2350,N20,VIIRS,n,2.0NRT,292.21,1.08,N
45.61584,19.73858,305.28,0.36,0.57,2025-06-26,2350,N20,VIIRS,n,2.0NRT,292.21,0.79,N
44.59939,20.97626,303.33,0.61,0.53,2025-06-26,2350,N20,VIIRS,n,2.0NRT,293.08,0.96,N
44.5893,19.2201,304.08,0.37,0.58,2025-06-26,2350,N20,VIIRS,n,2.0NRT,291.48,0.46,N
44.42751,20.31336,303.84,0.33,0.55,2025-06-26,2350,N20,VIIRS,n,2.0NRT,291.47,0.49,N
44.02528,21.67391,306.88,0.55,0.51,2025-06-26,2350,N20,VIIRS,n,2.0NRT,292.37,1.32,N
44.02438,21.67481,307.55,0.55,0.51,2025-06-26,2350,N20,VIIRS,n,2.0NRT,292.49,0.92,N
44.60069,20.97437,303.29,0.42,0.61,2025-06-27,0132,N20,VIIRS,n,2.0NRT,290.96,1.3,N
44.60073,20.97838,310.53,0.42,0.61,2025-06-27,0132,N20,VIIRS,n,2.0NRT,291.41,1.57,N
44.08144,22.10492,302.44,0.49,0.65,2025-06-27,0132,N20,VIIRS,n,2.0NRT,291.09,0.88,N
43.91154,21.51207,302.53,0.46,0.64,2025-06-27,0132,N20,VIIRS,n,2.0NRT,290.67,0.76,N
