geoidentifikator,name_1,name_2,localtype,znacaj,matbro,editdate,geometry
SRBRGI3100205,Пешчев валов,Peščev valov,"3101","4","71137",2020/07/16 13:14:52+02,POINT(609430.4823000003 4721027.2771000005)
SRBRGI3100206,Новкова чесма,Novkova česma,"3106","4","71137",2017/02/01 01:00:00+01,POINT(618324.8164999997 4716442.2172)
SRBRGI3100207,Корита,Korita,"3101","4","71137",2020/07/16 13:14:52+02,POINT(617593.8942999998 4724481.921399999)
SRBRGI3100208,Станојев кладенац,Stanojev kladenac,"3101","4","71137",2020/07/16 13:14:52+02,POINT(619507.8436000003 4726283.537699999)
SRBRGI3100209,Радојичин кладенац,Radojičin kladenac,"3101","4","71137",2020/07/16 13:14:52+02,POINT(611188.6162 4733814.870100001)
SRBRGI3100210,Банков извор,Bankov izvor,"3101","4","71137",2020/07/17 07:58:40+02,POINT(612610.5832000002 4738641.8871)
SRBRGI3100211,Црни извори,Crni izvori,"3101","4","71226",2017/02/01 01:00:00+01,POINT(609450.9382999996 4736966.781199999)
SRBRGI3100212,Бела вода,Bela voda,"3101","4","71137",2020/07/16 13:14:52+02,POINT(604182.3779999996 4732291.8155000005)
SRBRGI3100213,Хајдучки кладенац,Hajdučki kladenac,"3101","4","70726",2020/07/16 13:14:52+02,POINT(600035.1458999999 4740225.848999999)
SRBRGI3100214,Стражин кладенац,Stražin kladenac,"3101","4","70416",2017/02/01 01:00:00+01,POINT(595103.4374000002 4740028.0166)
SRBRGI3100215,Студена вода ,Studena voda,"3101","4","70726",2020/07/16 13:14:52+02,POINT(584995.0116999997 4740824.579500001)
SRBRGI3100216,Смрдан,Smrdan,"3101","3","90140",2017/02/01 01:00:00+01,POINT(550520.4391999999 4703532.6415)
SRBRGI3100217,Турско кладенче,Tursko kladenče,"3101","3","70432",2020/07/16 13:14:52+02,POINT(584242.1105000004 4699674.6986)
SRBRGI3100218,Модро кладенче,Modro kladenče,"3101","3","70335",2020/07/16 13:14:52+02,POINT(620266.7227999996 4689126.272)
SRBRGI3100219,Трајан,Trajan,"3101","4","70726",2020/07/16 13:14:52+02,POINT(584658.3129000003 4742377.2053)
SRBRGI3100220,Студени кладенац,Studeni kladenac,"3101","4","70432",2017/02/01 01:00:00+01,POINT(575102.6612 4733058.480699999)
SRBRGI3100221,Војничка вода,Vojnička voda,"3101","4","70815",2017/02/01 01:00:00+01,POINT(536309.1107999999 4733681.9725)
SRBRGI3100222,Хајдучки извори,Hajdučki izvori,"3101","4","90263",2017/02/01 01:00:00+01,POINT(516984.1699999999 4733507.347200001)
SRBRGI3100223,Павчин кладенац,Pavčin kladenac,"3101","4","70815",2020/07/17 08:34:13+02,POINT(551252.6354 4747232.049699999)
SRBRGI3100224,Хајдучки кладенац,Hajdučki kladenac,"3101","4","70726",2017/02/01 01:00:00+01,POINT(564707.9550999999 4745264.925000001)
SRBRGI3100225,Лековитица,Lekovitica,"3101","4","70726",2017/02/01 01:00:00+01,POINT(576304.9303000001 4746641.5548)
SRBRGI3100226,Николин кладенац,Nikolin kladenac,"3101","4","71226",2017/02/01 01:00:00+01,POINT(613823.4512999998 4746165.832900001)
SRBRGI3100227,Јанков кладенац,Jankov kladenac,"3101","4","70505",2017/02/01 01:00:00+01,POINT(635911.9703000002 4750528.027000001)
SRBRGI3100228,Хајдучки кладенац,Hajdučki kladenac,"3101","4","70050",2017/02/01 01:00:00+01,POINT(629495.8117000004 4752298.0931)
SRBRGI3100229,Дашчани кладенац,Daščani kladenac,"3101","4","71226",2020/07/16 13:14:52+02,POINT(623735.2377000004 4747491.561799999)
SRBRGI3100230,Сребрени кладенац,Srebreni kladenac,"3101","4","71226",2017/02/01 01:00:00+01,POINT(600093.9299999997 4748534.387700001)
SRBRGI3100231,Николин кладенац,Nikolin kladenac,"3101","4","70726",2017/02/01 01:00:00+01,POINT(578199.6153999995 4748797.648700001)
SRBRGI3100232,Чубура,Čubura,"3101","4","70718",2020/07/17 08:34:13+02,POINT(566416.0453000003 4750548.678099999)
SRBRGI3100233,Негосавин кладенац,Negosavin kladenac,"3101","4","70718",2017/02/01 01:00:00+01,POINT(548501.3997 4757501.1349)
SRBRGI3100234,Белева вода,Beleva voda,"3101","4","70815",2017/02/01 01:00:00+01,POINT(537562.9737 4753141.057399999)
SRBRGI3100235,Пакевића извор,Pakevića izvor,"3101","4","70688",2017/02/01 01:00:00+01,POINT(523996.70079999976 4750946.5988)
SRBRGI3100236,Добра вода,Dobra voda,"3101","4","90247",2017/02/01 01:00:00+01,POINT(507639.2002999997 4753315.1536)
SRBRGI3100237,Добра вода,Dobra voda,"3101","4","90026",2017/02/01 01:00:00+01,POINT(497520.05819999985 4748879.669600001)
SRBRGI3100238,Добра вода,Dobra voda,"3101","4","71188",2020/07/17 08:34:13+02,POINT(458134.46740000043 4749086.506899999)
SRBRGI3100239,Понор,Ponor,"3104","4","71188",2017/02/01 01:00:00+01,POINT(459436.65079999994 4748440.3281)
SRBRGI3100240,Врело,Vrelo,"3101","4","71188",2017/02/01 01:00:00+01,POINT(452760.4062000001 4753501.420600001)
SRBRGI3100241,Забориче,Zaboriče,"3101","4","71188",2017/02/01 01:00:00+01,POINT(451481.93680000026 4748998.467800001)
SRBRGI3100242,Хајдучка вода,Hajdučka voda,"3101","4","71188",2017/02/01 01:00:00+01,POINT(446794.3047000002 4757019.327500001)
SRBRGI3100243,Лазовача,Lazovača,"3101","4","71188",2017/02/01 01:00:00+01,POINT(442304.66920000035 4753005.766899999)
SRBRGI3100244,Плавов бунар,Plavov bunar,"3103","4","71072",2017/02/01 01:00:00+01,POINT(423662.00210000016 4765034.631100001)
SRBRGI3100245,Пљакин бунар,Pljakin bunar,"3103","4","71072",2017/02/01 01:00:00+01,POINT(422226.50239999965 4764580.472999999)
SRBRGI3100246,Кула,Kula,"3101","4","71188",2020/07/16 13:14:52+02,POINT(428409.4118999997 4765257.732999999)
SRBRGI3100247,Нова вода,Nova voda,"3101","4","71188",2020/07/17 08:34:13+02,POINT(425748.6902999999 4760451.1039)
SRBRGI3100248,Бијела вода,Bijela voda,"3101","4","71188",2017/02/01 01:00:00+01,POINT(426909.6059999997 4758725.2677)
SRBRGI3100249,Врело,Vrelo,"3101","4","71188",2017/02/01 01:00:00+01,POINT(428350.6928000003 4759078.8484000005)
SRBRGI3100250,Добра вода,Dobra voda,"3101","4","71188",2020/07/17 08:34:13+02,POINT(433202.2137000002 4762796.454500001)
SRBRGI3100251,Грозничавац,Grozničavac,"3101","4","71188",2020/07/17 08:34:13+02,POINT(437371.5346999997 4761938.417300001)
SRBRGI3100252,Елезова чесма,Elezova česma,"3106","4","71188",2017/02/01 01:00:00+01,POINT(441179.5705000004 4763448.9801)
SRBRGI3100253,Премуклица,Premuklica,"3101","4","71188",2017/02/01 01:00:00+01,POINT(443726.8515999997 4764479.5342)
SRBRGI3100254,Студени бунар,Studeni bunar,"3103","4","71188",2017/02/01 01:00:00+01,POINT(434287.16089999955 4766991.757999999)
SRBRGI3100255,Беле воде,Bele vode,"3101","4","71188",2020/07/17 08:34:13+02,POINT(446702.7626 4762390.4201)
SRBRGI3100256,Глоговик,Glogovik,"3101","4","71188",2020/07/17 08:34:13+02,POINT(447589.5806 4764662.2138)
SRBRGI3100257,Грозничавац,Grozničavac,"3101","4","71188",2020/07/17 08:37:59+02,POINT(450071.9648000002 4763294.8769000005)
SRBRGI3100258,Радина вода,Radina voda,"3101","4","70874",2017/02/01 01:00:00+01,POINT(461906.27660000045 4765965.833900001)
SRBRGI3100259,Турски извор,Turski izvor,"3101","4","70688",2017/02/01 01:00:00+01,POINT(523008.74459999986 4762497.801000001)
SRBRGI3100260,Корита,Korita,"3101","4","70688",2017/02/01 01:00:00+01,POINT(526770.5979000004 4763132.802300001)
SRBRGI3100261,Лобура,Lobura,"3101","4","70297",2020/07/17 08:37:59+02,POINT(551842.8517000005 4761592.366900001)
SRBRGI3100262,Ћеновачка чесма,Ćenovačka česma,"3106","4","70726",2017/02/01 01:00:00+01,POINT(566895.9313000003 4760410.8959)
SRBRGI3100263,Партизанска чесма,Partizanska česma,"3106","4","70726",2017/02/01 01:00:00+01,POINT(569126.2410000004 4765671.219900001)
SRBRGI3100264,Слана вода,Slana voda,"3101","4","70050",2020/07/17 08:37:59+02,POINT(606375.3068000004 4760603.5975)
SRBRGI3100265,Селачки кладенац,Selački kladenac,"3101","4","70050",2017/02/01 01:00:00+01,POINT(608953.5206000004 4765532.578)
SRBRGI3100266,Добра вода,Dobra voda,"3101","4","70050",2017/02/01 01:00:00+01,POINT(611236.3502000002 4759559.332699999)
SRBRGI3100267,Јазвиње,Jazvinje,"3101","4","70505",2017/02/01 01:00:00+01,POINT(644993.2823999999 4766243.514699999)
SRBRGI3100268,Крнишор,Krnišor,"3101","4","70505",2020/07/17 08:37:59+02,POINT(645586.6688000001 4765968.747099999)
SRBRGI3100269,Љуља,Ljulja,"3101","4","70505",2017/02/01 01:00:00+01,POINT(646514.9040999999 4765477.0155)
SRBRGI3100270,Дејача,Dejača,"3101","4","70505",2017/02/01 01:00:00+01,POINT(646176.2367000002 4764606.799000001)
SRBRGI3100271,Путемељ,Putemelj,"3101","4","70505",2017/02/01 01:00:00+01,POINT(643020.8096000003 4766061.7457)
SRBRGI3100272,Кладенци,Kladenci,"3103","4","70505",2017/02/01 01:00:00+01,POINT(648655.6522000004 4767656.525)
SRBRGI3100273,Врело,Vrelo,"3101","4","70505",2017/02/01 01:00:00+01,POINT(651920.1408000002 4770895.851600001)
SRBRGI3100274,Голема чесма,Golema česma,"3106","4","70505",2017/02/01 01:00:00+01,POINT(654076.7109000003 4771556.623299999)
SRBRGI3100275,Пешин кладенац,Pešin kladenac,"3101","4","70505",2017/02/01 01:00:00+01,POINT(651946.0169000002 4775372.981000001)
SRBRGI3100276,Марина чесма,Marina česma,"3106","4","70505",2017/02/01 01:00:00+01,POINT(651720.5915999999 4774548.0085)
SRBRGI3100277,Породин,Porodin,"3101","4","70505",2017/02/01 01:00:00+01,POINT(649505.8923000004 4771900.3178)
SRBRGI3100278,Букур,Bukur,"3103","4","70505",2017/02/01 01:00:00+01,POINT(643373.7644999996 4772574.742000001)
SRBRGI3100279,Ђерговац,Đergovac,"3101","4","70505",2017/02/01 01:00:00+01,POINT(642894.8677000003 4776196.895199999)
SRBRGI3100280,Бркушин,Brkušin,"3103","4","70505",2017/02/01 01:00:00+01,POINT(647191.1804 4768523.6986)
SRBRGI3100281,Клуч,Kluč,"3101","4","70939",2020/07/16 13:14:52+02,POINT(632485.6961000003 4767660.894400001)
SRBRGI3100282,Роб,Rob,"3101","4","70939",2020/07/17 08:37:59+02,POINT(627312.1923000002 4769689.0591)
SRBRGI3100283,Корита,Korita,"3101","4","70939",2017/02/01 01:00:00+01,POINT(628608.1328999996 4768264.141799999)
SRBRGI3100342,Долови,Dolovi,"3101","4","70866",2020/07/17 08:49:41+02,POINT(405370.67370000016 4810091.024499999)
SRBRGI3100284,Идризова чесма,Idrizova česma,"3106","4","70050",2017/02/01 01:00:00+01,POINT(617786.3882999998 4770823.196900001)
SRBRGI3100285,Суво врело,Suvo vrelo,"3101","4","70050",2020/07/17 08:37:59+02,POINT(613177.6003999999 4768842.2444)
SRBRGI3100286,Златар,Zlatar,"3101","4","70050",2017/02/01 01:00:00+01,POINT(611305.6711999997 4769199.7104)
SRBRGI3100287,Демина чесма,Demina česma,"3106","4","70998",2017/02/01 01:00:00+01,POINT(547124.2407 4799879.2675)
SRBRGI3100288,Добра вода,Dobra voda,"3101","4","70998",2020/07/16 13:14:52+02,POINT(538514.2792999996 4802795.9121)
SRBRGI3100290,Вирови,Virovi,"3101","4","70998",2017/02/01 01:00:00+01,POINT(539248.9020999996 4799665.2192)
SRBRGI3100291,Хајдучки кладенац,Hajdučki kladenac,"3101","4","70025",2017/02/01 01:00:00+01,POINT(554193.9215000002 4803598.258300001)
SRBRGI3100292,Добра вода,Dobra voda,"3101","4","70025",2020/07/16 13:14:52+02,POINT(552037.6179999998 4803833.8244)
SRBRGI3100293,Студена водица,Studena vodica,"3101","4","71307",2020/07/17 07:58:40+02,POINT(576947.0884999996 4806136.1592999995)
SRBRGI3100294,Срећково врело,Srećkovo vrelo,"3101","4","71307",2017/02/01 01:00:00+01,POINT(576663.7060000002 4804126.1031)
SRBRGI3100295,Врело,Vrelo,"3101","4","71064",2020/07/17 08:37:59+02,POINT(583929.2291000001 4805540.242699999)
SRBRGI3100296,Дељена вода,Deljena voda,"3101","4","71307",2017/02/01 01:00:00+01,POINT(586502.2570000002 4801691.137800001)
SRBRGI3100297,Извор Света Петка,Izvor Sveta Petka,"3101","4","71285",2017/02/01 01:00:00+01,POINT(586444.0486000003 4796938.682499999)
SRBRGI3100298,Горелица,Gorelica,"3101","4","71285",2017/02/01 01:00:00+01,POINT(588707.5635000002 4799906.7842)
SRBRGI3100299,Ђуринско врело,Đurinsko vrelo,"3101","4","71064",2017/02/01 01:00:00+01,POINT(591572.7421000004 4803424.955800001)
SRBRGI3100300,Белоињска корита,Beloinjska korita,"3101","4","71064",2020/07/17 08:37:59+02,POINT(593404.6634 4801787.9811)
SRBRGI3100301,Брезје,Brezje,"3101","4","71064",2017/02/01 01:00:00+01,POINT(599796.8022999996 4800339.1142)
SRBRGI3100302,Свети Илија,Sveti Ilija,"3101","4","70084",2017/02/01 01:00:00+01,POINT(595461.5957000004 4799477.6292)
SRBRGI3100303,Ковачевац,Kovačevac,"3101","4","70084",2017/02/01 01:00:00+01,POINT(594021.2012 4798904.011399999)
SRBRGI3100304,Бара,Bara,"3101","4","71064",2020/07/16 13:14:52+02,POINT(603295.0974000003 4799382.852700001)
SRBRGI3100305,Кладенци,Kladenci,"3101","4","71064",2020/07/17 08:41:31+02,POINT(607139.4802000001 4799466.8002)
SRBRGI3100306,Кладенци,Kladenci,"3101","4","71064",2020/07/17 08:42:17+02,POINT(607283.3888999997 4799421.147700001)
SRBRGI3100307,Врело,Vrelo,"3101","4","71064",2020/07/16 13:14:52+02,POINT(606576.2237999998 4802707.237600001)
SRBRGI3100308,Урма,Urma,"3101","4","70084",2020/07/17 08:43:27+02,POINT(610383.2224000003 4802541.169299999)
SRBRGI3100309,Три кладенца,Tri kladenca,"3101","4","70939",2017/02/01 01:00:00+01,POINT(634763.9411000004 4806601.020500001)
SRBRGI3100310,Дојчино врело,Dojčino vrelo,"3101","4","70602",2020/07/16 13:14:52+02,POINT(629464.1297000004 4802764.0175)
SRBRGI3100311,Штављенска врела,Štavljenska vrela,"3101","4","70939",2020/07/17 08:43:27+02,POINT(637680.8957000002 4805297.044399999)
SRBRGI3100312,Калуђерска врела,Kaluđerska vrela,"3101","4","70939",2020/07/17 08:43:27+02,POINT(635856.7664000001 4805289.4904)
SRBRGI3100313,Ненчина вода,Nenčina voda,"3101","4","70939",2017/02/01 01:00:00+01,POINT(636804.9408999998 4804255.7491)
SRBRGI3100314,Три кладенца,Tri kladenca,"3101","4","70939",2020/07/16 13:14:52+02,POINT(648066.6858000001 4796974.9406)
SRBRGI3100315,Мали понор,Mali ponor,"3101","4","70602",2017/02/01 01:00:00+01,POINT(598971.0361000001 4815589.198899999)
SRBRGI3100316,Горње врело,Gornje vrelo,"3101","4","70602",2017/02/01 01:00:00+01,POINT(600933.7192000002 4814603.3595)
SRBRGI3100317,Доње врело,Donje vrelo,"3101","4","70602",2020/07/17 08:43:27+02,POINT(601347.1097999997 4814140.620999999)
SRBRGI3100318,Љуба вода,Ljuba voda,"3101","4","71064",2020/07/17 08:43:27+02,POINT(599290.5697999997 4813941.250600001)
SRBRGI3100319,Микин бунар,Mikin bunar,"3103","4","71064",2017/02/01 01:00:00+01,POINT(598586.3311999999 4810296.9925)
SRBRGI3100320,Врлине,Vrline,"3101","4","71064",2020/07/17 08:43:27+02,POINT(600208.1244999999 4810130.6362)
SRBRGI3100321,Врело,Vrelo,"3101","4","71064",2020/07/17 08:43:27+02,POINT(606280.9123999998 4807114.386700001)
SRBRGI3100322,Врело,Vrelo,"3101","4","71064",2017/02/01 01:00:00+01,POINT(603707.7045999998 4808814.529100001)
SRBRGI3100323,Штуковац,Štukovac,"3101","4","70602",2020/07/17 08:44:07+02,POINT(593361.2368000001 4814125.536900001)
SRBRGI3100324,Ковиловик,Kovilovik,"3101","4","71064",2020/07/17 08:44:07+02,POINT(591037.6664000005 4813026.8675)
SRBRGI3100325,Турски кладенац,Turski kladenac,"3101","4","71064",2017/02/01 01:00:00+01,POINT(591144.6454999996 4812220.517200001)
SRBRGI3100326,Пржњак,Pržnjak,"3101","4","71064",2020/07/17 08:44:07+02,POINT(593474.1701999996 4809180.3344)
SRBRGI3100327,Големи кладенац,Golemi kladenac,"3101","4","71064",2020/07/17 08:49:41+02,POINT(581538.5488 4815525.173599999)
SRBRGI3100328,Студена вода,Studena voda,"3101","4","71307",2017/02/01 01:00:00+01,POINT(571770.4921000004 4808590.955700001)
SRBRGI3100329,Вашљивац,Vašljivac,"3101","4","71307",2017/02/01 01:00:00+01,POINT(571401.3975999998 4809609.8683)
SRBRGI3100330,Змајевачка вода,Zmajevačka voda,"3101","4","70670",2017/02/01 01:00:00+01,POINT(535378.8339 4807859.3813000005)
SRBRGI3100331,Живков кладенац,Živkov kladenac,"3101","4","70670",2017/02/01 01:00:00+01,POINT(533582.0449000001 4808018.6609000005)
SRBRGI3100332,Добра вода,Dobra voda,"3101","4","70670",2017/02/01 01:00:00+01,POINT(531798.4851000002 4808425.326199999)
SRBRGI3100333,Хајдучка вода,Hajdučka voda,"3101","4","70343",2020/07/16 13:14:52+02,POINT(497412.62480000034 4808039.3434)
SRBRGI3100334,Живодерац,Živoderac,"3101","4","70017",2020/07/17 08:49:41+02,POINT(492981.7707000002 4809501.617900001)
SRBRGI3100335,Бела вода,Bela voda,"3101","4","70017",2017/02/01 01:00:00+01,POINT(485079.9863999998 4811892.962400001)
SRBRGI3100336,Савинац,Savinac,"3101","4","70017",2020/07/17 08:49:41+02,POINT(486790.0228000004 4811131.8431)
SRBRGI3100337,Мутавић,Mutavić,"3101","4","70866",2020/07/17 08:49:41+02,POINT(418023.7368000001 4807075.8347)
SRBRGI3100338,Врело,Vrelo,"3101","4","70866",2020/07/17 08:49:41+02,POINT(417089.95689999964 4808569.693499999)
SRBRGI3100339,Врело Вршевина,Vrelo Vrševina,"3101","4","70866",2020/07/17 08:49:41+02,POINT(418017.9275000002 4810877.248)
SRBRGI3100340,Зорића чесма,Zorića česma,"3106","4","70866",2017/02/01 01:00:00+01,POINT(415042.9183 4812526.905300001)
SRBRGI3100341,Гачево врело,Gačevo vrelo,"3101","4","70866",2020/07/17 08:49:41+02,POINT(408036.51769999973 4807660.0087)
SRBRGI3100343,Црвене воде,Crvene vode,"3101","4","70866",2020/07/16 13:14:52+02,POINT(402772.07079999987 4808173.9662)
SRBRGI3100344,Брајски бунар,Brajski bunar,"3103","4","70866",2017/02/01 01:00:00+01,POINT(400247.91779999994 4808530.101500001)
SRBRGI3100345,Бјела вода,Bjela voda,"3101","4","70980",2020/07/17 08:49:41+02,POINT(396874.03050000034 4808944.206499999)
SRBRGI3100346,Црно врело,Crno vrelo,"3101","4","70866",2017/02/01 01:00:00+01,POINT(399982.80480000004 4812232.1589)
SRBRGI3100347,Дражан,Dražan,"3101","4","70866",2020/07/17 08:49:41+02,POINT(397100.7717000004 4815081.7761)
SRBRGI3100348,Губавац,Gubavac,"3101","4","70971",2017/02/01 01:00:00+01,POINT(383966.4852999998 4815424.627800001)
SRBRGI3100349,Љесковац,Ljeskovac,"3101","4","70980",2020/07/17 08:49:41+02,POINT(380747.0493999999 4815358.820800001)
